wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.339,-1,0,0,0,0,0,0,0,0.00200,0.00181,-1.30631,0.00028,0.00029,0.00021,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.339,-1,285597410,771174500,237160,106,0,1,-1,0.00202,0.00182,-1.30629,0.00029,0.00032,0.00026,0.006,0.010,-0.067,0.009,0.015,-0.012,0.89,0.02,285,0,0.01,0,0,0,0,0,0,0.00,4.99,99.90,-86.93,0.00
12.339,-1,285597410,771174500,237160,106,0,1,-1,0.00204,0.00184,-1.30627,0.00023,0.00034,0.00020,0.006,0.011,-0.066,0.009,0.016,-0.012,0.36,0.02,285,8,0.01,0,0,0,0,0,0,0.00,4.99,99.90,-88.87,0.00
12.339,-1,285597410,771174500,237160,105,0,1,-1,0.00205,0.00185,-1.30625,0.00028,0.00033,0.00025,0.007,0.011,-0.066,0.010,0.016,-0.011,0.42,0.02,285,18,0.01,0,0,0,0,0,0,0.00,4.99,99.90,260.48,0.00
12.340,-1,285597410,771174500,237160,105,1,0,-1,0.00206,0.00187,-1.30622,0.00029,0.00031,0.00025,0.007,0.011,-0.065,0.013,0.005,-0.011,0.71,0.01,285,28,0.01,0,0,0,0,0,0,0.00,4.99,99.90,1957.89,0.00
12.340,-1,285597410,771174499,237160,105,2,-3,-1,0.00207,0.00187,-1.30620,0.00032,0.00031,0.00028,0.008,0.008,-0.065,0.024,-0.035,-0.011,0.81,0.04,285,38,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2929.40,0.00
12.340,-1,285597410,771174499,237160,105,4,-12,-1,0.00208,0.00186,-1.30617,0.00026,0.00031,0.00032,0.011,-0.001,-0.066,0.049,-0.125,-0.011,0.29,0.13,285,48,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2919.37,0.00
12.341,-1,285597411,771174497,237160,106,9,-28,-1,0.00210,0.00184,-1.30615,0.00037,0.00032,0.00028,0.017,-0.023,-0.066,0.092,-0.284,-0.011,0.57,0.30,285,58,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2971.32,0.00
12.341,10,285597412,771174493,237160,107,15,-52,-1,0.00210,0.00178,-1.30614,0.00029,0.00036,0.00021,0.029,-0.065,-0.067,0.158,-0.528,-0.011,0.22,0.55,285,68,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2943.18,0.00
12.341,10,285597414,771174485,237160,107,25,-88,-1,0.00211,0.00169,-1.30614,0.00031,0.00028,0.00028,0.048,-0.139,-0.067,0.254,-0.882,-0.012,0.46,0.92,285,78,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2978.42,0.00
12.342,10,285597417,771174473,237160,108,38,-135,-1,0.00212,0.00159,-1.30615,0.00031,0.00032,0.00028,0.080,-0.255,-0.068,0.383,-1.358,-0.013,0.63,1.41,285,88,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2954.31,0.00
12.342,10,285597421,771174456,237160,109,55,-197,-1,0.00212,0.00144,-1.30620,0.00026,0.00030,0.00026,0.126,-0.426,-0.069,0.551,-1.977,-0.013,0.80,2.05,285,98,0.01,0,0,0,0,0,0,0.00,6.06,99.90,2936.99,0.00
12.342,10,285597427,771174431,237170,110,73,-267,-1,0.00212,0.00131,-1.30628,0.00032,0.00030,0.00020,0.191,-0.668,-0.071,0.739,-2.672,-0.014,0.82,2.77,285,100,0.01,0,0,0,0,0,0,0.00,8.44,99.89,2920.01,0.00
12.342,10,285597434,771174399,237170,112,92,-336,-1,0.00212,0.00113,-1.30645,0.00035,0.00031,0.00027,0.274,-0.978,-0.072,0.925,-3.361,-0.015,1.27,3.49,285,100,0.01,0,0,0,0,0,0,0.00,9.18,99.89,2917.93,0.00
12.343,10,285597443,771174361,237170,113,111,-405,-1,0.00212,0.00098,-1.30664,0.00029,0.00029,0.00021,0.376,-1.358,-0.074,1.111,-4.050,-0.015,2.28,4.20,285,100,0.01,0,0,0,0,0,0,0.00,9.16,99.89,2873.49,0.00
12.343,10,285597454,771174315,237170,114,129,-474,-1,0.00212,0.00080,-1.30695,0.00027,0.00028,0.00018,0.497,-1.807,-0.075,1.297,-4.740,-0.015,2.99,4.91,285,100,0.01,0,0,0,0,0,0,0.00,9.36,99.89,2772.18,0.00
12.343,10,285597467,771174262,237170,115,147,-538,-1,0.00213,0.00067,-1.30724,0.00025,0.00025,0.00016,0.636,-2.324,-0.075,1.471,-5.389,-0.014,3.45,5.59,285,100,0.01,0,0,0,0,0,0,0.00,9.56,99.89,2701.13,0.00
12.344,10,285597481,771174203,237170,115,163,-601,-1,0.00214,0.00053,-1.30763,0.00037,0.00028,0.00017,0.792,-2.903,-0.076,1.639,-6.016,-0.014,4.13,6.24,285,100,0.01,0,0,0,0,0,0,0.00,8.74,99.89,2654.98,0.00
12.344,10,285597496,771174137,237170,115,180,-663,-1,0.00214,0.00043,-1.30797,0.00032,0.00027,0.00017,0.964,-3.545,-0.075,1.802,-6.631,-0.013,4.78,6.87,285,100,0.01,0,0,0,0,0,0,-0.04,8.60,99.89,2586.82,0.00
12.344,10,285597513,771174065,237170,114,196,-724,-1,0.00215,0.00031,-1.30836,0.00029,0.00024,0.00012,1.153,-4.248,-0.075,1.966,-7.245,-0.012,5.51,7.51,285,100,0.01,0,0,0,0,0,0,-0.04,8.48,99.89,2521.66,0.00
12.345,10,285597531,771173987,237170,114,213,-786,-1,0.00216,0.00021,-1.30867,0.00027,0.00024,0.00010,1.357,-5.013,-0.075,2.130,-7.865,-0.011,6.17,8.15,285,100,0.01,0,0,0,0,0,0,-0.04,8.63,99.89,2448.88,0.00
