wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.377,-1,0,0,0,0,0,0,0,0.00201,0.00182,-1.30627,0.00017,0.00035,0.00019,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.377,10,285597410,771174499,236990,-57,0,1,0,0.00203,0.00184,-1.30624,0.00026,0.00033,0.00027,0.006,0.009,0.107,0.009,0.015,0.001,0.30,0.02,285,0,-0.00,0,0,0,0,0,0,0.00,-2.00,100.06,-57.50,0.00
12.377,10,285597410,771174500,236990,-56,0,1,0,0.00204,0.00185,-1.30622,0.00034,0.00033,0.00026,0.006,0.010,0.107,0.009,0.015,0.001,0.59,0.02,285,4,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,-29.62,0.00
12.378,10,285597410,771174500,236990,-56,0,1,0,0.00206,0.00187,-1.30620,0.00026,0.00037,0.00025,0.006,0.010,0.107,0.009,0.016,0.001,0.45,0.02,285,14,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,237.44,0.00
12.378,10,285597410,771174500,236990,-56,1,1,0,0.00208,0.00189,-1.30617,0.00027,0.00035,0.00035,0.007,0.011,0.107,0.011,0.012,0.001,0.41,0.02,285,24,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,1955.15,0.00
12.378,10,285597410,771174499,236990,-56,1,-1,0,0.00209,0.00191,-1.30614,0.00024,0.00039,0.00023,0.007,0.009,0.106,0.018,-0.015,0.001,0.38,0.02,285,34,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2958.58,0.00
12.378,10,285597410,771174499,236990,-55,3,-8,0,0.00211,0.00191,-1.30612,0.00028,0.00028,0.00029,0.009,0.004,0.105,0.037,-0.082,0.000,0.56,0.09,285,44,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2962.42,0.00
12.379,10,285597411,771174498,236990,-54,7,-21,0,0.00212,0.00191,-1.30610,0.00026,0.00033,0.00023,0.014,-0.012,0.105,0.072,-0.212,0.000,0.74,0.22,285,54,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2943.99,0.00
12.379,10,285597412,771174495,236990,-54,12,-41,0,0.00214,0.00188,-1.30608,0.00032,0.00032,0.00025,0.023,-0.045,0.104,0.129,-0.420,-0.000,0.60,0.44,285,64,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2925.80,0.00
12.379,10,285597413,771174489,236990,-53,21,-72,0,0.00215,0.00185,-1.30607,0.00032,0.00034,0.00025,0.039,-0.104,0.104,0.213,-0.728,-0.001,0.93,0.76,285,74,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2940.33,0.00
12.379,10,285597415,771174479,236990,-53,32,-115,0,0.00216,0.00176,-1.30608,0.00027,0.00034,0.00031,0.065,-0.200,0.103,0.328,-1.151,-0.002,0.61,1.20,285,84,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2906.55,0.00
12.380,10,285597419,771174464,236990,-53,47,-171,0,0.00217,0.00168,-1.30610,0.00027,0.00031,0.00028,0.105,-0.348,0.103,0.479,-1.711,-0.003,0.60,1.78,285,94,0.00,0,0,0,0,0,0,0.00,6.06,100.06,2939.45,0.00
12.380,10,285597424,771174443,236990,-53,66,-238,0,0.00217,0.00152,-1.30619,0.00031,0.00032,0.00021,0.162,-0.557,0.104,0.663,-2.388,-0.004,1.45,2.48,285,100,0.00,0,0,0,0,0,0,0.00,8.42,100.06,2939.75,0.00
12.380,10,285597431,771174414,236990,-53,84,-307,0,0.00218,0.00136,-1.30628,0.00030,0.00023,0.00022,0.238,-0.840,0.104,0.850,-3.079,-0.004,2.05,3.19,285,100,0.00,0,0,0,0,0,0,0.00,9.40,100.06,2855.08,0.00
12.381,10,285597439,771174378,236990,-53,103,-376,0,0.00217,0.00117,-1.30651,0.00031,0.00024,0.00024,0.333,-1.190,0.103,1.036,-3.767,-0.005,2.72,3.91,285,100,0.01,0,0,0,0,0,0,0.00,9.54,100.06,2794.58,0.00
12.381,10,285597450,771174335,236990,-53,122,-445,0,0.00217,0.00103,-1.30673,0.00029,0.00032,0.00026,0.446,-1.613,0.103,1.222,-4.458,-0.005,3.04,4.62,285,100,0.01,0,0,0,0,0,0,0.00,9.70,100.06,2727.89,0.00
12.381,10,285597461,771174285,236990,-53,140,-512,0,0.00217,0.00086,-1.30709,0.00027,0.00025,0.00019,0.578,-2.101,0.103,1.402,-5.127,-0.005,3.80,5.31,285,100,0.01,0,0,0,0,0,0,0.00,9.76,100.06,2696.05,0.00
12.381,10,285597475,771174227,236990,-53,157,-576,0,0.00217,0.00074,-1.30741,0.00032,0.00023,0.00020,0.728,-2.662,0.103,1.572,-5.766,-0.005,4.24,5.98,285,100,0.00,0,0,0,0,0,0,0.00,8.93,100.06,2619.58,0.00
12.382,10,285597490,771174164,236990,-53,173,-638,0,0.00217,0.00045,-1.30788,0.00024,0.00026,0.00014,0.894,-3.282,0.104,1.738,-6.387,-0.004,4.92,6.62,285,100,0.00,0,0,0,0,0,0,0.00,8.73,100.06,2575.60,0.00
12.382,10,285597506,771174093,236990,-54,190,-700,0,0.00218,0.00021,-1.30822,0.00021,0.00023,0.00014,1.078,-3.971,0.105,1.902,-7.006,-0.003,5.46,7.26,285,100,0.00,0,0,0,0,0,0,-0.04,8.57,100.06,2507.61,0.00
12.382,10,285597524,771174017,236990,-54,206,-762,0,0.00218,-0.00014,-1.30864,0.00025,0.00020,0.00011,1.278,-4.720,0.105,2.067,-7.629,-0.001,6.07,7.90,285,100,0.00,0,0,0,0,0,0,-0.04,8.67,100.06,2453.80,0.00
12.382,10,285597544,771173933,236990,-55,223,-825,0,0.00219,-0.00042,-1.30893,0.00031,0.00011,0.00012,1.495,-5.537,0.106,2.233,-8.258,0.001,6.75,8.55,285,100,-0.00,0,0,0,0,0,0,-0.03,8.78,100.06,2392.85,0.00
12.383,10,285597565,771173844,236990,-56,239,-888,0,0.00221,-0.00076,-1.30925,0.00025,0.00020,0.00015,1.727,-6.405,0.106,2.398,-8.881,0.003,7.35,9.20,285,100,-0.00,0,0,0,0,0,0,-0.02,8.85,100.06,2325.45,0.00
12.383,10,285597587,771173748,236990,-57,256,-950,0,0.00223,-0.00101,-1.30945,0.00029,0.00016,0.00015,1.978,-7.347,0.107,2.563,-9.508,0.006,7.99,9.85,284,100,-0.01,0,0,0,0,0,0,-0.01,8.81,100.06,2265.16,0.00
12.383,10,285597611,771173646,236990,-58,272,-1012,0,0.00225,-0.00132,-1.30966,0.00032,0.00014,0.00016,2.245,-8.348,0.109,2.727,-10.129,0.009,8.60,10.49,284,100,-0.01,0,0,0,0,0,0,0.00,8.74,100.06,2200.66,0.00
12.384,10,285597637,771173537,236990,-59,289,-1074,1,0.00227,-0.00154,-1.30980,0.00034,0.00015,0.00004,2.529,-9.414,0.110,2.891,-10.747,0.012,9.13,11.13,284,100,-0.01,0,0,0,0,0,0,0.00,8.65,100.06,2140.13,0.00
12.384,10,285597664,771173421,236990,-59,305,-1136,1,0.00230,-0.00163,-1.30994,0.00030,0.00015,0.00010,2.832,-10.545,0.110,3.055,-11.363,0.015,9.78,11.77,284,100,-0.01,0,0,0,0,0,0,0.00,8.53,100.06,2086.54,0.00
12.386,10,285597692,771173301,236990,-59,321,-1196,1,0.00233,-0.00163,-1.31005,0.00035,0.00018,0.00012,3.145,-11.720,0.110,3.214,-11.964,0.016,10.43,12.39,284,100,-0.02,0,0,0,0,0,0,0.01,8.40,100.06,2022.18,0.00
12.437,10,285597722,771173175,236990,-59,337,-1255,1,0.00235,-0.00155,-1.31015,0.00031,0.00019,0.00014,3.473,-12.951,0.110,3.372,-12.560,0.018,11.02,13.00,284,100,-0.02,0,0,0,0,0,0,0.01,8.26,100.06,1957.08,0.00
