wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.434,-1,0,0,0,0,0,0,0,0.00206,0.00187,-1.30621,0.00032,0.00036,0.00029,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.435,-1,285597410,771174500,237150,96,0,1,0,0.00208,0.00188,-1.30619,0.00030,0.00026,0.00026,0.007,0.012,-0.056,0.010,0.017,-0.010,0.29,0.02,285,6,0.01,0,0,0,0,0,0,0.00,4.99,99.91,-80.61,0.00
13.435,-1,285597410,771174500,237150,97,1,1,0,0.00209,0.00189,-1.30616,0.00031,0.00032,0.00030,0.007,0.012,-0.058,0.010,0.017,-0.010,0.57,0.02,285,16,0.01,0,0,0,0,0,0,0.00,4.99,99.91,267.68,0.00
13.435,10,285597410,771174500,237150,98,1,1,0,0.00210,0.00190,-1.30614,0.00027,0.00032,0.00025,0.007,0.012,-0.059,0.012,0.010,-0.010,0.30,0.02,285,26,0.01,0,0,0,0,0,0,0.00,4.99,99.91,1942.51,0.00
13.436,10,285597410,771174500,237150,99,2,-2,0,0.00211,0.00191,-1.30612,0.00029,0.00032,0.00026,0.008,0.010,-0.060,0.022,-0.023,-0.010,0.59,0.03,285,36,0.01,0,0,0,0,0,0,0.00,4.99,99.91,2970.40,0.00
13.436,10,285597410,771174499,237160,100,4,-10,0,0.00213,0.00192,-1.30609,0.00033,0.00033,0.00029,0.011,0.003,-0.061,0.043,-0.101,-0.010,0.45,0.11,285,46,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2940.81,0.00
13.436,10,285597411,771174498,237160,101,8,-24,-1,0.00213,0.00189,-1.30607,0.00028,0.00032,0.00028,0.016,-0.015,-0.062,0.082,-0.244,-0.010,0.40,0.26,285,56,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2955.01,0.00
13.437,10,285597412,771174494,237160,102,14,-47,-1,0.00214,0.00188,-1.30605,0.00028,0.00036,0.00030,0.026,-0.053,-0.063,0.145,-0.474,-0.010,0.34,0.50,285,66,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2959.74,0.00
13.437,10,285597413,771174487,237160,104,23,-80,-1,0.00214,0.00180,-1.30606,0.00033,0.00034,0.00028,0.044,-0.119,-0.064,0.234,-0.803,-0.011,0.47,0.84,285,76,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2966.51,0.00
13.437,10,285597416,771174476,237160,105,35,-125,-1,0.00215,0.00174,-1.30606,0.00032,0.00028,0.00028,0.073,-0.225,-0.066,0.356,-1.253,-0.012,0.88,1.30,285,86,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2952.82,0.00
13.437,10,285597420,771174460,237160,106,51,-184,-1,0.00215,0.00158,-1.30612,0.00036,0.00028,0.00023,0.115,-0.383,-0.067,0.515,-1.841,-0.013,1.07,1.91,285,96,0.01,0,0,0,0,0,0,0.00,6.06,99.90,2912.07,0.00
13.438,10,285597425,771174437,237160,107,70,-252,-1,0.00215,0.00145,-1.30617,0.00027,0.00028,0.00019,0.176,-0.609,-0.068,0.701,-2.528,-0.014,0.76,2.62,285,100,0.01,0,0,0,0,0,0,0.00,8.51,99.90,2892.77,0.00
13.438,10,285597432,771174407,237160,108,88,-321,-1,0.00214,0.00124,-1.30635,0.00030,0.00030,0.00023,0.255,-0.903,-0.068,0.887,-3.216,-0.014,1.51,3.34,285,100,0.01,0,0,0,0,0,0,0.00,9.21,99.90,2924.31,0.00
13.438,10,285597441,771174370,237160,108,107,-390,-1,0.00214,0.00109,-1.30651,0.00029,0.00026,0.00025,0.353,-1.269,-0.069,1.074,-3.906,-0.014,2.19,4.05,285,100,0.01,0,0,0,0,0,0,0.00,9.26,99.90,2848.95,0.00
13.439,10,285597452,771174325,237160,108,125,-459,-1,0.00213,0.00088,-1.30684,0.00026,0.00023,0.00016,0.470,-1.703,-0.069,1.259,-4.596,-0.014,3.03,4.77,285,100,0.01,0,0,0,0,0,0,0.00,9.38,99.90,2781.39,0.00
13.439,10,285597464,771174274,237160,108,143,-525,-1,0.00214,0.00073,-1.30711,0.00026,0.00027,0.00018,0.606,-2.208,-0.069,1.436,-5.256,-0.014,3.74,5.45,285,100,0.01,0,0,0,0,0,0,0.00,9.57,99.90,2697.14,0.00
13.439,10,285597478,771174216,237160,109,160,-588,-1,0.00214,0.00056,-1.30753,0.00028,0.00024,0.00022,0.758,-2.774,-0.069,1.605,-5.886,-0.013,4.45,6.10,285,100,0.01,0,0,0,0,0,0,0.00,8.81,99.90,2625.65,0.00
13.439,10,285597493,771174151,237160,109,176,-650,-1,0.00215,0.00045,-1.30786,0.00032,0.00022,0.00014,0.927,-3.404,-0.069,1.769,-6.503,-0.012,4.90,6.74,285,100,0.01,0,0,0,0,0,0,-0.04,8.70,99.90,2555.09,0.00
13.440,10,285597509,771174081,237160,109,193,-711,-1,0.00215,0.00030,-1.30828,0.00022,0.00026,0.00015,1.112,-4.094,-0.069,1.932,-7.117,-0.011,5.61,7.37,285,100,0.01,0,0,0,0,0,0,-0.04,8.57,99.90,2509.68,0.00
13.440,10,285597528,771174003,237160,108,209,-774,-1,0.00216,0.00015,-1.30862,0.00029,0.00023,0.00008,1.316,-4.854,-0.069,2.098,-7.741,-0.010,6.10,8.02,285,100,0.01,0,0,0,0,0,0,-0.04,8.69,99.90,2439.08,0.00
13.440,10,285597547,771173919,237160,107,226,-836,0,0.00217,-0.00016,-1.30902,0.00029,0.00020,0.00014,1.535,-5.674,-0.068,2.263,-8.367,-0.008,6.75,8.67,285,100,0.01,0,0,0,0,0,0,-0.03,8.81,99.90,2390.44,0.00
13.441,10,285597569,771173828,237160,106,242,-899,0,0.00219,-0.00046,-1.30932,0.00029,0.00021,0.00010,1.771,-6.561,-0.067,2.428,-8.994,-0.006,7.31,9.32,284,100,0.01,0,0,0,0,0,0,-0.02,8.87,99.90,2324.85,0.00
13.441,10,285597591,771173731,237160,105,259,-961,0,0.00220,-0.00085,-1.30962,0.00029,0.00016,0.00019,2.024,-7.511,-0.066,2.593,-9.618,-0.003,7.92,9.96,284,100,0.00,0,0,0,0,0,0,-0.01,8.83,99.90,2269.00,0.00
13.441,10,285597616,771173627,237160,104,275,-1023,0,0.00222,-0.00119,-1.30984,0.00030,0.00016,0.00006,2.295,-8.526,-0.065,2.757,-10.239,0.001,8.58,10.60,284,100,-0.00,0,0,0,0,0,0,0.00,8.75,99.90,2207.76,0.00
13.441,10,285597641,771173518,237160,104,291,-1085,0,0.00224,-0.00155,-1.31003,0.00029,0.00009,0.00009,2.579,-9.593,-0.064,2.918,-10.851,0.004,9.19,11.24,284,100,-0.00,0,0,0,0,0,0,0.00,8.66,99.90,2141.57,0.00
13.442,10,285597668,771173402,237160,103,308,-1146,0,0.00226,-0.00184,-1.31016,0.00026,0.00014,0.00008,2.882,-10.732,-0.063,3.080,-11.465,0.008,9.82,11.87,284,100,-0.01,0,0,0,0,0,0,0.01,8.54,99.90,2081.21,0.00
13.442,10,285597697,771173279,237160,101,324,-1207,1,0.00229,-0.00214,-1.31029,0.00035,0.00016,0.00008,3.201,-11.930,-0.062,3.241,-12.072,0.012,10.42,12.50,284,100,-0.01,0,0,0,0,0,0,0.02,8.41,99.90,2017.71,0.00
13.451,10,285597727,771173151,237160,100,340,-1267,1,0.00231,-0.00235,-1.31038,0.00026,0.00010,0.00004,3.537,-13.189,-0.060,3.401,-12.675,0.016,10.96,13.12,284,100,-0.02,0,0,0,0,0,0,0.03,8.27,99.90,1957.67,0.00
13.470,10,285597759,771173015,237150,99,355,-1327,1,0.00234,-0.00239,-1.31045,0.00029,0.00012,0.00007,3.890,-14.511,-0.060,3.560,-13.273,0.019,11.59,13.74,284,100,-0.02,0,0,0,0,0,0,0.03,8.12,99.91,1903.68,0.00
13.514,10,285597792,771172876,237150,99,371,-1385,2,0.00237,-0.00235,-1.31049,0.00031,0.00013,0.00009,4.254,-15.875,-0.059,3.715,-13.857,0.020,12.22,14.35,284,100,-0.02,0,0,0,0,0,0,0.04,7.96,99.91,1840.95,0.00
13.517,10,285597826,771172731,237150,99,386,-1443,2,0.00240,-0.00220,-1.31053,0.00033,0.00015,0.00009,4.632,-17.292,-0.059,3.869,-14.433,0.022,12.80,14.94,284,100,-0.02,0,0,0,0,0,0,0.04,7.79,99.91,1777.69,0.00
13.531,10,285597861,771172581,237150,98,401,-1499,2,0.00242,-0.00206,-1.31056,0.00025,0.00014,0.00008,5.025,-18.762,-0.059,4.020,-15.000,0.022,13.36,15.53,284,100,-0.02,0,0,0,0,0,0,0.04,7.61,99.91,1719.60,0.00
13.549,10,285597898,771172425,237150,99,416,-1556,2,0.00245,-0.00188,-1.31057,0.00030,0.00016,0.00011,5.433,-20.287,-0.059,4.170,-15.560,0.022,13.93,16.11,284,100,-0.02,0,0,0,0,0,0,0.04,7.42,99.91,1664.34,0.00
13.569,10,285597935,771172263,237150,98,431,-1611,2,0.00247,-0.00173,-1.31057,0.00034,0.00020,0.00009,5.855,-21.864,-0.058,4.318,-16.113,0.021,14.51,16.68,284,100,-0.02,0,0,0,0,0,0,0.04,7.24,99.91,1606.82,0.00
13.588,10,285597975,771172096,237150,97,446,-1665,2,0.00250,-0.00156,-1.31057,0.00026,0.00021,0.00008,6.292,-23.496,-0.058,4.464,-16.659,0.021,15.08,17.25,284,100,-0.02,0,0,0,0,0,0,0.06,7.05,99.91,1548.64,0.00
13.612,10,285598015,771171924,237150,99,460,-1719,1,0.00253,-0.00143,-1.31057,0.00032,0.00016,0.00012,6.743,-25.179,-0.060,4.609,-17.198,0.019,15.65,17.80,284,100,-0.02,0,0,0,0,0,0,0.06,6.86,99.91,1491.53,0.00
13.631,10,285598057,771171746,237160,102,475,-1772,1,0.00256,-0.00128,-1.31059,0.00032,0.00018,0.00014,7.209,-26.917,-0.062,4.752,-17.730,0.018,16.18,18.36,284,100,-0.02,0,0,0,0,0,0,0.06,6.67,99.90,1435.11,0.00
13.651,10,285598100,771171564,237160,103,489,-1825,1,0.00259,-0.00116,-1.31061,0.00035,0.00019,0.00008,7.687,-28.706,-0.063,4.892,-18.255,0.016,16.75,18.90,284,100,-0.02,0,0,0,0,0,0,0.06,6.48,99.90,1381.84,0.00
13.670,10,285598144,771171375,237160,102,503,-1877,1,0.00262,-0.00102,-1.31064,0.00028,0.00025,0.00008,8.181,-30.549,-0.062,5.031,-18.774,0.016,17.32,19.44,284,100,-0.02,0,0,0,0,0,0,0.06,6.30,99.90,1324.93,0.00
