wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.614,-1,0,0,0,0,0,0,0,0.00208,0.00189,-1.30617,0.00024,0.00033,0.00036,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.615,-1,285597410,771174500,236990,-52,0,1,0,0.00209,0.00191,-1.30614,0.00024,0.00040,0.00024,0.007,0.011,0.103,0.010,0.016,0.000,0.38,0.02,285,0,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,-41.40,0.00
13.615,-1,285597410,771174500,236990,-50,1,1,0,0.00211,0.00192,-1.30612,0.00028,0.00028,0.00029,0.007,0.012,0.100,0.010,0.017,-0.000,0.56,0.02,285,4,0.00,0,0,0,0,0,0,0.00,4.99,100.06,-37.62,0.00
13.616,-1,285597410,771174500,237000,-47,1,1,0,0.00212,0.00194,-1.30610,0.00026,0.00033,0.00023,0.007,0.012,0.098,0.010,0.017,-0.001,0.74,0.02,285,14,0.00,0,0,0,0,0,0,0.00,4.99,100.05,240.47,0.00
13.616,-1,285597410,771174500,237000,-46,1,1,0,0.00214,0.00195,-1.30607,0.00032,0.00033,0.00025,0.008,0.013,0.096,0.012,0.013,-0.001,0.56,0.02,285,24,0.00,0,0,0,0,0,0,0.00,4.99,100.05,1926.30,0.00
13.616,-1,285597410,771174500,237000,-45,1,-1,0,0.00215,0.00196,-1.30605,0.00032,0.00035,0.00025,0.008,0.011,0.095,0.019,-0.013,-0.001,0.98,0.02,285,34,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2943.87,0.00
13.617,-1,285597410,771174499,237000,-44,3,-8,0,0.00216,0.00196,-1.30603,0.00027,0.00036,0.00031,0.010,0.006,0.095,0.038,-0.081,-0.001,0.57,0.09,285,44,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2902.15,0.00
13.617,10,285597411,771174498,237000,-44,7,-20,0,0.00217,0.00195,-1.30600,0.00027,0.00033,0.00029,0.015,-0.011,0.094,0.073,-0.210,-0.002,0.30,0.22,285,54,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2942.61,0.00
13.617,10,285597412,771174495,237000,-44,12,-41,0,0.00218,0.00192,-1.30599,0.00031,0.00035,0.00023,0.024,-0.043,0.094,0.130,-0.418,-0.002,0.66,0.44,285,64,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2970.31,0.00
13.618,10,285597413,771174489,237000,-44,21,-72,0,0.00219,0.00188,-1.30598,0.00030,0.00026,0.00024,0.040,-0.103,0.095,0.213,-0.726,-0.003,0.86,0.76,285,74,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2933.85,0.00
13.618,10,285597415,771174479,237000,-44,32,-114,0,0.00219,0.00178,-1.30599,0.00031,0.00028,0.00027,0.066,-0.198,0.094,0.328,-1.149,-0.003,1.23,1.20,285,84,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2913.53,0.00
13.619,10,285597419,771174464,237000,-44,47,-170,0,0.00219,0.00168,-1.30601,0.00029,0.00036,0.00030,0.106,-0.346,0.094,0.480,-1.709,-0.004,0.90,1.78,285,94,0.00,0,0,0,0,0,0,0.00,6.07,100.05,2876.69,0.00
13.619,10,285597424,771174443,237000,-44,66,-238,0,0.00219,0.00150,-1.30611,0.00027,0.00028,0.00025,0.163,-0.555,0.094,0.664,-2.387,-0.005,1.64,2.48,285,100,0.01,0,0,0,0,0,0,0.00,8.46,100.05,2909.56,0.00
13.619,10,285597431,771174413,237000,-44,85,-308,0,0.00220,0.00133,-1.30620,0.00032,0.00026,0.00026,0.240,-0.841,0.094,0.852,-3.083,-0.006,1.71,3.20,285,100,0.01,0,0,0,0,0,0,0.00,9.48,100.05,2835.89,0.00
13.620,10,285597440,771174377,237000,-44,103,-377,0,0.00219,0.00099,-1.30647,0.00024,0.00029,0.00021,0.335,-1.194,0.094,1.039,-3.773,-0.006,2.43,3.91,285,100,0.01,0,0,0,0,0,0,0.00,9.46,100.05,2829.50,0.00
13.621,10,285597450,771174333,237000,-44,122,-446,0,0.00218,0.00071,-1.30669,0.00021,0.00025,0.00020,0.450,-1.623,0.095,1.226,-4.468,-0.006,2.91,4.63,285,100,0.01,0,0,0,0,0,0,0.00,9.55,100.05,2756.79,0.00
13.621,10,285597462,771174283,237000,-44,140,-514,0,0.00217,0.00031,-1.30709,0.00025,0.00022,0.00016,0.583,-2.119,0.094,1.406,-5.141,-0.005,3.55,5.33,285,100,0.00,0,0,0,0,0,0,0.00,9.61,100.05,2708.99,0.00
13.621,10,285597476,771174225,237000,-44,157,-578,0,0.00217,0.00001,-1.30742,0.00030,0.00013,0.00016,0.735,-2.685,0.095,1.577,-5.781,-0.003,4.29,5.99,285,100,0.00,0,0,0,0,0,0,0.00,8.76,100.05,2644.58,0.00
13.622,10,285597490,771174161,237000,-44,174,-639,0,0.00217,-0.00037,-1.30789,0.00025,0.00022,0.00019,0.902,-3.307,0.095,1.742,-6.400,-0.002,4.89,6.63,285,100,0.00,0,0,0,0,0,0,0.00,8.62,100.05,2571.16,0.00
13.622,10,285597507,771174090,237000,-45,190,-702,0,0.00217,-0.00063,-1.30824,0.00028,0.00018,0.00018,1.086,-3.999,0.095,1.906,-7.021,0.000,5.55,7.28,285,100,-0.00,0,0,0,0,0,0,-0.04,8.50,100.05,2510.60,0.00
13.623,10,285597525,771174014,237000,-45,207,-764,0,0.00218,-0.00097,-1.30867,0.00031,0.00016,0.00018,1.287,-4.751,0.096,2.072,-7.645,0.003,6.15,7.92,285,100,-0.00,0,0,0,0,0,0,-0.04,8.63,100.05,2444.68,0.00
13.623,10,285597545,771173930,237000,-46,223,-827,0,0.00219,-0.00121,-1.30898,0.00033,0.00017,0.00007,1.505,-5.569,0.097,2.238,-8.275,0.006,6.66,8.57,285,100,-0.01,0,0,0,0,0,0,-0.03,8.77,100.05,2384.78,0.00
13.623,10,285597566,771173840,237000,-47,240,-890,0,0.00220,-0.00134,-1.30927,0.00029,0.00016,0.00012,1.740,-6.451,0.098,2.405,-8.906,0.008,7.32,9.22,285,100,-0.01,0,0,0,0,0,0,-0.02,8.84,100.05,2334.01,0.00
13.624,10,285597588,771173744,237000,-48,256,-952,0,0.00222,-0.00140,-1.30948,0.00035,0.00019,0.00014,1.988,-7.383,0.099,2.568,-9.526,0.010,7.99,9.87,284,100,-0.01,0,0,0,0,0,0,-0.01,8.80,100.05,2267.91,0.00
13.624,10,285597612,771173643,237000,-49,273,-1014,1,0.00224,-0.00139,-1.30969,0.00031,0.00020,0.00015,2.253,-8.374,0.099,2.731,-10.141,0.012,8.59,10.50,284,100,-0.01,0,0,0,0,0,0,0.00,8.74,100.05,2200.63,0.00
13.624,10,285597637,771173536,236990,-50,289,-1075,1,0.00227,-0.00135,-1.30984,0.00035,0.00016,0.00010,2.532,-9.422,0.100,2.892,-10.750,0.013,9.16,11.13,284,100,-0.01,0,0,0,0,0,0,0.00,8.65,100.06,2140.71,0.00
13.625,10,285597664,771173423,236990,-50,305,-1135,1,0.00229,-0.00130,-1.30998,0.00029,0.00015,0.00014,2.828,-10.530,0.100,3.052,-11.354,0.014,9.76,11.76,284,100,-0.01,0,0,0,0,0,0,0.00,8.53,100.06,2084.31,0.00
13.625,10,285597691,771173303,236990,-51,321,-1195,1,0.00232,-0.00126,-1.31007,0.00027,0.00018,0.00008,3.139,-11.696,0.102,3.210,-11.951,0.014,10.38,12.38,284,100,-0.01,0,0,0,0,0,0,0.01,8.39,100.06,2023.89,0.00
13.626,10,285597721,771173178,236990,-52,336,-1254,1,0.00234,-0.00121,-1.31016,0.00028,0.00018,0.00012,3.466,-12.921,0.103,3.368,-12.544,0.015,10.99,12.99,284,100,-0.01,0,0,0,0,0,0,0.01,8.25,100.06,1962.15,0.00
13.626,10,285597752,771173047,236990,-52,352,-1312,1,0.00237,-0.00117,-1.31023,0.00031,0.00011,0.00013,3.808,-14.203,0.102,3.524,-13.130,0.015,11.59,13.59,284,100,-0.02,0,0,0,0,0,0,0.02,8.10,100.06,1901.43,0.00
13.629,10,285597784,771172910,236990,-50,367,-1371,1,0.00239,-0.00113,-1.31031,0.00031,0.00011,0.00012,4.167,-15.543,0.101,3.678,-13.710,0.015,12.15,14.19,284,100,-0.02,0,0,0,0,0,0,0.02,7.93,100.06,1841.26,0.00
13.674,10,285597817,771172767,236990,-50,383,-1428,1,0.00242,-0.00109,-1.31037,0.00026,0.00020,0.00010,4.540,-16.941,0.100,3.831,-14.284,0.015,12.77,14.79,284,100,-0.02,0,0,0,0,0,0,0.03,7.76,100.06,1784.94,0.00
13.677,10,285597852,771172618,236990,-52,398,-1485,1,0.00245,-0.00105,-1.31042,0.00032,0.00020,0.00019,4.928,-18.395,0.102,3.982,-14.852,0.015,13.38,15.38,284,100,-0.02,0,0,0,0,0,0,0.03,7.58,100.06,1723.44,0.00
13.692,10,285597888,771172464,236990,-53,413,-1541,1,0.00248,-0.00100,-1.31046,0.00032,0.00019,0.00014,5.332,-19.906,0.104,4.132,-15.414,0.015,13.98,15.96,284,100,-0.02,0,0,0,0,0,0,0.04,7.40,100.06,1661.94,0.00
13.711,10,285597927,771172302,236990,-55,428,-1597,1,0.00250,-0.00118,-1.31051,0.00034,0.00014,0.00012,5.756,-21.489,0.106,4.282,-15.976,0.016,14.54,16.54,284,100,-0.02,0,0,0,0,0,0,0.04,7.22,100.06,1601.93,0.00
13.731,10,285597966,771172134,236990,-59,443,-1653,1,0.00253,-0.00136,-1.31053,0.00034,0.00021,0.00010,6.194,-23.127,0.110,4.431,-16.533,0.019,15.11,17.12,284,100,-0.02,0,0,0,0,0,0,0.05,7.03,100.06,1545.65,0.00
13.782,10,285598007,771171961,236980,-64,457,-1708,2,0.00256,-0.00166,-1.31056,0.00030,0.00018,0.00010,6.646,-24.820,0.115,4.578,-17.084,0.022,15.69,17.69,284,100,-0.02,0,0,0,0,0,0,0.05,6.85,100.07,1488.80,0.00
13.785,10,285598049,771171782,236980,-69,472,-1763,2,0.00259,-0.00189,-1.31058,0.00034,0.00015,0.00010,7.116,-26.574,0.120,4.725,-17.631,0.026,16.27,18.25,284,100,-0.03,0,0,0,0,0,0,0.05,6.67,100.07,1430.90,0.00
13.794,10,285598092,771171597,236970,-73,486,-1817,2,0.00263,-0.00215,-1.31060,0.00029,0.00016,0.00009,7.599,-28.380,0.123,4.869,-18.170,0.029,16.82,18.81,284,100,-0.03,0,0,0,0,0,0,0.06,6.49,100.08,1372.62,0.00
13.809,10,285598137,771171408,236970,-75,501,-1870,3,0.00265,-0.00233,-1.31061,0.00030,0.00009,0.00013,8.094,-30.228,0.125,5.012,-18.700,0.032,17.35,19.36,284,100,-0.03,0,0,0,0,0,0,0.06,6.31,100.08,1317.70,0.00
13.852,10,285598183,771171212,236970,-77,515,-1922,3,0.00268,-0.00249,-1.31064,0.00027,0.00009,0.00011,8.606,-32.140,0.128,5.153,-19.226,0.035,17.88,19.90,284,100,-0.03,0,0,0,0,0,0,0.07,6.13,100.08,1264.96,0.00
13.855,10,285598230,771171011,236970,-79,529,-1974,3,0.00271,-0.00260,-1.31067,0.00028,0.00011,0.00010,9.133,-34.108,0.129,5.292,-19.747,0.038,18.43,20.44,284,100,-0.04,0,0,0,0,0,0,0.07,5.95,100.08,1211.51,0.00
13.869,10,285598278,771170805,236960,-81,542,-2025,3,0.00274,-0.00247,-1.31070,0.00030,0.00015,0.00008,9.672,-36.121,0.132,5.429,-20.259,0.040,18.95,20.97,284,100,-0.04,0,0,0,0,0,0,0.07,5.78,100.09,1156.86,0.00
13.894,10,285598328,771170594,236960,-82,556,-2075,3,0.00277,-0.00226,-1.31073,0.00028,0.00021,0.00005,10.223,-38.184,0.133,5.563,-20.758,0.039,19.47,21.49,284,100,-0.04,0,0,0,0,0,0,0.07,5.60,100.09,1105.39,0.00
13.913,10,285598378,771170380,236960,-84,569,-2124,3,0.00280,-0.00189,-1.31074,0.00032,0.00120,0.00005,10.784,-40.280,0.135,5.695,-21.248,0.038,19.94,22.00,284,100,-0.04,0,0,0,0,0,0,0.07,5.43,100.09,1053.05,0.00
13.933,10,285598430,771170162,236960,-83,582,-2172,3,0.00282,-0.00092,-1.31074,0.00030,0.01154,0.00011,11.355,-42.412,0.134,5.823,-21.725,0.035,20.42,22.49,284,100,-0.03,0,0,0,0,0,0,0.08,5.25,100.09,1005.62,0.00
13.952,10,285598482,771169938,236960,-84,594,-2219,3,0.00285,0.00182,-1.31072,0.00035,0.03295,0.00013,11.940,-44.596,0.135,5.950,-22.198,0.032,20.94,22.98,284,100,-0.03,0,0,0,0,0,0,0.08,5.47,100.09,958.12,0.00
13.972,10,285598536,771169711,236960,-84,607,-2265,2,0.00288,0.00730,-1.31070,0.00032,0.06514,0.00009,12.536,-46.817,0.135,6.074,-22.658,0.028,21.43,23.46,284,100,-0.03,0,0,0,0,0,0,0.08,6.01,100.09,906.20,0.00
13.992,10,285598590,771169479,236960,-86,619,-2311,2,0.00291,0.01654,-1.31067,0.00035,0.10518,0.00003,13.145,-49.089,0.137,6.196,-23.112,0.026,21.91,23.93,284,100,-0.03,0,0,0,0,0,0,0.08,6.52,100.09,856.58,0.00
14.011,10,285598646,771169243,236960,-85,631,-2355,2,0.00295,0.02999,-1.31063,0.00038,0.14922,0.00009,13.764,-51.399,0.135,6.315,-23.551,0.021,22.37,24.38,284,100,-0.02,0,0,0,0,0,0,0.08,6.96,100.09,808.96,0.00
14.062,10,285598703,771169001,236960,-84,643,-2397,1,0.00298,0.04794,-1.31058,0.00032,0.19409,0.00008,14.396,-53.757,0.134,6.430,-23.980,0.017,22.87,24.83,284,100,-0.02,0,0,0,0,0,0,0.08,7.34,100.09,762.78,0.00
14.065,10,285598760,771168756,236960,-81,654,-2438,1,0.00301,0.07021,-1.31051,0.00032,0.23664,0.00009,15.039,-56.152,0.131,6.541,-24.387,0.012,23.30,25.25,284,100,-0.01,0,0,0,0,0,0,0.09,7.63,100.09,713.40,0.00
14.068,10,285598819,771168507,236970,-77,664,-2477,0,0.00304,0.09643,-1.31043,0.00029,0.27339,0.00015,15.693,-58.593,0.127,6.645,-24.774,0.007,23.75,25.65,284,100,-0.01,0,0,0,0,0,0,0.07,7.81,100.08,669.92,0.00
14.093,10,285598879,771168254,236970,-72,674,-2512,0,0.00308,0.12576,-1.31034,0.00032,0.30141,0.00009,16.356,-61.066,0.123,6.741,-25.129,0.002,24.17,26.02,284,100,-0.00,0,0,0,0,0,0,0.07,7.84,100.08,625.21,0.00
14.112,10,285598939,771167997,236980,-69,682,-2544,0,0.00312,0.15743,-1.31024,0.00035,0.31705,0.00014,17.030,-63.578,0.119,6.828,-25.448,-0.002,24.56,26.35,284,100,0.00,0,0,0,0,0,0,0.06,7.70,100.07,583.37,0.00
14.132,10,285599001,771167735,236980,-63,690,-2572,0,0.00308,0.18900,-1.31014,-0.00100,0.29484,0.00013,17.717,-66.137,0.114,6.902,-25.721,-0.007,24.97,26.63,284,100,0.01,0,0,0,0,0,0,0.06,7.38,100.07,543.70,0.00
14.152,10,285599063,771167472,236990,-54,696,-2594,-8,0.00290,0.21281,-1.31008,-0.00240,0.19844,0.00016,18.407,-68.709,0.105,6.963,-25.942,-0.090,25.32,26.86,284,100,0.09,0,0,0,0,0,0,0.04,6.97,100.06,503.14,0.00
14.202,10,285599126,771167205,237010,-35,701,-2612,-27,0.00260,0.22648,-1.31004,-0.00332,0.10024,0.00022,19.106,-71.317,0.085,7.014,-26.126,-0.270,25.62,27.05,284,100,0.27,0,0,0,0,0,0,0.05,6.87,100.04,467.69,0.00
14.205,10,285599189,771166937,237050,3,705,-2628,-49,0.00221,0.23192,-1.31004,-0.00421,0.03288,0.00007,19.811,-73.944,0.046,7.058,-26.283,-0.498,25.88,27.21,284,100,0.50,0,0,0,0,0,0,0.05,6.98,100.00,437.55,0.00
14.208,10,285599253,771166666,237110,68,709,-2643,-71,0.00171,0.23754,-1.31016,-0.00494,0.03974,-0.00216,20.522,-76.594,-0.018,7.099,-26.435,-0.716,26.08,27.37,284,100,0.72,0,0,0,0,0,0,0.03,7.18,99.94,412.42,0.00
14.233,10,285599317,771166395,237190,143,714,-2658,-83,0.00111,0.23282,-1.31053,-0.00502,-0.06862,-0.00464,21.231,-79.236,-0.093,7.142,-26.587,-0.835,27.12,27.53,284,100,0.83,0,0,0,0,0,0,0.05,7.18,99.86,392.00,0.00
14.253,10,285599381,771166121,237290,244,718,-2672,-117,0.00042,0.22524,-1.31123,-0.00523,-0.10809,-0.00861,21.951,-81.918,-0.194,7.184,-26.724,-1.177,26.90,27.67,284,100,1.18,0,0,0,0,0,0,0.06,8.24,99.76,288.01,0.00
14.272,10,285599446,771165846,237420,374,722,-2686,-151,-0.00033,0.22181,-1.31229,-0.00483,0.03473,-0.01218,22.674,-84.612,-0.325,7.227,-26.862,-1.515,27.17,27.82,284,100,1.52,0,0,0,0,0,0,0.12,8.61,99.63,310.22,0.00
