time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
13.47,CLIMB,12.27,7.22,-0.07,10.58,1.15,90,10.63,28.5599607,77.1164962
13.76,CLIMB,12.62,7.23,-0.07,10.75,1.16,90,10.65,28.5599657,77.1164743
14.07,CLIMB,12.97,7.29,-0.08,10.87,1.17,90,10.71,28.5599706,77.1164525
14.36,CLIMB,13.32,7.21,-0.08,10.93,1.17,90,10.62,28.5599755,77.1164307
14.66,CLIMB,13.67,7.18,-0.07,10.95,1.16,90,10.59,28.5599804,77.1164088
14.87,CLIMB,13.90,7.08,-0.07,10.94,1.16,90,10.49,28.5599837,77.1163943
15.16,CLIMB,14.25,7.13,-0.06,10.95,1.14,90,10.55,28.5599886,77.1163727
15.47,CLIMB,14.60,7.10,-0.06,10.92,1.13,90,10.51,28.5599934,77.1163512
15.76,CLIMB,14.94,7.00,-0.07,10.89,1.11,90,10.41,28.5599983,77.1163299
16.06,CLIMB,15.27,6.96,-0.07,10.83,1.10,90,10.37,28.5600031,77.1163086
16.27,CLIMB,15.49,6.94,-0.07,10.78,1.09,90,10.36,28.5600063,77.1162943
16.56,CLIMB,15.81,6.93,-0.07,10.67,1.07,90,10.35,28.5600111,77.1162727
16.77,CLIMB,16.03,7.08,-0.06,10.59,1.06,90,10.50,28.5600144,77.1162584
17.06,CLIMB,16.35,7.09,-0.06,10.50,1.05,90,10.50,28.5600193,77.1162367
17.36,CLIMB,16.66,7.12,-0.06,10.47,1.04,90,10.54,28.5600241,77.1162153
17.57,CLIMB,16.87,7.04,-0.06,10.46,1.04,90,10.46,28.5600273,77.1162011
17.86,CLIMB,17.18,7.04,-0.06,10.45,1.04,90,10.46,28.5600321,77.1161798
18.16,CLIMB,17.50,7.18,-0.06,10.42,1.04,90,10.59,28.5600369,77.1161584
18.37,CLIMB,17.71,7.08,-0.06,10.40,1.04,90,10.50,28.5600401,77.1161439
18.66,CLIMB,18.02,6.99,-0.06,10.38,1.04,90,10.40,28.5600450,77.1161223
18.87,CLIMB,18.23,7.14,-0.06,10.37,1.04,90,10.55,28.5600482,77.1161078
19.16,CLIMB,18.54,7.08,-0.06,10.38,1.05,90,10.49,28.5600531,77.1160860
19.46,CLIMB,18.86,7.10,-0.05,10.41,1.05,90,10.52,28.5600579,77.1160645
19.67,CLIMB,19.07,7.13,-0.05,10.43,1.05,90,10.54,28.5600611,77.1160502
19.96,CLIMB,19.39,7.06,-0.05,10.46,1.06,90,10.48,28.5600659,77.1160287
20.27,CLIMB,19.71,6.99,-0.05,10.49,1.06,90,10.41,28.5600708,77.1160071
20.56,CLIMB,20.04,7.10,-0.05,10.49,1.07,90,10.51,28.5600756,77.1159855
20.87,CLIMB,20.37,7.14,-0.05,10.48,1.07,90,10.56,28.5600805,77.1159637
21.16,CLIMB,20.70,7.21,-0.05,10.49,1.08,90,10.63,28.5600854,77.1159417
21.46,CLIMB,21.04,7.05,-0.04,10.52,1.08,90,10.47,28.5600902,77.1159201
21.67,CLIMB,21.26,7.08,-0.05,10.55,1.08,90,10.50,28.5600934,77.1159057
21.96,CLIMB,21.59,7.06,-0.05,10.57,1.08,90,10.47,28.5600982,77.1158842
22.27,CLIMB,21.92,7.01,-0.05,10.58,1.08,90,10.42,28.5601030,77.1158627
22.56,CLIMB,22.25,6.97,-0.05,10.57,1.08,90,10.38,28.5601078,77.1158410
22.87,CLIMB,22.58,7.03,-0.05,10.53,1.08,90,10.44,28.5601126,77.1158193
23.16,CLIMB,22.90,7.14,-0.04,10.49,1.08,90,10.56,28.5601175,77.1157974
23.46,CLIMB,23.22,7.04,-0.04,10.50,1.08,90,10.46,28.5601223,77.1157757
23.67,CLIMB,23.44,7.14,-0.04,10.51,1.08,90,10.56,28.5601255,77.1157614
23.96,CLIMB,23.77,7.13,-0.04,10.53,1.08,90,10.54,28.5601303,77.1157399
24.27,CLIMB,24.09,7.11,-0.04,10.55,1.08,90,10.52,28.5601351,77.1157184
24.56,CLIMB,24.41,7.20,-0.04,10.55,1.08,90,10.62,28.5601399,77.1156969
24.87,CLIMB,24.73,7.17,-0.04,10.55,1.08,90,10.58,28.5601447,77.1156751
25.16,CLIMB,25.06,7.04,-0.04,10.54,1.08,90,10.46,28.5601495,77.1156534
25.46,CLIMB,25.39,7.09,-0.04,10.55,1.08,90,10.50,28.5601543,77.1156317
25.67,CLIMB,25.61,7.02,-0.04,10.56,1.08,90,10.44,28.5601575,77.1156173
25.96,CLIMB,25.94,7.11,-0.04,10.56,1.08,90,10.53,28.5601623,77.1155958
26.27,CLIMB,26.26,7.11,-0.04,10.56,1.08,90,10.53,28.5601670,77.1155743
26.56,CLIMB,26.59,7.12,-0.04,10.56,1.08,90,10.54,28.5601718,77.1155527
26.87,CLIMB,26.91,7.12,-0.04,10.55,1.08,90,10.53,28.5601765,77.1155310
27.16,CLIMB,27.23,7.13,-0.04,10.53,1.08,90,10.55,28.5601813,77.1155092
27.46,CLIMB,27.56,7.14,-0.03,10.52,1.08,90,10.56,28.5601862,77.1154873
27.67,CLIMB,27.78,7.06,-0.03,10.53,1.08,90,10.48,28.5601893,77.1154729
27.96,CLIMB,28.11,7.07,-0.03,10.54,1.08,90,10.49,28.5601941,77.1154514
28.27,CLIMB,28.43,7.05,-0.03,10.55,1.08,90,10.47,28.5601988,77.1154299
28.56,CLIMB,28.76,7.13,-0.03,10.54,1.08,90,10.54,28.5602035,77.1154084
28.87,CLIMB,29.07,7.22,-0.03,10.53,1.07,90,10.63,28.5602083,77.1153866
29.17,CLIMB,29.40,7.17,-0.03,10.52,1.07,90,10.59,28.5602131,77.1153649
29.46,CLIMB,29.72,7.20,-0.03,10.53,1.08,90,10.62,28.5602179,77.1153431
29.67,CLIMB,29.94,7.01,-0.03,10.55,1.08,90,10.42,28.5602211,77.1153286
29.96,CLIMB,30.26,7.04,-0.03,10.57,1.08,90,10.46,28.5602258,77.1153071
30.27,CLIMB,30.58,6.99,-0.03,10.57,1.08,90,10.41,28.5602305,77.1152856
30.56,CLIMB,30.90,6.96,-0.03,10.56,1.08,90,10.38,28.5602352,77.1152642
30.87,CLIMB,31.23,7.16,-0.03,10.54,1.07,90,10.58,28.5602399,77.1152426
31.17,CLIMB,31.55,7.15,-0.03,10.52,1.07,90,10.57,28.5602447,77.1152209
31.46,CLIMB,31.87,7.22,-0.03,10.50,1.07,90,10.63,28.5602495,77.1151990
31.67,CLIMB,32.09,7.24,-0.03,10.50,1.07,90,10.65,28.5602527,77.1151844
31.96,CLIMB,32.41,7.17,-0.03,10.53,1.07,90,10.59,28.5602574,77.1151628
32.27,CLIMB,32.73,7.22,-0.03,10.55,1.07,90,10.63,28.5602621,77.1151413
32.56,CLIMB,33.05,7.18,-0.03,10.58,1.08,90,10.60,28.5602668,77.1151198
32.77,CLIMB,33.27,7.11,-0.03,10.60,1.08,90,10.52,28.5602699,77.1151054
33.07,CLIMB,33.59,7.23,-0.03,10.60,1.08,90,10.65,28.5602746,77.1150837
33.36,CLIMB,33.92,7.06,-0.03,10.59,1.08,90,10.48,28.5602794,77.1150619
33.57,CLIMB,34.13,7.03,-0.03,10.59,1.08,90,10.44,28.5602826,77.1150474
33.86,CLIMB,34.46,6.98,-0.03,10.59,1.08,90,10.40,28.5602873,77.1150257
34.17,CLIMB,34.79,7.00,-0.03,10.59,1.08,90,10.42,28.5602919,77.1150042
34.47,CLIMB,35.12,7.08,-0.03,10.57,1.08,90,10.50,28.5602966,77.1149828
34.76,CLIMB,35.44,7.11,-0.03,10.55,1.07,90,10.53,28.5603013,77.1149613
34.97,CLIMB,35.66,6.98,-0.03,10.54,1.07,90,10.39,28.5603044,77.1149469
35.26,CLIMB,35.98,7.10,-0.03,10.52,1.07,90,10.51,28.5603091,77.1149252
35.47,CLIMB,36.19,7.13,-0.03,10.50,1.07,90,10.54,28.5603122,77.1149107
35.77,CLIMB,36.51,7.08,-0.02,10.48,1.07,90,10.50,28.5603170,77.1148888
35.97,CLIMB,36.72,7.01,-0.03,10.48,1.07,90,10.42,28.5603201,77.1148743
36.26,CLIMB,37.04,7.03,-0.03,10.48,1.07,90,10.45,28.5603248,77.1148527
36.57,CLIMB,37.36,7.07,-0.03,10.49,1.07,90,10.49,28.5603294,77.1148312
36.87,CLIMB,37.69,7.02,-0.03,10.50,1.07,90,10.43,28.5603341,77.1148097
37.17,CLIMB,38.01,7.07,-0.03,10.50,1.07,90,10.49,28.5603388,77.1147880
37.47,CLIMB,38.34,7.04,-0.02,10.47,1.07,90,10.46,28.5603435,77.1147662
37.76,CLIMB,38.67,7.10,-0.02,10.46,1.08,90,10.51,28.5603482,77.1147443
37.97,CLIMB,38.88,7.10,-0.02,10.47,1.08,90,10.51,28.5603514,77.1147297
38.26,CLIMB,39.21,7.09,-0.02,10.49,1.08,90,10.50,28.5603560,77.1147081
38.49,CLIMB,39.42,7.09,-0.02,10.50,1.08,90,10.51,28.5603591,77.1146937
38.77,CLIMB,39.74,7.15,-0.02,10.51,1.08,90,10.56,28.5603638,77.1146722
39.07,CLIMB,40.06,7.07,-0.02,10.52,1.08,90,10.48,28.5603685,77.1146506
39.37,CLIMB,40.38,7.15,-0.02,10.52,1.08,90,10.57,28.5603731,77.1146289
39.67,CLIMB,40.71,7.18,-0.03,10.52,1.08,90,10.60,28.5603778,77.1146071
39.96,CLIMB,41.03,7.11,-0.02,10.53,1.08,90,10.53,28.5603825,77.1145852
40.17,CLIMB,41.25,7.01,-0.02,10.54,1.08,90,10.43,28.5603856,77.1145708
40.46,CLIMB,41.59,7.16,-0.01,10.55,1.08,90,10.58,28.5603903,77.1145492
40.77,CLIMB,41.92,7.15,-0.02,10.55,1.08,90,10.57,28.5603949,77.1145276
41.07,CLIMB,42.24,7.01,-0.02,10.56,1.08,90,10.43,28.5603995,77.1145061
41.37,CLIMB,42.57,6.96,-0.02,10.55,1.08,90,10.38,28.5604042,77.1144843
41.67,CLIMB,42.90,7.09,-0.02,10.52,1.08,90,10.50,28.5604089,77.1144625
41.96,CLIMB,43.23,7.18,-0.01,10.50,1.08,90,10.60,28.5604136,77.1144406
42.17,CLIMB,43.45,7.01,-0.01,10.51,1.08,90,10.43,28.5604167,77.1144260
42.47,CLIMB,43.78,6.92,-0.01,10.52,1.08,90,10.33,28.5604213,77.1144044
42.77,CLIMB,44.11,7.10,-0.01,10.51,1.08,90,10.51,28.5604259,77.1143829
43.07,CLIMB,44.44,7.17,-0.01,10.50,1.08,90,10.59,28.5604305,77.1143613
43.37,CLIMB,44.76,7.09,-0.01,10.50,1.08,90,10.50,28.5604352,77.1143396
43.67,CLIMB,45.09,7.11,-0.01,10.49,1.08,90,10.53,28.5604398,77.1143178
43.96,CLIMB,45.41,6.98,-0.01,10.49,1.08,90,10.40,28.5604445,77.1142959
44.17,CLIMB,45.63,6.98,-0.01,10.49,1.08,90,10.40,28.5604476,77.1142813
44.47,CLIMB,45.95,7.10,-0.01,10.49,1.08,90,10.52,28.5604522,77.1142597
44.77,CLIMB,46.27,7.11,-0.01,10.49,1.08,90,10.53,28.5604568,77.1142381
45.07,CLIMB,46.60,7.22,-0.02,10.50,1.08,90,10.64,28.5604614,77.1142166
45.37,CLIMB,46.92,7.13,-0.02,10.52,1.08,90,10.54,28.5604660,77.1141949
45.67,CLIMB,47.25,6.98,-0.02,10.53,1.08,90,10.40,28.5604707,77.1141731
45.96,CLIMB,47.58,7.07,-0.02,10.52,1.09,90,10.49,28.5604753,77.1141513
46.17,CLIMB,47.80,7.09,-0.02,10.51,1.09,90,10.50,28.5604784,77.1141366
46.47,CLIMB,48.13,7.09,-0.01,10.51,1.09,90,10.51,28.5604830,77.1141149
46.77,CLIMB,48.46,7.07,-0.01,10.53,1.09,90,10.48,28.5604876,77.1140933
47.07,CLIMB,48.79,7.16,-0.01,10.54,1.09,90,10.57,28.5604922,77.1140717
47.37,CLIMB,49.12,7.18,-0.01,10.55,1.09,90,10.60,28.5604968,77.1140501
47.67,CLIMB,49.45,7.15,-0.01,10.55,1.09,90,10.56,28.5605014,77.1140283
47.96,CLIMB,49.77,7.01,-0.01,10.55,1.09,90,10.43,28.5605060,77.1140065
48.17,CLIMB,49.98,7.05,-0.01,10.55,1.09,90,10.47,28.5605091,77.1139919
48.47,CLIMB,50.31,7.06,-0.01,10.55,1.09,90,10.48,28.5605136,77.1139701
48.77,CLIMB,50.63,7.17,-0.01,10.56,1.09,90,10.58,28.5605182,77.1139486
49.07,CLIMB,50.96,7.11,-0.01,10.56,1.09,90,10.52,28.5605227,77.1139270
49.36,CLIMB,51.29,7.08,-0.01,10.57,1.09,90,10.49,28.5605273,77.1139055
49.57,CLIMB,51.51,7.13,-0.01,10.56,1.09,90,10.55,28.5605303,77.1138910
49.87,CLIMB,51.84,7.16,-0.01,10.54,1.08,90,10.57,28.5605349,77.1138693
50.07,CLIMB,52.06,7.03,-0.01,10.53,1.08,90,10.45,28.5605379,77.1138547
50.37,CLIMB,52.38,6.96,-0.01,10.52,1.08,90,10.37,28.5605425,77.1138329
50.66,CLIMB,52.70,7.11,-0.01,10.52,1.08,90,10.52,28.5605470,77.1138113
50.87,CLIMB,52.91,7.14,-0.01,10.52,1.08,90,10.56,28.5605500,77.1137969
51.17,CLIMB,53.23,7.18,-0.01,10.53,1.08,90,10.60,28.5605546,77.1137753
51.47,CLIMB,53.55,7.02,-0.01,10.53,1.08,90,10.43,28.5605591,77.1137537
51.77,CLIMB,53.87,6.99,-0.01,10.52,1.08,90,10.41,28.5605636,77.1137319
52.07,CLIMB,54.19,7.05,-0.01,10.50,1.08,90,10.46,28.5605682,77.1137100
52.37,CLIMB,54.52,7.06,-0.01,10.47,1.08,90,10.48,28.5605728,77.1136881
52.66,CLIMB,54.84,7.13,-0.01,10.46,1.08,90,10.54,28.5605773,77.1136663
52.87,CLIMB,55.05,7.14,-0.01,10.47,1.08,90,10.55,28.5605803,77.1136519
53.17,CLIMB,55.38,7.09,-0.01,10.49,1.08,90,10.50,28.5605848,77.1136303
53.47,CLIMB,55.70,7.08,-0.01,10.51,1.08,90,10.49,28.5605893,77.1136087
53.77,CLIMB,56.03,7.12,-0.01,10.51,1.08,90,10.54,28.5605938,77.1135869
54.07,CLIMB,56.35,7.01,-0.01,10.50,1.08,90,10.42,28.5605984,77.1135650
54.37,CLIMB,56.67,7.13,-0.01,10.49,1.08,90,10.55,28.5606029,77.1135431
54.66,CLIMB,56.99,7.06,-0.01,10.51,1.08,90,10.48,28.5606075,77.1135213
54.87,CLIMB,57.20,7.05,-0.01,10.52,1.08,90,10.47,28.5606105,77.1135069
55.17,CLIMB,57.53,7.00,-0.01,10.53,1.08,90,10.42,28.5606150,77.1134853
55.47,CLIMB,57.85,6.98,-0.01,10.52,1.08,90,10.39,28.5606194,77.1134637
55.77,CLIMB,58.17,7.01,-0.01,10.50,1.08,90,10.42,28.5606239,77.1134420
56.07,CLIMB,58.48,6.99,-0.01,10.48,1.07,90,10.41,28.5606284,77.1134202
56.37,CLIMB,58.80,7.01,-0.01,10.45,1.07,90,10.43,28.5606330,77.1133983
56.66,CLIMB,59.12,7.12,-0.01,10.43,1.07,90,10.53,28.5606375,77.1133763
56.87,CLIMB,59.34,7.09,-0.01,10.44,1.07,90,10.51,28.5606405,77.1133618
57.17,CLIMB,59.66,7.12,-0.01,10.47,1.07,90,10.54,28.5606449,77.1133402
57.47,CLIMB,59.99,7.03,-0.01,10.49,1.08,90,10.44,28.5606494,77.1133186
57.77,CLIMB,60.32,6.93,-0.01,10.51,1.08,90,10.35,28.5606538,77.1132969
58.07,CLIMB,60.65,7.07,-0.01,10.50,1.08,90,10.49,28.5606583,77.1132750
58.37,CLIMB,60.97,7.17,-0.01,10.48,1.08,90,10.58,28.5606628,77.1132531
58.67,CLIMB,61.30,7.10,-0.01,10.48,1.08,90,10.52,28.5606673,77.1132311
58.87,CLIMB,61.52,7.15,-0.01,10.50,1.08,90,10.57,28.5606703,77.1132166
59.17,CLIMB,61.85,7.11,-0.01,10.53,1.09,90,10.53,28.5606747,77.1131949
59.47,CLIMB,62.18,7.08,-0.01,10.55,1.09,90,10.50,28.5606792,77.1131733
59.77,CLIMB,62.51,7.03,-0.01,10.56,1.09,90,10.44,28.5606836,77.1131517
60.07,CLIMB,62.84,7.11,-0.01,10.56,1.09,90,10.52,28.5606880,77.1131300
60.37,CLIMB,63.17,7.00,-0.01,10.54,1.09,90,10.41,28.5606925,77.1131082
60.67,CLIMB,63.50,7.03,-0.01,10.52,1.09,90,10.44,28.5606970,77.1130862
60.87,CLIMB,63.72,7.02,-0.01,10.51,1.09,90,10.44,28.5607000,77.1130716
61.17,CLIMB,64.05,7.02,-0.01,10.50,1.08,90,10.43,28.5607044,77.1130499
61.47,CLIMB,64.38,7.06,-0.01,10.49,1.08,90,10.47,28.5607088,77.1130283
61.77,CLIMB,64.71,6.91,-0.01,10.49,1.08,90,10.33,28.5607132,77.1130066
62.07,CLIMB,65.03,6.96,-0.01,10.47,1.08,90,10.38,28.5607176,77.1129849
62.37,CLIMB,65.35,7.12,-0.01,10.43,1.08,90,10.54,28.5607221,77.1129630
62.67,CLIMB,65.68,7.04,-0.01,10.41,1.08,90,10.46,28.5607265,77.1129410
62.87,CLIMB,65.89,7.05,-0.01,10.41,1.08,90,10.47,28.5607295,77.1129264
63.17,CLIMB,66.22,7.02,-0.01,10.42,1.08,90,10.43,28.5607339,77.1129046
63.47,CLIMB,66.54,7.12,-0.01,10.43,1.08,90,10.53,28.5607383,77.1128830
63.77,CLIMB,66.87,7.04,-0.01,10.45,1.08,90,10.46,28.5607427,77.1128613
64.07,CLIMB,67.20,7.12,-0.01,10.46,1.08,90,10.54,28.5607471,77.1128396
64.37,CLIMB,67.52,6.94,-0.01,10.47,1.09,90,10.36,28.5607515,77.1128178
64.67,CLIMB,67.85,6.96,-0.01,10.46,1.09,90,10.37,28.5607560,77.1127958
64.87,CLIMB,68.07,7.03,-0.01,10.44,1.09,90,10.44,28.5607589,77.1127812
65.17,CLIMB,68.39,7.07,-0.01,10.44,1.09,90,10.48,28.5607633,77.1127593
65.47,CLIMB,68.72,7.04,-0.01,10.46,1.09,90,10.46,28.5607677,77.1127376
65.77,CLIMB,69.03,7.00,-0.01,10.48,1.09,90,10.42,28.5607721,77.1127159
66.07,CLIMB,69.36,7.01,-0.01,10.49,1.09,90,10.43,28.5607764,77.1126942
66.27,CLIMB,69.58,7.03,-0.01,10.49,1.09,90,10.45,28.5607794,77.1126796
66.57,CLIMB,69.91,7.02,-0.01,10.47,1.09,90,10.44,28.5607838,77.1126576
66.77,CLIMB,70.12,7.16,-0.01,10.47,1.09,90,10.58,28.5607867,77.1126429
67.07,CLIMB,70.45,7.14,-0.01,10.47,1.09,90,10.56,28.5607912,77.1126209
67.37,CLIMB,70.78,7.03,-0.01,10.50,1.09,90,10.45,28.5607955,77.1125991
67.57,CLIMB,71.00,7.06,-0.01,10.51,1.09,90,10.47,28.5607984,77.1125846
67.87,CLIMB,71.33,7.04,-0.01,10.52,1.09,90,10.46,28.5608028,77.1125629
68.17,CLIMB,71.65,7.02,-0.01,10.52,1.09,90,10.44,28.5608071,77.1125412
68.47,CLIMB,71.98,7.03,-0.01,10.51,1.09,90,10.44,28.5608115,77.1125193
68.77,CLIMB,72.30,6.98,-0.01,10.48,1.09,90,10.40,28.5608159,77.1124974
69.07,CLIMB,72.63,7.12,-0.01,10.47,1.09,90,10.54,28.5608203,77.1124753
69.37,CLIMB,72.96,7.04,-0.01,10.47,1.08,90,10.46,28.5608246,77.1124536
69.57,CLIMB,73.18,6.97,-0.01,10.49,1.09,90,10.39,28.5608275,77.1124392
69.87,CLIMB,73.50,7.07,-0.01,10.49,1.09,90,10.49,28.5608318,77.1124175
70.17,CLIMB,73.83,7.13,-0.01,10.49,1.08,90,10.55,28.5608361,77.1123959
70.37,CLIMB,74.04,7.04,-0.01,10.50,1.08,90,10.46,28.5608390,77.1123814
70.67,CLIMB,74.36,7.02,-0.01,10.50,1.08,90,10.43,28.5608433,77.1123594
70.87,CLIMB,74.58,7.08,-0.01,10.49,1.08,90,10.49,28.5608462,77.1123448
71.17,CLIMB,74.90,7.08,-0.01,10.48,1.08,90,10.49,28.5608506,77.1123228
71.47,CLIMB,75.22,6.94,-0.01,10.48,1.08,90,10.36,28.5608550,77.1123009
71.67,CLIMB,75.44,7.09,-0.01,10.49,1.08,90,10.51,28.5608578,77.1122865
71.97,CLIMB,75.77,7.02,-0.01,10.49,1.08,90,10.43,28.5608622,77.1122648
72.27,CLIMB,76.09,7.06,-0.01,10.49,1.08,90,10.47,28.5608664,77.1122431
72.57,CLIMB,76.42,7.03,-0.01,10.49,1.08,90,10.44,28.5608708,77.1122212
72.87,CLIMB,76.74,7.08,-0.01,10.48,1.08,90,10.49,28.5608751,77.1121993
73.17,CLIMB,77.07,7.16,-0.01,10.48,1.08,90,10.58,28.5608795,77.1121773
73.47,CLIMB,77.39,7.11,-0.01,10.50,1.08,90,10.53,28.5608838,77.1121554
73.67,CLIMB,77.61,7.04,-0.01,10.52,1.08,90,10.46,28.5608866,77.1121410
73.97,CLIMB,77.93,7.03,-0.01,10.53,1.09,90,10.45,28.5608909,77.1121193
74.27,CLIMB,78.26,6.95,-0.01,10.53,1.09,90,10.37,28.5608952,77.1120976
74.57,CLIMB,78.59,7.02,-0.01,10.52,1.09,90,10.43,28.5608995,77.1120759
74.87,CLIMB,78.92,6.96,-0.01,10.49,1.09,90,10.38,28.5609038,77.1120540
75.17,CLIMB,79.26,7.08,-0.01,10.46,1.08,90,10.50,28.5609081,77.1120320
75.47,CLIMB,79.59,7.06,-0.01,10.45,1.08,90,10.48,28.5609124,77.1120102
75.67,CLIMB,79.81,7.02,-0.01,10.46,1.08,90,10.44,28.5609152,77.1119957
75.97,CLIMB,80.13,6.99,-0.01,10.47,1.08,90,10.41,28.5609195,77.1119740
76.27,CLIMB,80.45,7.12,-0.01,10.47,1.08,90,10.54,28.5609237,77.1119522
76.57,CLIMB,80.78,7.05,-0.01,10.48,1.08,90,10.47,28.5609280,77.1119305
76.87,CLIMB,81.10,6.97,-0.01,10.47,1.08,90,10.38,28.5609323,77.1119085
77.07,CLIMB,81.31,7.08,-0.01,10.46,1.08,90,10.50,28.5609351,77.1118939
77.37,CLIMB,81.63,7.05,-0.01,10.45,1.08,90,10.47,28.5609394,77.1118718
77.67,CLIMB,81.96,7.09,-0.01,10.46,1.08,90,10.50,28.5609437,77.1118499
77.87,CLIMB,82.18,7.21,-0.01,10.47,1.09,90,10.62,28.5609465,77.1118354
78.17,CLIMB,82.50,7.03,-0.01,10.50,1.09,90,10.44,28.5609508,77.1118137
78.47,CLIMB,82.82,7.11,-0.01,10.52,1.09,90,10.53,28.5609550,77.1117920
78.77,CLIMB,83.15,7.04,-0.01,10.52,1.09,90,10.46,28.5609592,77.1117701
79.07,CLIMB,83.48,7.05,-0.01,10.51,1.09,90,10.47,28.5609635,77.1117481
