time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
78.67,CLIMB,96.80,10.30,-0.03,4.23,0.11,71,3.66,28.5614351,77.1102567
78.97,CLIMB,96.83,10.25,-0.03,4.13,0.09,71,3.60,28.5614426,77.1102250
79.26,CLIMB,96.86,10.26,-0.03,4.00,0.06,71,3.55,28.5614500,77.1101933
79.47,CLIMB,96.87,10.32,-0.03,3.91,0.04,71,3.53,28.5614550,77.1101721
79.76,CLIMB,96.87,10.24,-0.03,3.77,0.01,71,3.52,28.5614624,77.1101408
80.06,CLIMB,96.87,10.22,-0.03,3.64,-0.02,71,3.53,28.5614698,77.1101095
80.27,CLIMB,96.86,10.21,-0.04,3.56,-0.03,71,3.54,28.5614747,77.1100887
80.57,CLIMB,96.84,10.26,-0.03,3.45,-0.06,71,3.57,28.5614821,77.1100574
80.86,CLIMB,96.82,10.27,-0.03,3.36,-0.07,71,3.62,28.5614895,77.1100259
81.07,CLIMB,96.80,10.31,-0.03,3.31,-0.08,71,3.66,28.5614945,77.1100047
81.36,CLIMB,96.78,10.31,-0.03,3.27,-0.08,71,3.70,28.5615021,77.1099729
81.67,CLIMB,96.76,10.37,-0.03,3.29,-0.07,71,3.75,28.5615096,77.1099408
81.97,CLIMB,96.73,10.39,-0.03,3.36,-0.06,71,3.79,28.5615171,77.1099091
82.26,CLIMB,96.72,10.40,-0.03,3.46,-0.04,72,3.83,28.5615246,77.1098775
82.57,CLIMB,96.71,10.41,-0.03,3.59,-0.01,72,3.84,28.5615320,77.1098459
82.86,CLIMB,96.71,10.37,-0.03,3.71,0.01,72,3.84,28.5615396,77.1098140
83.17,CLIMB,96.72,10.44,-0.03,3.81,0.03,72,3.82,28.5615471,77.1097820
83.47,CLIMB,96.73,10.43,-0.03,3.89,0.05,72,3.79,28.5615547,77.1097499
83.76,CLIMB,96.75,10.34,-0.03,3.97,0.07,71,3.76,28.5615623,77.1097179
83.97,CLIMB,96.76,10.35,-0.03,4.02,0.07,71,3.74,28.5615673,77.1096968
84.27,CLIMB,96.78,10.35,-0.03,4.05,0.08,71,3.71,28.5615747,77.1096653
84.57,CLIMB,96.80,10.30,-0.03,4.06,0.07,71,3.66,28.5615822,77.1096338
84.87,CLIMB,96.82,10.27,-0.03,4.02,0.06,71,3.62,28.5615896,77.1096023
85.17,CLIMB,96.83,10.33,-0.03,3.94,0.05,71,3.60,28.5615971,77.1095707
85.47,CLIMB,96.84,10.29,-0.02,3.83,0.02,71,3.59,28.5616046,77.1095390
85.76,CLIMB,96.84,10.35,-0.02,3.72,0.00,71,3.58,28.5616121,77.1095072
85.97,CLIMB,96.84,10.33,-0.03,3.67,-0.01,71,3.58,28.5616171,77.1094862
86.27,CLIMB,96.83,10.23,-0.03,3.58,-0.03,71,3.59,28.5616245,77.1094549
86.57,CLIMB,96.82,10.32,-0.03,3.51,-0.04,71,3.62,28.5616319,77.1094235
86.87,CLIMB,96.81,10.29,-0.02,3.47,-0.05,71,3.65,28.5616393,77.1093920
87.17,CLIMB,96.79,10.22,-0.02,3.44,-0.05,71,3.68,28.5616468,77.1093603
87.47,CLIMB,96.77,10.25,-0.02,3.42,-0.05,71,3.72,28.5616544,77.1093284
87.76,CLIMB,96.75,10.29,-0.02,3.45,-0.04,71,3.75,28.5616620,77.1092963
87.97,CLIMB,96.74,10.28,-0.02,3.49,-0.03,71,3.77,28.5616670,77.1092750
88.26,CLIMB,96.74,10.23,-0.02,3.57,-0.02,71,3.79,28.5616745,77.1092433
88.57,CLIMB,96.73,10.30,-0.02,3.67,-0.00,72,3.80,28.5616820,77.1092117
88.87,CLIMB,96.73,10.36,-0.02,3.76,0.02,72,3.80,28.5616895,77.1091802
89.16,CLIMB,96.73,10.36,-0.02,3.84,0.03,72,3.80,28.5616970,77.1091483
89.37,CLIMB,96.74,10.37,-0.02,3.88,0.04,72,3.77,28.5617021,77.1091269
89.67,CLIMB,96.76,10.26,-0.02,3.92,0.05,71,3.74,28.5617096,77.1090950
89.97,CLIMB,96.77,10.31,-0.02,3.95,0.06,71,3.71,28.5617172,77.1090630
90.27,CLIMB,96.79,10.26,-0.02,3.97,0.06,71,3.69,28.5617247,77.1090315
90.56,CLIMB,96.80,10.32,-0.02,3.96,0.05,71,3.66,28.5617321,77.1090000
90.77,CLIMB,96.80,10.34,-0.02,3.94,0.04,71,3.65,28.5617371,77.1089791
91.06,CLIMB,96.81,10.34,-0.02,3.89,0.03,71,3.63,28.5617445,77.1089476
91.27,CLIMB,96.82,10.39,-0.02,3.84,0.02,71,3.63,28.5617495,77.1089266
91.57,CLIMB,96.82,10.36,-0.02,3.75,0.01,71,3.62,28.5617570,77.1088949
91.86,CLIMB,96.83,10.28,-0.02,3.66,-0.01,71,3.61,28.5617646,77.1088630
92.07,CLIMB,96.82,10.33,-0.02,3.62,-0.02,71,3.62,28.5617696,77.1088418
92.37,CLIMB,96.81,10.35,-0.02,3.58,-0.03,71,3.64,28.5617771,77.1088102
92.67,CLIMB,96.80,10.29,-0.02,3.55,-0.04,71,3.66,28.5617845,77.1087788
92.97,CLIMB,96.78,10.33,-0.02,3.53,-0.04,71,3.69,28.5617919,77.1087474
93.27,CLIMB,96.77,10.33,-0.02,3.54,-0.04,71,3.72,28.5617995,77.1087157
93.57,CLIMB,96.76,10.35,-0.02,3.53,-0.03,71,3.75,28.5618070,77.1086838
93.86,CLIMB,96.75,10.34,-0.02,3.56,-0.02,71,3.77,28.5618146,77.1086519
94.07,CLIMB,96.74,10.37,-0.02,3.59,-0.02,71,3.78,28.5618196,77.1086305
94.37,CLIMB,96.74,10.35,-0.02,3.66,-0.01,72,3.79,28.5618272,77.1085988
94.67,CLIMB,96.74,10.27,-0.02,3.74,0.01,71,3.78,28.5618346,77.1085673
94.97,CLIMB,96.75,10.35,-0.02,3.81,0.02,71,3.76,28.5618421,77.1085357
95.27,CLIMB,96.76,10.43,-0.02,3.86,0.03,71,3.75,28.5618496,77.1085041
95.57,CLIMB,96.77,10.34,-0.02,3.88,0.04,71,3.72,28.5618571,77.1084724
95.86,CLIMB,96.78,10.37,-0.02,3.87,0.04,71,3.70,28.5618646,77.1084405
96.07,CLIMB,96.78,10.42,-0.02,3.86,0.03,71,3.70,28.5618697,77.1084192
96.37,CLIMB,96.79,10.33,-0.02,3.85,0.03,71,3.68,28.5618772,77.1083873
96.67,CLIMB,96.79,10.26,-0.02,3.84,0.03,71,3.68,28.5618847,77.1083558
96.97,CLIMB,96.79,10.21,-0.02,3.82,0.02,71,3.68,28.5618922,77.1083243
97.26,CLIMB,96.80,10.21,-0.02,3.79,0.01,71,3.67,28.5618996,77.1082929
97.47,CLIMB,96.80,10.32,-0.02,3.77,0.01,71,3.66,28.5619046,77.1082718
97.77,CLIMB,96.81,10.38,-0.02,3.71,-0.00,71,3.65,28.5619122,77.1082400
98.07,CLIMB,96.81,10.26,-0.02,3.65,-0.01,71,3.64,28.5619197,77.1082082
98.37,CLIMB,96.80,10.29,-0.01,3.61,-0.02,71,3.65,28.5619272,77.1081763
98.67,CLIMB,96.80,10.26,-0.02,3.59,-0.02,71,3.67,28.5619347,77.1081448
98.87,CLIMB,96.79,10.21,-0.02,3.58,-0.03,71,3.68,28.5619397,77.1081239
99.17,CLIMB,96.79,10.28,-0.02,3.58,-0.03,71,3.68,28.5619471,77.1080924
99.47,CLIMB,96.78,10.27,-0.02,3.60,-0.02,71,3.70,28.5619546,77.1080608
99.77,CLIMB,96.77,10.33,-0.02,3.61,-0.02,71,3.73,28.5619621,77.1080291
100.07,CLIMB,96.75,10.33,-0.02,3.61,-0.01,71,3.75,28.5619697,77.1079972
100.37,CLIMB,96.75,10.36,-0.02,3.65,-0.01,71,3.76,28.5619773,77.1079653
100.66,CLIMB,96.75,10.31,-0.02,3.71,0.00,71,3.76,28.5619848,77.1079336
100.87,CLIMB,96.75,10.37,-0.02,3.75,0.01,71,3.75,28.5619898,77.1079125
101.17,CLIMB,96.76,10.39,-0.02,3.79,0.02,71,3.74,28.5619973,77.1078810
101.47,CLIMB,96.76,10.39,-0.02,3.83,0.02,71,3.74,28.5620048,77.1078494
101.77,CLIMB,96.77,10.31,-0.02,3.84,0.03,71,3.72,28.5620123,77.1078176
102.07,CLIMB,96.78,10.30,-0.02,3.84,0.03,71,3.71,28.5620199,77.1077857
102.37,CLIMB,96.79,10.26,-0.02,3.82,0.03,71,3.68,28.5620275,77.1077537
102.66,CLIMB,96.80,10.28,-0.02,3.82,0.03,71,3.67,28.5620351,77.1077219
102.87,CLIMB,96.80,10.27,-0.02,3.81,0.02,71,3.65,28.5620401,77.1077009
103.17,CLIMB,96.81,10.36,-0.02,3.78,0.01,71,3.63,28.5620475,77.1076694
103.47,CLIMB,96.82,10.33,-0.02,3.74,0.00,71,3.63,28.5620550,77.1076380
103.77,CLIMB,96.82,10.36,-0.02,3.68,-0.01,71,3.63,28.5620625,77.1076063
104.07,CLIMB,96.82,10.25,-0.02,3.62,-0.01,71,3.63,28.5620701,77.1075745
104.37,CLIMB,96.81,10.20,-0.02,3.57,-0.02,71,3.64,28.5620776,77.1075426
104.67,CLIMB,96.80,10.27,-0.02,3.56,-0.03,71,3.65,28.5620852,77.1075109
104.87,CLIMB,96.80,10.26,-0.02,3.56,-0.03,71,3.67,28.5620902,77.1074899
105.17,CLIMB,96.79,10.27,-0.02,3.57,-0.03,71,3.68,28.5620977,77.1074584
105.47,CLIMB,96.78,10.26,-0.02,3.59,-0.02,71,3.70,28.5621051,77.1074269
105.77,CLIMB,96.77,10.24,-0.02,3.61,-0.02,71,3.71,28.5621126,77.1073953
106.07,CLIMB,96.76,10.34,-0.02,3.62,-0.01,71,3.74,28.5621202,77.1073635
106.37,CLIMB,96.76,10.28,-0.02,3.64,-0.01,71,3.74,28.5621278,77.1073316
106.67,CLIMB,96.76,10.31,-0.02,3.68,0.00,71,3.74,28.5621354,77.1072995
106.87,CLIMB,96.76,10.35,-0.02,3.72,0.01,71,3.73,28.5621405,77.1072783
107.17,CLIMB,96.77,10.36,-0.02,3.78,0.02,71,3.71,28.5621480,77.1072468
107.47,CLIMB,96.78,10.31,-0.02,3.81,0.02,71,3.70,28.5621555,77.1072153
107.77,CLIMB,96.79,10.29,-0.02,3.82,0.03,71,3.68,28.5621630,77.1071837
108.07,CLIMB,96.79,10.25,-0.02,3.81,0.02,71,3.67,28.5621706,77.1071518
108.37,CLIMB,96.80,10.26,-0.02,3.79,0.02,71,3.67,28.5621782,77.1071200
108.67,CLIMB,96.80,10.32,-0.02,3.77,0.02,71,3.66,28.5621858,77.1070880
108.87,CLIMB,96.80,10.27,-0.02,3.77,0.01,71,3.66,28.5621908,77.1070669
109.17,CLIMB,96.80,10.33,-0.02,3.75,0.01,71,3.65,28.5621983,77.1070355
109.47,CLIMB,96.81,10.27,-0.02,3.73,0.00,71,3.65,28.5622058,77.1070040
109.77,CLIMB,96.80,10.31,-0.02,3.69,-0.01,71,3.66,28.5622133,77.1069726
110.07,CLIMB,96.80,10.39,-0.02,3.66,-0.01,71,3.67,28.5622208,77.1069410
110.27,CLIMB,96.80,10.35,-0.02,3.64,-0.02,71,3.67,28.5622259,77.1069198
110.57,CLIMB,96.79,10.28,-0.02,3.61,-0.02,71,3.68,28.5622335,77.1068880
110.87,CLIMB,96.79,10.30,-0.02,3.61,-0.02,71,3.68,28.5622411,77.1068562
111.17,CLIMB,96.78,10.29,-0.02,3.62,-0.01,71,3.69,28.5622486,77.1068246
111.47,CLIMB,96.78,10.37,-0.02,3.64,-0.01,71,3.70,28.5622561,77.1067931
111.67,CLIMB,96.78,10.31,-0.02,3.65,-0.01,71,3.69,28.5622611,77.1067721
111.97,CLIMB,96.79,10.29,-0.02,3.67,-0.01,71,3.69,28.5622687,77.1067405
112.27,CLIMB,96.78,10.38,-0.02,3.67,-0.00,71,3.70,28.5622763,77.1067086
112.57,CLIMB,96.78,10.39,-0.02,3.66,-0.00,71,3.70,28.5622839,77.1066767
112.87,CLIMB,96.78,10.32,-0.02,3.67,0.00,71,3.71,28.5622916,77.1066446
113.07,CLIMB,96.77,10.32,-0.02,3.69,0.00,71,3.71,28.5622966,77.1066235
113.37,CLIMB,96.77,10.28,-0.02,3.72,0.01,71,3.72,28.5623042,77.1065919
113.67,CLIMB,96.77,10.33,-0.02,3.75,0.01,71,3.72,28.5623117,77.1065604
113.97,CLIMB,96.77,10.36,-0.02,3.77,0.01,71,3.72,28.5623192,77.1065289
114.27,CLIMB,96.77,10.33,-0.02,3.78,0.01,71,3.72,28.5623269,77.1064970
114.57,CLIMB,96.77,10.36,-0.02,3.78,0.01,71,3.72,28.5623345,77.1064652
114.87,CLIMB,96.77,10.34,-0.02,3.78,0.02,71,3.72,28.5623421,77.1064333
115.07,CLIMB,96.77,10.33,-0.02,3.79,0.02,71,3.72,28.5623472,77.1064121
115.37,CLIMB,96.78,10.30,-0.02,3.80,0.01,71,3.71,28.5623547,77.1063807
115.67,CLIMB,96.79,10.36,-0.02,3.79,0.01,71,3.69,28.5623623,77.1063493
115.97,CLIMB,96.80,10.30,-0.02,3.78,0.01,71,3.67,28.5623698,77.1063179
116.27,CLIMB,96.79,10.32,-0.02,3.76,0.00,71,3.68,28.5623774,77.1062863
116.57,CLIMB,96.79,10.30,-0.02,3.72,-0.00,71,3.69,28.5623850,77.1062545
116.87,CLIMB,96.79,10.26,-0.02,3.69,-0.00,71,3.68,28.5623926,77.1062226
117.07,CLIMB,96.79,10.30,-0.02,3.68,-0.00,71,3.68,28.5623977,77.1062013
117.37,CLIMB,96.79,10.28,-0.02,3.68,-0.01,71,3.68,28.5624053,77.1061697
117.67,CLIMB,96.79,10.22,-0.02,3.68,-0.01,71,3.69,28.5624129,77.1061383
117.87,CLIMB,96.78,10.31,-0.02,3.69,-0.01,71,3.70,28.5624179,77.1061173
118.17,CLIMB,96.77,10.31,-0.02,3.69,-0.01,71,3.72,28.5624255,77.1060858
118.37,CLIMB,96.77,10.37,-0.02,3.68,-0.01,71,3.72,28.5624305,77.1060647
118.67,CLIMB,96.77,10.42,-0.02,3.67,-0.01,71,3.73,28.5624382,77.1060329
118.97,CLIMB,96.76,10.37,-0.02,3.67,-0.00,71,3.73,28.5624459,77.1060009
119.17,CLIMB,96.77,10.37,-0.02,3.69,-0.00,71,3.73,28.5624510,77.1059797
119.47,CLIMB,96.77,10.40,-0.02,3.73,0.00,71,3.71,28.5624585,77.1059482
119.77,CLIMB,96.78,10.40,-0.02,3.76,0.01,71,3.70,28.5624661,77.1059167
