wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.426,-1,0,0,0,0,0,0,0,0.00199,0.00180,-1.30633,0.00032,0.00028,0.00021,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.426,-1,285597410,771174500,237160,100,0,1,-1,0.00201,0.00181,-1.30631,0.00033,0.00035,0.00027,0.006,0.010,-0.060,0.009,0.015,-0.012,0.89,0.02,285,6,0.01,0,0,0,0,0,0,0.00,4.99,99.90,-86.93,0.00
13.426,-1,285597410,771174500,237150,99,0,1,-1,0.00203,0.00183,-1.30628,0.00029,0.00037,0.00022,0.006,0.010,-0.060,0.009,0.015,-0.011,0.36,0.02,285,16,0.01,0,0,0,0,0,0,0.00,4.99,99.91,207.73,0.00
13.427,-1,285597410,771174500,237150,99,1,0,-1,0.00204,0.00184,-1.30626,0.00034,0.00033,0.00021,0.006,0.011,-0.059,0.011,0.008,-0.011,0.42,0.01,285,26,0.01,0,0,0,0,0,0,0.00,4.99,99.91,1963.90,0.00
13.427,-1,285597410,771174499,237150,98,2,-2,-1,0.00205,0.00186,-1.30624,0.00026,0.00038,0.00029,0.007,0.009,-0.058,0.020,-0.025,-0.011,0.71,0.03,285,36,0.01,0,0,0,0,0,0,0.00,4.99,99.91,2957.89,0.00
13.427,-1,285597410,771174499,237150,98,4,-10,-1,0.00206,0.00185,-1.30622,0.00032,0.00036,0.00029,0.009,0.001,-0.058,0.042,-0.103,-0.011,0.81,0.11,285,46,0.01,0,0,0,0,0,0,0.00,4.99,99.91,2929.39,0.00
13.428,-1,285597411,771174498,237150,98,8,-24,-1,0.00208,0.00184,-1.30619,0.00030,0.00025,0.00025,0.015,-0.018,-0.058,0.081,-0.247,-0.011,0.28,0.26,285,56,0.01,0,0,0,0,0,0,0.00,4.99,99.91,2919.29,0.00
13.428,-1,285597412,771174494,237150,99,14,-47,-1,0.00209,0.00178,-1.30618,0.00031,0.00031,0.00030,0.025,-0.056,-0.059,0.143,-0.474,-0.011,0.55,0.50,285,66,0.01,0,0,0,0,0,0,0.00,4.99,99.91,2972.44,0.00
13.428,10,285597413,771174487,237150,99,23,-80,-1,0.00210,0.00172,-1.30617,0.00027,0.00029,0.00025,0.043,-0.121,-0.060,0.232,-0.801,-0.011,0.22,0.83,285,76,0.01,0,0,0,0,0,0,0.00,4.99,99.91,2945.23,0.00
13.429,10,285597416,771174476,237160,100,35,-125,-1,0.00210,0.00158,-1.30619,0.00028,0.00029,0.00025,0.072,-0.228,-0.060,0.354,-1.252,-0.012,0.20,1.30,285,86,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2978.45,0.00
13.429,10,285597420,771174460,237160,101,51,-184,-1,0.00212,0.00146,-1.30620,0.00033,0.00028,0.00027,0.116,-0.389,-0.061,0.514,-1.842,-0.013,0.47,1.91,285,96,0.01,0,0,0,0,0,0,0.00,6.06,99.90,2980.19,0.00
13.429,10,285597425,771174437,237160,102,70,-252,-1,0.00212,0.00126,-1.30630,0.00028,0.00028,0.00026,0.177,-0.614,-0.062,0.700,-2.529,-0.013,0.20,2.62,285,100,0.01,0,0,0,0,0,0,0.00,8.42,99.90,2953.04,0.00
13.430,10,285597433,771174406,237160,103,88,-322,-1,0.00212,0.00111,-1.30640,0.00028,0.00031,0.00026,0.258,-0.914,-0.064,0.889,-3.225,-0.014,1.48,3.35,285,100,0.01,0,0,0,0,0,0,0.00,9.04,99.90,2980.47,0.00
13.430,10,285597442,771174369,237160,105,107,-391,-1,0.00212,0.00092,-1.30665,0.00033,0.00029,0.00024,0.357,-1.280,-0.065,1.075,-3.915,-0.014,2.00,4.06,285,100,0.01,0,0,0,0,0,0,0.00,9.17,99.90,2852.14,0.00
13.430,10,285597452,771174324,237160,106,126,-460,-1,0.00213,0.00079,-1.30686,0.00032,0.00023,0.00022,0.474,-1.717,-0.066,1.261,-4.605,-0.014,2.91,4.77,285,100,0.01,0,0,0,0,0,0,0.00,9.29,99.90,2800.33,0.00
13.430,10,285597464,771174272,237160,107,143,-526,-1,0.00213,0.00063,-1.30725,0.00036,0.00023,0.00017,0.609,-2.220,-0.067,1.439,-5.267,-0.014,3.62,5.46,285,100,0.01,0,0,0,0,0,0,0.00,9.51,99.90,2708.85,0.00
13.431,10,285597478,771174214,237160,107,160,-590,-1,0.00213,0.00052,-1.30756,0.00027,0.00024,0.00011,0.761,-2.789,-0.068,1.608,-5.903,-0.013,4.11,6.12,285,100,0.01,0,0,0,0,0,0,0.00,8.84,99.90,2637.57,0.00
