wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.333,-1,0,0,0,0,0,0,0,0.00204,0.00185,-1.30622,0.00026,0.00037,0.00025,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.333,-1,285597410,771174500,237150,109,0,1,-1,0.00206,0.00187,-1.30620,0.00027,0.00035,0.00035,0.006,0.010,-0.060,0.009,0.015,-0.011,0.41,0.02,285,4,0.01,0,0,0,0,0,0,0.00,4.99,99.90,-44.86,0.00
12.333,-1,285597410,771174500,237160,111,0,1,-1,0.00207,0.00189,-1.30617,0.00024,0.00039,0.00023,0.006,0.010,-0.062,0.009,0.016,-0.011,0.38,0.02,285,14,0.01,0,0,0,0,0,0,0.00,4.99,99.89,255.19,0.00
12.334,-1,285597410,771174500,237160,113,1,1,-1,0.00209,0.00190,-1.30615,0.00028,0.00028,0.00029,0.007,0.011,-0.063,0.011,0.012,-0.011,0.56,0.02,285,24,0.01,0,0,0,0,0,0,0.00,4.99,99.89,1962.39,0.00
12.334,-1,285597410,771174499,237160,114,1,-1,-1,0.00211,0.00192,-1.30612,0.00026,0.00033,0.00023,0.007,0.010,-0.065,0.018,-0.015,-0.011,0.74,0.02,285,34,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2943.87,0.00
12.334,-1,285597410,771174499,237160,116,3,-8,-1,0.00212,0.00192,-1.30610,0.00032,0.00033,0.00025,0.009,0.004,-0.066,0.037,-0.082,-0.011,0.56,0.09,285,44,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2926.31,0.00
12.335,-1,285597411,771174498,237160,117,7,-21,-1,0.00214,0.00192,-1.30608,0.00032,0.00035,0.00025,0.014,-0.012,-0.067,0.072,-0.211,-0.011,0.97,0.22,285,54,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2943.76,0.00
12.335,-1,285597412,771174495,237160,118,12,-41,-1,0.00215,0.00189,-1.30606,0.00027,0.00036,0.00031,0.023,-0.044,-0.068,0.129,-0.419,-0.012,0.54,0.44,285,64,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2902.54,0.00
12.335,10,285597413,771174489,237160,118,21,-72,-1,0.00216,0.00186,-1.30605,0.00027,0.00033,0.00029,0.039,-0.104,-0.068,0.213,-0.727,-0.012,0.47,0.76,285,74,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2946.18,0.00
12.336,10,285597415,771174479,237160,118,32,-115,-1,0.00217,0.00177,-1.30606,0.00031,0.00034,0.00022,0.065,-0.199,-0.069,0.328,-1.151,-0.013,0.78,1.20,285,84,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2953.06,0.00
12.336,10,285597419,771174464,237160,118,47,-171,-1,0.00217,0.00169,-1.30608,0.00030,0.00025,0.00023,0.105,-0.347,-0.069,0.479,-1.711,-0.013,1.19,1.78,285,94,0.01,0,0,0,0,0,0,0.00,6.06,99.89,2922.26,0.00
12.336,10,285597424,771174443,237160,119,66,-238,-1,0.00218,0.00152,-1.30617,0.00031,0.00026,0.00026,0.162,-0.557,-0.069,0.663,-2.388,-0.014,1.76,2.48,285,100,0.01,0,0,0,0,0,0,0.00,8.56,99.89,2880.61,0.00
12.337,10,285597431,771174414,237160,119,84,-307,-1,0.00218,0.00136,-1.30626,0.00029,0.00034,0.00029,0.238,-0.840,-0.070,0.850,-3.079,-0.015,1.81,3.19,285,100,0.01,0,0,0,0,0,0,0.00,9.58,99.89,2824.42,0.00
12.337,10,285597439,771174378,237170,120,103,-376,-1,0.00218,0.00118,-1.30648,0.00027,0.00027,0.00022,0.333,-1.190,-0.071,1.036,-3.767,-0.015,2.60,3.91,285,100,0.02,0,0,0,0,0,0,0.00,9.55,99.88,2819.13,0.00
12.338,10,285597450,771174334,237170,120,122,-446,-1,0.00218,0.00103,-1.30670,0.00032,0.00024,0.00023,0.447,-1.616,-0.071,1.224,-4.464,-0.015,2.95,4.63,285,100,0.02,0,0,0,0,0,0,0.00,9.64,99.88,2739.68,0.00
12.339,10,285597462,771174284,237170,120,140,-513,-1,0.00218,0.00072,-1.30711,0.00024,0.00027,0.00017,0.580,-2.108,-0.071,1.404,-5.133,-0.015,3.67,5.32,285,100,0.01,0,0,0,0,0,0,0.00,9.67,99.88,2704.91,0.00
12.339,10,285597475,771174226,237170,120,157,-577,-1,0.00218,0.00047,-1.30742,0.00021,0.00025,0.00017,0.730,-2.672,-0.070,1.574,-5.772,-0.013,4.21,5.98,285,100,0.01,0,0,0,0,0,0,0.00,8.82,99.88,2632.60,0.00
12.339,10,285597490,771174162,237170,120,174,-639,-1,0.00218,0.00011,-1.30788,0.00025,0.00022,0.00013,0.898,-3.297,-0.071,1.740,-6.395,-0.012,4.83,6.63,285,100,0.01,0,0,0,0,0,0,0.00,8.63,99.88,2579.33,0.00
12.340,10,285597507,771174092,237170,120,190,-701,-1,0.00218,-0.00016,-1.30822,0.00031,0.00012,0.00014,1.083,-3.989,-0.071,1.904,-7.016,-0.010,5.52,7.27,285,100,0.01,0,0,0,0,0,0,-0.04,8.49,99.88,2517.05,0.00
12.340,10,285597525,771174015,237170,120,206,-763,0,0.00219,-0.00051,-1.30864,0.00025,0.00021,0.00016,1.282,-4.733,-0.071,2.068,-7.634,-0.008,6.12,7.91,285,100,0.01,0,0,0,0,0,0,-0.04,8.61,99.88,2447.82,0.00
12.340,10,285597544,771173932,237170,120,223,-826,0,0.00220,-0.00076,-1.30892,0.00029,0.00017,0.00016,1.499,-5.551,-0.070,2.235,-8.264,-0.005,6.77,8.56,285,100,0.01,0,0,0,0,0,0,-0.03,8.75,99.88,2387.93,0.00
12.341,10,285597565,771173842,237160,119,240,-889,0,0.00221,-0.00107,-1.30924,0.00032,0.00016,0.00017,1.733,-6.427,-0.069,2.401,-8.892,-0.003,7.37,9.21,285,100,0.00,0,0,0,0,0,0,-0.02,8.83,99.89,2323.03,0.00
12.341,10,285597588,771173746,237160,118,256,-951,0,0.00224,-0.00130,-1.30945,0.00033,0.00016,0.00005,1.984,-7.370,-0.068,2.566,-9.519,0.000,7.90,9.86,284,100,-0.00,0,0,0,0,0,0,-0.01,8.80,99.89,2262.63,0.00
12.342,10,285597612,771173643,237160,117,273,-1014,0,0.00226,-0.00142,-1.30964,0.00030,0.00016,0.00011,2.253,-8.377,-0.068,2.732,-10.143,0.003,8.55,10.50,284,100,-0.00,0,0,0,0,0,0,0.00,8.73,99.89,2210.02,0.00
12.342,10,285597637,771173535,237160,117,289,-1075,0,0.00228,-0.00146,-1.30977,0.00035,0.00018,0.00013,2.534,-9.432,-0.067,2.893,-10.755,0.005,9.22,11.14,284,100,-0.00,0,0,0,0,0,0,0.00,8.64,99.89,2144.71,0.00
