wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.559,-1,0,0,0,0,0,0,0,0.00204,0.00185,-1.30624,0.00032,0.00036,0.00029,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.560,-1,285597410,771174500,236940,-100,0,1,0,0.00206,0.00186,-1.30621,0.00030,0.00026,0.00025,0.006,0.011,0.150,0.010,0.016,0.004,0.29,0.02,285,6,-0.00,0,0,0,0,0,0,0.00,4.99,100.11,-80.61,0.00
13.560,-1,285597410,771174500,236950,-99,0,1,0,0.00207,0.00188,-1.30619,0.00031,0.00032,0.00030,0.007,0.011,0.149,0.010,0.016,0.004,0.57,0.02,285,16,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,267.68,0.00
13.560,10,285597410,771174500,236950,-98,1,0,0,0.00209,0.00189,-1.30617,0.00027,0.00032,0.00025,0.007,0.011,0.149,0.012,0.009,0.004,0.30,0.02,285,26,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,1942.51,0.00
13.561,10,285597410,771174499,236950,-98,2,-2,0,0.00210,0.00190,-1.30614,0.00029,0.00032,0.00026,0.008,0.010,0.149,0.021,-0.023,0.004,0.59,0.03,285,36,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,2970.40,0.00
13.561,10,285597410,771174499,236950,-98,4,-10,0,0.00212,0.00191,-1.30612,0.00033,0.00033,0.00029,0.010,0.002,0.148,0.043,-0.102,0.003,0.45,0.11,285,46,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,2940.81,0.00
13.562,10,285597411,771174498,236950,-97,8,-24,0,0.00213,0.00189,-1.30610,0.00028,0.00032,0.00028,0.016,-0.016,0.148,0.082,-0.245,0.003,0.40,0.26,285,56,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,2955.01,0.00
13.562,10,285597412,771174494,236950,-97,14,-47,0,0.00214,0.00188,-1.30608,0.00028,0.00036,0.00030,0.026,-0.054,0.147,0.144,-0.474,0.002,0.34,0.50,285,66,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,2959.74,0.00
13.562,10,285597413,771174487,236950,-96,23,-80,0,0.00214,0.00180,-1.30608,0.00033,0.00034,0.00028,0.044,-0.119,0.146,0.234,-0.803,0.001,0.47,0.84,285,76,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,2966.51,0.00
13.563,10,285597416,771174476,236950,-95,35,-125,0,0.00215,0.00175,-1.30608,0.00032,0.00028,0.00028,0.072,-0.226,0.145,0.356,-1.254,0.001,0.88,1.30,285,86,-0.00,0,0,0,0,0,0,0.00,4.99,100.10,2952.82,0.00
13.563,10,285597420,771174460,236950,-94,51,-184,0,0.00215,0.00160,-1.30614,0.00036,0.00028,0.00023,0.115,-0.384,0.145,0.515,-1.841,-0.001,1.07,1.91,285,96,0.00,0,0,0,0,0,0,0.00,6.06,100.10,2912.07,0.00
13.563,10,285597425,771174437,236950,-94,70,-252,0,0.00215,0.00147,-1.30619,0.00027,0.00028,0.00019,0.176,-0.610,0.144,0.701,-2.529,-0.002,0.76,2.62,285,100,0.00,0,0,0,0,0,0,0.00,8.51,100.10,2892.77,0.00
13.563,10,285597432,771174407,236950,-93,88,-321,0,0.00215,0.00128,-1.30637,0.00030,0.00030,0.00023,0.255,-0.904,0.144,0.887,-3.217,-0.003,1.51,3.34,285,100,0.00,0,0,0,0,0,0,0.00,9.21,100.10,2924.31,0.00
13.564,10,285597441,771174370,236950,-94,107,-390,0,0.00215,0.00113,-1.30652,0.00029,0.00027,0.00025,0.353,-1.270,0.144,1.073,-3.907,-0.003,2.19,4.05,285,100,0.00,0,0,0,0,0,0,0.00,9.26,100.10,2848.95,0.00
13.564,10,285597452,771174325,236950,-94,125,-459,0,0.00214,0.00094,-1.30684,0.00026,0.00024,0.00016,0.470,-1.704,0.144,1.259,-4.596,-0.003,3.03,4.77,285,100,0.00,0,0,0,0,0,0,0.00,9.38,100.10,2781.39,0.00
13.564,10,285597464,771174274,236950,-94,143,-525,0,0.00215,0.00080,-1.30711,0.00026,0.00028,0.00018,0.605,-2.208,0.144,1.436,-5.256,-0.003,3.74,5.45,285,100,0.00,0,0,0,0,0,0,0.00,9.57,100.10,2697.14,0.00
13.565,10,285597478,771174216,236950,-94,160,-588,0,0.00215,0.00064,-1.30752,0.00028,0.00025,0.00022,0.758,-2.775,0.145,1.605,-5.886,-0.002,4.45,6.10,285,100,0.00,0,0,0,0,0,0,0.00,8.81,100.10,2625.65,0.00
13.565,10,285597493,771174151,236950,-94,176,-650,0,0.00216,0.00054,-1.30784,0.00032,0.00023,0.00015,0.927,-3.405,0.145,1.769,-6.503,-0.002,4.90,6.74,285,100,0.00,0,0,0,0,0,0,-0.04,8.70,100.10,2555.09,0.00
13.566,10,285597509,771174081,236950,-94,193,-711,0,0.00216,0.00040,-1.30826,0.00022,0.00026,0.00016,1.112,-4.095,0.145,1.932,-7.117,-0.001,5.61,7.37,285,100,0.00,0,0,0,0,0,0,-0.04,8.56,100.10,2509.68,0.00
13.566,10,285597528,771174003,236950,-95,209,-774,0,0.00218,0.00026,-1.30860,0.00029,0.00024,0.00008,1.315,-4.854,0.146,2.098,-7.741,-0.001,6.10,8.02,285,100,0.00,0,0,0,0,0,0,-0.04,8.69,100.10,2439.08,0.00
13.566,10,285597547,771173919,236950,-96,226,-836,0,0.00219,-0.00003,-1.30899,0.00029,0.00021,0.00014,1.534,-5.674,0.147,2.263,-8.366,0.001,6.75,8.67,285,100,-0.00,0,0,0,0,0,0,-0.03,8.81,100.10,2390.44,0.00
13.567,10,285597569,771173828,236950,-97,242,-899,0,0.00220,-0.00032,-1.30929,0.00029,0.00022,0.00010,1.771,-6.561,0.148,2.428,-8.993,0.003,7.31,9.32,285,100,-0.00,0,0,0,0,0,0,-0.02,8.87,100.10,2324.85,0.00
13.567,10,285597591,771173731,236950,-98,259,-961,0,0.00222,-0.00069,-1.30959,0.00029,0.00017,0.00019,2.024,-7.511,0.149,2.593,-9.617,0.005,7.92,9.96,284,100,-0.01,0,0,0,0,0,0,-0.01,8.82,100.10,2269.00,0.00
13.567,10,285597616,771173627,236940,-100,275,-1023,0,0.00224,-0.00101,-1.30980,0.00030,0.00017,0.00006,2.294,-8.526,0.150,2.757,-10.239,0.009,8.58,10.60,284,100,-0.01,0,0,0,0,0,0,0.00,8.75,100.11,2207.76,0.00
13.568,10,285597641,771173518,236940,-100,291,-1085,1,0.00226,-0.00135,-1.31000,0.00029,0.00010,0.00009,2.579,-9.593,0.151,2.918,-10.851,0.012,9.19,11.24,284,100,-0.01,0,0,0,0,0,0,0.00,8.65,100.11,2141.58,0.00
13.568,10,285597668,771173402,236940,-101,308,-1146,1,0.00228,-0.00163,-1.31013,0.00026,0.00015,0.00008,2.882,-10.731,0.151,3.080,-11.464,0.015,9.82,11.87,284,100,-0.01,0,0,0,0,0,0,0.01,8.54,100.11,2081.21,0.00
13.568,10,285597697,771173279,236940,-102,324,-1207,1,0.00230,-0.00192,-1.31026,0.00035,0.00017,0.00008,3.201,-11.929,0.153,3.241,-12.071,0.018,10.42,12.50,284,100,-0.02,0,0,0,0,0,0,0.02,8.41,100.11,2017.72,0.00
13.603,10,285597727,771173151,236940,-103,340,-1267,2,0.00233,-0.00212,-1.31035,0.00026,0.00011,0.00004,3.537,-13.188,0.154,3.401,-12.674,0.022,10.96,13.12,284,100,-0.02,0,0,0,0,0,0,0.02,8.27,100.11,1957.68,0.00
13.607,10,285597759,771173015,236940,-104,355,-1327,2,0.00236,-0.00215,-1.31042,0.00029,0.00013,0.00007,3.890,-14.511,0.154,3.560,-13.272,0.024,11.59,13.74,284,100,-0.02,0,0,0,0,0,0,0.03,8.12,100.11,1903.69,0.00
13.653,10,285597792,771172876,236940,-104,371,-1385,2,0.00239,-0.00210,-1.31046,0.00032,0.00014,0.00009,4.253,-15.874,0.154,3.715,-13.855,0.026,12.22,14.34,284,100,-0.03,0,0,0,0,0,0,0.03,7.95,100.11,1840.96,0.00
13.656,10,285597826,771172731,236940,-104,386,-1443,2,0.00241,-0.00195,-1.31050,0.00033,0.00016,0.00009,4.632,-17.291,0.154,3.869,-14.431,0.027,12.80,14.94,284,100,-0.03,0,0,0,0,0,0,0.04,7.78,100.11,1777.70,0.00
13.659,10,285597861,771172581,236940,-104,401,-1499,2,0.00244,-0.00181,-1.31053,0.00025,0.00015,0.00008,5.025,-18.761,0.154,4.020,-14.999,0.026,13.36,15.53,284,100,-0.03,0,0,0,0,0,0,0.04,7.61,100.11,1719.61,0.00
13.678,10,285597898,771172425,236940,-103,416,-1555,2,0.00247,-0.00162,-1.31054,0.00030,0.00017,0.00011,5.433,-20.286,0.154,4.170,-15.559,0.026,13.93,16.11,284,100,-0.03,0,0,0,0,0,0,0.04,7.42,100.11,1664.36,0.00
13.696,10,285597935,771172263,236940,-104,431,-1611,2,0.00249,-0.00148,-1.31055,0.00034,0.00021,0.00009,5.855,-21.863,0.155,4.318,-16.111,0.025,14.51,16.68,284,100,-0.03,0,0,0,0,0,0,0.04,7.23,100.11,1606.83,0.00
13.715,10,285597975,771172097,236940,-104,446,-1665,2,0.00252,-0.00130,-1.31055,0.00026,0.00022,0.00008,6.292,-23.494,0.155,4.464,-16.658,0.024,15.08,17.25,284,100,-0.02,0,0,0,0,0,0,0.05,7.05,100.11,1548.66,0.00
13.738,10,285598015,771171924,236940,-102,460,-1719,2,0.00255,-0.00118,-1.31054,0.00032,0.00017,0.00012,6.743,-25.178,0.152,4.609,-17.196,0.023,15.65,17.80,284,100,-0.02,0,0,0,0,0,0,0.05,6.86,100.11,1491.55,0.00
13.757,10,285598057,771171747,236950,-99,475,-1772,2,0.00258,-0.00102,-1.31057,0.00032,0.00019,0.00014,7.208,-26.916,0.150,4.751,-17.728,0.021,16.18,18.35,284,100,-0.02,0,0,0,0,0,0,0.05,6.67,100.10,1435.12,0.00
13.774,10,285598100,771171564,236950,-98,489,-1825,1,0.00260,-0.00090,-1.31059,0.00035,0.00020,0.00008,7.687,-28.705,0.149,4.892,-18.253,0.019,16.75,18.90,284,100,-0.02,0,0,0,0,0,0,0.05,6.48,100.10,1381.85,0.00
13.798,10,285598144,771171375,236950,-99,503,-1877,1,0.00264,-0.00076,-1.31062,0.00028,0.00026,0.00008,8.181,-30.547,0.149,5.031,-18.772,0.018,17.32,19.43,284,100,-0.02,0,0,0,0,0,0,0.06,6.29,100.10,1324.94,0.00
13.817,10,285598190,771171182,236950,-99,516,-1928,1,0.00266,-0.00069,-1.31064,0.00032,0.00021,0.00012,8.687,-32.440,0.149,5.168,-19.284,0.017,17.87,19.96,284,100,-0.02,0,0,0,0,0,0,0.07,6.11,100.10,1268.21,0.00
13.835,10,285598237,771170980,236940,-100,530,-1979,1,0.00269,-0.00081,-1.31066,0.00037,0.00024,0.00007,9.215,-34.410,0.151,5.306,-19.798,0.017,18.39,20.50,284,100,-0.02,0,0,0,0,0,0,0.07,5.93,100.11,1212.83,0.00
13.854,10,285598286,771170774,236940,-104,544,-2030,1,0.00273,-0.00099,-1.31066,0.00036,0.00024,0.00011,9.754,-36.424,0.154,5.443,-20.306,0.019,18.92,21.02,284,100,-0.02,0,0,0,0,0,0,0.07,5.74,100.11,1160.55,0.00
13.903,10,285598336,771170563,236940,-108,557,-2080,2,0.00276,-0.00125,-1.31068,0.00035,0.00021,0.00011,10.308,-38.491,0.159,5.578,-20.808,0.021,19.45,21.54,284,100,-0.02,0,0,0,0,0,0,0.07,5.57,100.11,1108.02,0.00
13.906,10,285598387,771170346,236930,-113,571,-2130,2,0.00279,-0.00142,-1.31069,0.00033,0.00184,0.00008,10.877,-40.613,0.163,5.711,-21.306,0.024,19.99,22.06,284,100,-0.02,0,0,0,0,0,0,0.07,5.40,100.12,1054.82,0.00
13.914,10,285598439,771170124,236930,-115,584,-2179,2,0.00282,-0.00084,-1.31071,0.00031,0.01358,0.00012,11.458,-42.784,0.166,5.844,-21.798,0.026,20.49,22.57,284,100,-0.03,0,0,0,0,0,0,0.08,5.23,100.12,1001.46,0.00
13.938,10,285598492,771169898,236930,-117,597,-2227,2,0.00285,0.00167,-1.31072,0.00035,0.03641,0.00009,12.048,-44.987,0.167,5.973,-22.279,0.029,20.98,23.07,284,100,-0.03,0,0,0,0,0,0,0.08,5.46,100.12,950.97,0.00
13.956,10,285598546,771169666,236930,-119,610,-2275,3,0.00288,0.00711,-1.31073,0.00033,0.06906,0.00009,12.656,-47.255,0.169,6.101,-22.756,0.031,21.47,23.56,284,100,-0.03,0,0,0,0,0,0,0.08,6.04,100.12,902.41,0.00
13.974,10,285598602,771169430,236930,-119,622,-2322,3,0.00291,0.01621,-1.31071,0.00033,0.10682,0.00009,13.276,-49.570,0.170,6.227,-23.225,0.032,21.96,24.05,284,100,-0.03,0,0,0,0,0,0,0.08,6.58,100.12,853.40,0.00
13.998,10,285598659,771169189,236920,-121,634,-2368,3,0.00294,0.02957,-1.31067,0.00033,0.14542,0.00013,13.906,-51.922,0.171,6.350,-23.680,0.032,22.43,24.52,284,100,-0.03,0,0,0,0,0,0,0.08,7.08,100.13,803.56,0.00
14.017,10,285598717,771168943,236920,-121,646,-2411,2,0.00296,0.04652,-1.31063,0.00028,0.18065,0.00012,14.550,-54.323,0.172,6.468,-24.120,0.030,22.91,24.97,284,100,-0.03,0,0,0,0,0,0,0.08,7.52,100.13,756.57,0.00
14.035,10,285598775,771168696,236920,-121,658,-2454,2,0.00299,0.06678,-1.31057,0.00028,0.20914,0.00009,15.199,-56.746,0.171,6.582,-24.541,0.027,23.34,25.41,284,100,-0.03,0,0,0,0,0,0,0.09,7.90,100.13,709.12,0.00
14.053,10,285598834,771168445,236930,-118,669,-2494,2,0.00303,0.08924,-1.31051,0.00037,0.22834,0.00015,15.857,-59.200,0.169,6.690,-24.943,0.021,23.76,25.82,284,100,-0.02,0,0,0,0,0,0,0.09,8.21,100.12,666.24,0.00
14.077,10,285598894,771168190,236930,-117,679,-2532,1,0.00306,0.11304,-1.31044,0.00036,0.23672,0.00009,16.525,-61.694,0.168,6.794,-25.328,0.017,24.22,26.22,284,100,-0.02,0,0,0,0,0,0,0.07,8.44,100.12,623.85,0.00
14.096,10,285598955,771167931,236930,-116,689,-2568,1,0.00310,0.13687,-1.31036,0.00035,0.23385,0.00012,17.203,-64.220,0.166,6.892,-25.689,0.012,24.64,26.60,284,100,-0.01,0,0,0,0,0,0,0.08,8.61,100.12,578.36,0.00
14.114,10,285599017,771167669,236930,-116,698,-2603,0,0.00314,0.15980,-1.31029,0.00031,0.22006,-0.00001,17.890,-66.783,0.166,6.985,-26.031,0.007,25.04,26.95,284,100,-0.01,0,0,0,0,0,0,0.08,8.73,100.12,535.69,0.00
