wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.418,-1,0,0,0,0,0,0,0,0.00203,0.00184,-1.30626,0.00026,0.00029,0.00031,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.419,-1,285597410,771174500,237050,1,0,1,0,0.00205,0.00186,-1.30623,0.00024,0.00031,0.00029,0.006,0.011,0.048,0.009,0.016,-0.003,0.29,0.02,285,0,0.00,0,0,0,0,0,0,0.00,4.99,100.00,-80.61,0.00
13.419,-1,285597410,771174500,237050,3,0,1,0,0.00206,0.00187,-1.30621,0.00029,0.00030,0.00026,0.007,0.011,0.047,0.010,0.016,-0.003,0.57,0.02,285,2,0.00,0,0,0,0,0,0,0.00,4.99,100.00,-28.91,0.00
13.419,-1,285597410,771174500,237050,4,0,1,0,0.00208,0.00189,-1.30618,0.00030,0.00033,0.00022,0.007,0.011,0.045,0.010,0.016,-0.003,0.30,0.02,285,12,0.00,0,0,0,0,0,0,0.00,4.99,100.00,239.10,0.00
13.420,10,285597410,771174500,237050,5,1,1,0,0.00209,0.00190,-1.30616,0.00026,0.00029,0.00030,0.007,0.012,0.044,0.011,0.014,-0.003,0.59,0.02,285,22,0.00,0,0,0,0,0,0,0.00,4.99,100.00,1970.39,0.00
13.420,10,285597410,771174500,237050,6,1,0,0,0.00210,0.00191,-1.30614,0.00027,0.00034,0.00029,0.007,0.011,0.043,0.016,-0.006,-0.003,0.45,0.02,285,32,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2940.81,0.00
13.420,10,285597410,771174499,237050,7,3,-6,0,0.00212,0.00192,-1.30611,0.00028,0.00032,0.00026,0.009,0.007,0.042,0.032,-0.063,-0.004,0.41,0.07,285,42,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2955.16,0.00
13.420,10,285597411,771174499,237050,8,6,-17,0,0.00213,0.00191,-1.30609,0.00024,0.00034,0.00024,0.013,-0.007,0.041,0.064,-0.179,-0.004,0.37,0.19,285,52,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2958.75,0.00
13.421,10,285597411,771174496,237050,9,11,-37,0,0.00214,0.00189,-1.30607,0.00033,0.00035,0.00029,0.021,-0.036,0.040,0.116,-0.371,-0.004,0.53,0.39,285,62,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2963.43,0.00
13.421,10,285597413,771174490,237060,10,19,-65,0,0.00215,0.00185,-1.30606,0.00032,0.00036,0.00031,0.036,-0.089,0.039,0.194,-0.658,-0.005,0.80,0.69,285,72,0.01,0,0,0,0,0,0,0.00,4.99,99.99,2946.66,0.00
