wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.365,-1,0,0,0,0,0,0,0,0.00206,0.00187,-1.30620,0.00026,0.00037,0.00025,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.365,-1,285597410,771174500,236990,-54,0,1,0,0.00208,0.00189,-1.30617,0.00027,0.00035,0.00035,0.007,0.011,0.105,0.010,0.016,0.001,0.41,0.02,285,4,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,-44.86,0.00
12.366,-1,285597410,771174500,236990,-53,0,1,0,0.00209,0.00191,-1.30615,0.00024,0.00039,0.00023,0.007,0.011,0.103,0.010,0.016,0.000,0.38,0.02,285,14,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,255.19,0.00
12.366,-1,285597410,771174500,236990,-52,1,1,0,0.00211,0.00192,-1.30612,0.00028,0.00028,0.00029,0.007,0.012,0.102,0.011,0.012,0.000,0.56,0.02,285,24,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,1962.39,0.00
12.366,-1,285597410,771174500,236990,-51,1,-1,0,0.00212,0.00194,-1.30610,0.00026,0.00033,0.00023,0.008,0.010,0.101,0.019,-0.014,-0.000,0.74,0.02,285,34,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2943.87,0.00
12.366,-1,285597410,771174499,236990,-50,3,-8,0,0.00214,0.00194,-1.30608,0.00032,0.00033,0.00025,0.010,0.005,0.100,0.037,-0.081,-0.000,0.56,0.09,285,44,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2926.31,0.00
12.367,-1,285597411,771174498,236990,-50,7,-21,0,0.00215,0.00193,-1.30605,0.00032,0.00035,0.00025,0.014,-0.011,0.100,0.072,-0.210,-0.001,0.97,0.22,285,54,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2943.76,0.00
12.367,-1,285597412,771174495,237000,-49,12,-41,0,0.00216,0.00190,-1.30604,0.00027,0.00036,0.00031,0.023,-0.044,0.100,0.129,-0.419,-0.001,0.54,0.44,285,64,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2902.54,0.00
12.367,10,285597413,771174489,237000,-49,21,-72,0,0.00217,0.00187,-1.30603,0.00027,0.00033,0.00029,0.040,-0.103,0.100,0.213,-0.727,-0.002,0.47,0.76,285,74,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2946.18,0.00
12.367,10,285597415,771174479,237000,-49,32,-114,0,0.00217,0.00177,-1.30604,0.00031,0.00034,0.00022,0.066,-0.199,0.100,0.328,-1.150,-0.003,0.78,1.20,285,84,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2953.06,0.00
