wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.468,10,0,0,0,0,0,0,0,0.00206,0.00187,-1.30621,0.00026,0.00033,0.00028,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.469,10,285597410,771174500,237150,102,0,1,-1,0.00207,0.00188,-1.30618,0.00034,0.00033,0.00026,0.007,0.011,-0.053,0.010,0.016,-0.010,0.59,0.02,285,4,0.01,0,0,0,0,0,0,0.00,4.99,99.90,-29.62,0.00
13.469,10,285597410,771174500,237150,103,0,1,0,0.00209,0.00190,-1.30616,0.00026,0.00037,0.00025,0.007,0.011,-0.053,0.010,0.017,-0.010,0.45,0.02,285,14,0.01,0,0,0,0,0,0,0.00,4.99,99.90,237.44,0.00
13.469,10,285597410,771174500,237150,104,1,1,0,0.00210,0.00192,-1.30613,0.00027,0.00035,0.00035,0.007,0.012,-0.054,0.011,0.013,-0.010,0.41,0.02,285,24,0.01,0,0,0,0,0,0,0.00,4.99,99.90,1955.15,0.00
13.470,10,285597410,771174500,237150,105,1,-1,0,0.00212,0.00193,-1.30611,0.00024,0.00039,0.00024,0.008,0.011,-0.055,0.019,-0.014,-0.010,0.38,0.02,285,34,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2958.58,0.00
13.470,10,285597410,771174499,237150,106,3,-8,-1,0.00213,0.00193,-1.30608,0.00028,0.00028,0.00029,0.010,0.005,-0.057,0.037,-0.081,-0.010,0.56,0.09,285,44,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2962.41,0.00
13.470,10,285597411,771174498,237150,107,7,-21,-1,0.00214,0.00193,-1.30606,0.00026,0.00033,0.00023,0.014,-0.011,-0.058,0.073,-0.211,-0.010,0.74,0.22,285,54,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2943.99,0.00
13.471,10,285597412,771174495,237150,108,12,-41,-1,0.00215,0.00189,-1.30605,0.00032,0.00032,0.00025,0.024,-0.044,-0.059,0.130,-0.419,-0.011,0.60,0.44,285,64,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2925.80,0.00
13.471,10,285597413,771174489,237150,109,21,-72,-1,0.00216,0.00186,-1.30603,0.00032,0.00034,0.00025,0.040,-0.103,-0.059,0.213,-0.727,-0.011,0.93,0.76,285,74,0.01,0,0,0,0,0,0,0.00,4.99,99.90,2940.33,0.00
13.471,10,285597415,771174479,237160,110,32,-115,-1,0.00217,0.00176,-1.30605,0.00027,0.00034,0.00031,0.066,-0.198,-0.060,0.328,-1.150,-0.012,0.61,1.20,285,84,0.01,0,0,0,0,0,0,0.00,4.99,99.89,2906.55,0.00
13.472,10,285597419,771174464,237160,110,47,-171,-1,0.00217,0.00167,-1.30607,0.00027,0.00031,0.00028,0.106,-0.347,-0.060,0.480,-1.710,-0.012,0.60,1.78,285,94,0.01,0,0,0,0,0,0,0.00,6.06,99.89,2939.45,0.00
13.472,10,285597424,771174443,237160,110,66,-238,-1,0.00217,0.00149,-1.30616,0.00031,0.00031,0.00021,0.163,-0.556,-0.061,0.664,-2.387,-0.013,1.45,2.48,285,100,0.01,0,0,0,0,0,0,0.00,8.42,99.89,2939.75,0.00
13.472,10,285597431,771174414,237160,110,85,-307,-1,0.00218,0.00131,-1.30626,0.00030,0.00023,0.00022,0.239,-0.839,-0.061,0.850,-3.078,-0.014,2.05,3.19,285,100,0.01,0,0,0,0,0,0,0.00,9.40,99.89,2855.08,0.00
13.473,10,285597439,771174378,237160,111,103,-376,-1,0.00217,0.00111,-1.30649,0.00031,0.00024,0.00024,0.334,-1.189,-0.062,1.037,-3.767,-0.014,2.72,3.91,285,100,0.01,0,0,0,0,0,0,0.00,9.54,99.89,2794.58,0.00
13.473,10,285597450,771174335,237160,111,122,-445,-1,0.00217,0.00095,-1.30672,0.00029,0.00032,0.00026,0.447,-1.612,-0.062,1.222,-4.458,-0.014,3.04,4.62,285,100,0.01,0,0,0,0,0,0,0.00,9.70,99.89,2727.89,0.00
13.474,10,285597461,771174285,237160,112,140,-512,-1,0.00216,0.00077,-1.30709,0.00027,0.00025,0.00019,0.578,-2.100,-0.062,1.402,-5.126,-0.014,3.80,5.31,285,100,0.01,0,0,0,0,0,0,0.00,9.77,99.89,2696.05,0.00
13.474,10,285597475,771174227,237160,112,157,-576,-1,0.00216,0.00063,-1.30742,0.00032,0.00022,0.00020,0.728,-2.662,-0.062,1.573,-5.766,-0.013,4.24,5.98,285,100,0.01,0,0,0,0,0,0,0.00,8.93,99.89,2619.58,0.00
13.475,10,285597490,771174164,237160,111,173,-638,-1,0.00216,0.00032,-1.30790,0.00024,0.00025,0.00014,0.894,-3.281,-0.062,1.738,-6.386,-0.012,4.92,6.62,285,100,0.01,0,0,0,0,0,0,0.00,8.73,99.89,2575.60,0.00
13.475,10,285597506,771174093,237160,111,190,-700,-1,0.00216,0.00006,-1.30826,0.00021,0.00022,0.00014,1.078,-3.970,-0.061,1.902,-7.006,-0.010,5.46,7.26,285,100,0.01,0,0,0,0,0,0,-0.04,8.57,99.89,2507.61,0.00
13.476,10,285597524,771174017,237160,111,206,-762,0,0.00217,-0.00032,-1.30868,0.00025,0.00019,0.00010,1.278,-4.719,-0.061,2.067,-7.628,-0.008,6.07,7.90,285,100,0.01,0,0,0,0,0,0,-0.03,8.67,99.89,2453.80,0.00
