wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.218,-1,0,0,0,0,0,0,0,0.00210,0.00192,-1.30612,0.00025,0.00032,0.00023,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.219,-1,285597410,771174500,237170,121,1,1,-1,0.00212,0.00193,-1.30610,0.00032,0.00033,0.00025,0.007,0.012,-0.071,0.010,0.017,-0.012,0.56,0.02,285,4,0.01,0,0,0,0,0,0,0.00,4.99,99.88,-73.71,0.00
12.219,-1,285597410,771174500,237170,122,1,1,-1,0.00213,0.00195,-1.30607,0.00032,0.00035,0.00025,0.007,0.012,-0.073,0.010,0.017,-0.012,0.98,0.02,285,14,0.01,0,0,0,0,0,0,0.00,4.99,99.88,240.47,0.00
12.219,-1,285597410,771174500,237170,124,1,1,-1,0.00214,0.00196,-1.30605,0.00027,0.00037,0.00031,0.008,0.013,-0.074,0.012,0.013,-0.012,0.58,0.02,285,24,0.01,0,0,0,0,0,0,0.00,4.99,99.88,1902.15,0.00
12.219,10,285597410,771174500,237170,124,1,-1,-1,0.00216,0.00197,-1.30602,0.00027,0.00034,0.00029,0.008,0.011,-0.075,0.019,-0.013,-0.012,0.28,0.02,285,34,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2942.49,0.00
12.220,10,285597410,771174499,237170,125,3,-8,-1,0.00217,0.00197,-1.30600,0.00031,0.00036,0.00023,0.010,0.006,-0.075,0.038,-0.080,-0.012,0.64,0.09,285,44,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2971.94,0.00
12.220,10,285597411,771174498,237170,125,7,-20,-1,0.00218,0.00196,-1.30598,0.00030,0.00027,0.00024,0.015,-0.011,-0.075,0.073,-0.210,-0.012,0.79,0.22,285,54,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2936.01,0.00
12.220,10,285597412,771174495,237170,125,12,-41,-1,0.00219,0.00192,-1.30597,0.00031,0.00029,0.00028,0.024,-0.043,-0.076,0.130,-0.418,-0.012,1.08,0.44,285,64,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2921.01,0.00
12.221,10,285597413,771174489,237170,126,21,-72,-1,0.00219,0.00188,-1.30595,0.00029,0.00037,0.00031,0.040,-0.103,-0.076,0.213,-0.726,-0.012,1.07,0.76,285,74,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2891.63,0.00
12.221,10,285597415,771174479,237170,126,32,-114,-1,0.00220,0.00179,-1.30597,0.00027,0.00030,0.00026,0.066,-0.198,-0.077,0.328,-1.149,-0.013,1.35,1.20,285,84,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2893.40,0.00
