wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.314,-1,0,0,0,0,0,0,0,0.00199,0.00180,-1.30629,0.00026,0.00030,0.00025,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.315,-1,285597410,771174499,236990,-58,0,1,0,0.00201,0.00182,-1.30627,0.00022,0.00031,0.00022,0.005,0.009,0.109,0.009,0.014,0.001,0.57,0.02,285,4,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,-28.91,0.00
12.315,10,285597410,771174499,236990,-57,0,1,0,0.00203,0.00184,-1.30624,0.00026,0.00034,0.00027,0.006,0.009,0.107,0.009,0.015,0.001,0.30,0.02,285,14,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,239.10,0.00
12.315,10,285597410,771174500,236990,-56,1,1,0,0.00204,0.00185,-1.30622,0.00034,0.00033,0.00026,0.006,0.010,0.107,0.010,0.011,0.001,0.59,0.01,285,24,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,1970.39,0.00
12.316,10,285597410,771174499,236990,-55,1,-1,0,0.00206,0.00187,-1.30620,0.00026,0.00037,0.00025,0.007,0.009,0.106,0.018,-0.015,0.001,0.45,0.02,285,34,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2940.81,0.00
12.316,10,285597410,771174499,236990,-55,3,-8,0,0.00208,0.00188,-1.30617,0.00027,0.00035,0.00035,0.009,0.003,0.105,0.036,-0.083,0.000,0.41,0.09,285,44,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2955.16,0.00
12.316,10,285597411,771174498,236990,-54,7,-21,0,0.00209,0.00188,-1.30615,0.00024,0.00039,0.00023,0.013,-0.013,0.104,0.072,-0.212,0.000,0.37,0.22,285,54,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2958.75,0.00
12.317,10,285597412,771174495,236990,-53,12,-42,0,0.00211,0.00186,-1.30613,0.00028,0.00027,0.00029,0.023,-0.046,0.104,0.129,-0.422,-0.000,0.53,0.44,285,64,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2963.43,0.00
12.317,10,285597413,771174489,236990,-52,21,-72,0,0.00212,0.00183,-1.30612,0.00026,0.00032,0.00023,0.039,-0.105,0.103,0.212,-0.730,-0.001,0.80,0.76,285,74,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2946.66,0.00
12.317,10,285597415,771174479,236990,-51,32,-115,0,0.00213,0.00175,-1.30613,0.00032,0.00031,0.00025,0.065,-0.201,0.102,0.327,-1.153,-0.002,0.82,1.20,285,84,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2920.35,0.00
