t,alt,asp,gsp,roll,pitch,yaw,p,q,r,navroll,navpitch,ail,elev,rud,thr,armed,mode
16.236,29.092,15.487076759338379,16.850317001342773,-38.17722625257038,3.5405984572317135,-73.71311590025928,4.221632350505454,6.726401457366645,-8.554617275049626,-7.199999809265137,11.019999504089355,1651,1337,1575,90,True,13
16.287,29.062,15.600391387939453,16.89726448059082,-38.04202607304456,3.5377799369820253,-74.14823310133494,4.2442919299637945,6.720157810691608,-8.522832135973324,-7.199999809265137,11.050000190734863,1650,1337,1575,90,True,13
16.338,29.019,15.600391387939453,16.965909957885742,-37.83769754892905,3.5371011869332554,-74.79850809145518,4.2734239674343675,6.7223272495267326,-8.471695363431085,-5.039999961853027,10.59999942779541,1649,1339,1574,90,True,13
16.388,28.991,15.737391471862793,17.010469436645508,-37.70078640701614,3.538671703555535,-75.23025800927002,4.281519876034949,6.725883643650194,-8.440266247965273,-5.039999961853027,10.630000114440918,1648,1338,1573,90,True,13
16.439,28.95,15.737391471862793,17.07880401611328,-37.496683279143234,3.5442788619772925,-75.87569039526872,4.290417904976183,6.729587313727633,-8.387470593228366,-2.8899998664855957,10.15999984741211,1646,1340,1573,90,True,13
16.491,28.923,15.839282989501953,17.123981475830078,-37.362674967627584,3.5486664047453793,-76.30386812414766,4.299379966940886,6.726191002162844,-8.354624213509775,-2.8899998664855957,10.1899995803833,1645,1340,1572,90,True,13
16.541,28.884,15.839282989501953,17.189674377441406,-37.15945976434678,3.5597291767666848,-76.94395930221539,4.309784479480931,6.714067843272895,-8.299513124644234,-0.7099999785423279,9.699999809265137,1644,1342,1572,90,True,13
16.592,28.858,15.931169509887695,17.23209571838379,-37.022521301677195,3.5693499250994707,-77.36901563464363,4.310858953614739,6.7125805695811245,-8.26643024962563,-0.7099999785423279,9.739999771118164,1643,1342,1571,90,True,13
16.644,28.821,15.931169509887695,17.29608726501465,-36.81699749445693,3.5879231304434396,-78.00423005764398,4.30722230476853,6.699943438956131,-8.208698929439745,1.4499999284744263,9.239999771118164,1641,1344,1570,90,True,13
16.696,28.798,16.030601501464844,17.338062286376953,-36.68101867336573,3.6020599144780734,-78.42555710678539,4.30230584922659,6.69814325722301,-8.168586082217907,1.4499999284744263,9.279999732971191,1640,1344,1570,90,True,13
16.748,28.764,16.030601501464844,17.398874282836914,-36.474705979296324,3.6281678856936237,-79.05548496336816,4.300643978824161,6.685278169034468,-8.108570917528295,3.609999895095825,8.779999732971191,1639,1346,1569,90,True,13
16.798,28.743,16.13336181640625,17.437984466552734,-36.335991667442535,3.648205526284326,-79.4734993707621,4.294297025537927,6.682924741978575,-8.0692913533852,3.609999895095825,8.809999465942383,1637,1346,1568,90,True,13
16.850,28.713,16.13336181640625,17.49633026123047,-36.12800557702648,3.6827423778224952,-80.09798356657637,4.282197772310072,6.670302125505569,-8.003580664701445,5.75,8.309999465942383,1636,1348,1568,90,True,13
16.900,28.695,16.217594146728516,17.534313201904297,-35.99015869919728,3.707818563586551,-80.51224820011599,4.274954783582097,6.666994179513167,-7.967241496996039,5.75,8.34999942779541,1635,1348,1567,90,True,13
16.952,28.669,16.217594146728516,17.58917808532715,-35.78191647668734,3.7499574156709445,-81.13110432005416,4.273099533448792,6.6489360131213,-7.9055384218077895,7.87999963760376,7.849999904632568,1633,1350,1566,90,True,13
17.003,28.653,16.339021682739258,17.624420166015625,-35.6424849949707,3.7803223022867054,-81.54157136841525,4.267710941080475,6.6417421163779835,-7.8630845272479295,7.87999963760376,7.87999963760376,1632,1350,1566,90,True,13
17.054,28.631,16.339021682739258,17.67340087890625,-35.432808432735065,3.8300981596368198,-82.15474477096397,4.254832619400417,6.626686245013159,-7.801150933175192,9.969999313354492,7.389999866485596,1631,1352,1565,90,True,13
17.105,28.618,16.412094116210938,17.70250701904297,-35.28728442227877,3.8691087850813473,-82.56429657397628,4.247527732083087,6.622279919224855,-7.75885242541895,9.969999313354492,7.429999828338623,1630,1353,1565,90,True,13
17.156,28.6,16.412094116210938,17.745201110839844,-35.06887546318928,3.9308507069705008,-83.17538676882815,4.237985104038933,6.5869255794204,-7.6963638784761494,12.0,6.960000038146973,1628,1355,1564,90,True,13
17.208,28.59,16.49785804748535,17.77290916442871,-34.923348037638405,3.9739829246923084,-83.58052626963662,4.225575077203843,6.57300778832603,-7.657042479424386,12.0,6.989999771118164,1627,1355,1563,90,True,13
17.259,28.577,16.49785804748535,17.811748504638672,-34.705646003128,4.041991545144948,-84.18529170931706,4.210967863890125,6.552771645362574,-7.596795088302996,13.969999313354492,6.539999961853027,1626,1357,1563,90,True,13
17.310,28.57,16.597145080566406,17.834976196289062,-34.5577109358947,4.09142973501797,-84.58810894580773,4.201644655673058,6.545546158994347,-7.553070778557513,13.969999313354492,6.579999923706055,1625,1357,1562,90,True,13
17.360,28.561,16.597145080566406,17.869216918945312,-34.33769346725566,4.168246738178988,-85.18875578141865,4.1922061880137464,6.52305904181255,-7.494239797915254,15.899999618530273,6.12999963760376,1623,1359,1561,90,True,13
17.412,28.556,16.655263900756836,17.891578674316406,-34.19246998512285,4.220578366939156,-85.58616350808667,4.180969673055429,6.504108681960349,-7.446023785016842,15.899999618530273,6.170000076293945,1622,1360,1561,90,True,13
17.464,28.552,16.655263900756836,17.923065185546875,-33.97704240360606,4.300686667506474,-86.17807453174915,4.167874919756045,6.477234875784111,-7.38019869066449,17.779998779296875,5.739999771118164,1621,1362,1560,90,True,13
17.515,28.551,16.697572708129883,17.941965103149414,-33.832331185661,4.356801794180006,-86.57140463548268,4.161898931119107,6.459780327360143,-7.343045876674206,17.779998779296875,5.779999732971191,1620,1362,1560,90,True,13
17.565,28.551,16.697572708129883,17.969850540161133,-33.617982774033074,4.442555246096339,-87.15739388513475,4.150269253396691,6.436185011985511,-7.282948749714556,19.60999870300293,5.369999885559082,1618,1364,1559,90,True,13
17.616,28.553,16.786989212036133,17.988027572631836,-33.476871065780614,4.500365113457681,-87.54507542242467,4.14374514207886,6.4251794427985045,-7.246679591448142,19.619998931884766,5.409999847412109,1617,1364,1558,90,True,13
17.667,28.565,16.86113739013672,18.029067993164062,-33.12715855008679,4.650160126579346,-88.50617183110468,4.1407287597866524,6.379229345157244,-7.140638343262755,21.399999618530273,5.049999713897705,1614,1367,1557,90,True,13
17.719,28.565,16.86113739013672,18.029067993164062,-33.12715855008679,4.650160126579346,-88.50617183110468,4.1407287597866524,6.379229345157244,-7.140638343262755,21.399999618530273,5.049999713897705,1614,1367,1557,90,True,13
17.771,28.585,16.921356201171875,18.066415786743164,-32.7813563176928,4.805301043387016,-89.45433869168585,4.139260696001923,6.330868617625792,-7.042494074418373,23.139999389648438,4.699999809265137,1612,1369,1556,90,True,13
17.823,28.585,16.921356201171875,18.066415786743164,-32.7813563176928,4.805301043387016,-89.45433869168585,4.139260696001923,6.330868617625792,-7.042494074418373,23.139999389648438,4.699999809265137,1612,1369,1556,90,True,13
17.875,28.615,16.924375534057617,18.099376678466797,-32.44018153846149,4.965931724740083,-90.39012924949095,4.134036881947333,6.293790935716378,-6.946343793924811,24.829999923706055,4.380000114440918,1609,1372,1554,90,True,13
17.928,28.637,16.924375534057617,18.117294311523438,-32.236979995559025,5.065089422902567,-90.94602468565995,4.130589770850592,6.2626781433865,-6.887106417026937,26.479999542236328,4.039999961853027,1608,1373,1554,90,True,13
17.980,28.653,16.94849395751953,18.128768920898438,-32.10238770286934,5.1319565479901685,-91.31396014605937,4.130810044451325,6.241184391842117,-6.850903426218107,26.479999542236328,4.069999694824219,1607,1374,1553,90,True,13
18.031,28.681,16.94849395751953,18.144622802734375,-31.901716745054365,5.233487736889231,-91.86183694014277,4.135490431580076,6.2055397689979355,-6.788711565617379,28.06999969482422,3.75,1605,1376,1552,90,True,13
18.082,28.701,16.959592819213867,18.15400505065918,-31.767517188241957,5.302383855047149,-92.22505273982571,4.141620099473339,6.18410450094832,-6.751955329485779,28.06999969482422,3.7799999713897705,1604,1376,1552,90,True,13
18.133,28.733,16.959592819213867,18.16732406616211,-31.566907702129512,5.407503454581407,-92.76622911833333,4.148644949034697,6.152327045834835,-6.697435051983445,29.60999870300293,3.4800000190734863,1602,1378,1551,90,True,13
18.184,28.756,17.0321044921875,18.175630569458008,-31.433456051031218,5.478293242686712,-93.12430178557125,4.157236046350104,6.139658752471754,-6.656311763651267,29.60999870300293,3.509999990463257,1601,1378,1550,90,True,13
18.235,28.796,17.0321044921875,18.191261291503906,-31.236374357625085,5.585464460292913,-93.65662623891453,4.169540632139882,6.11304363971033,-6.597491455179586,31.099998474121094,3.2300000190734863,1599,1380,1549,90,True,13
18.285,28.825,17.087528228759766,18.202083587646484,-31.10598604636954,5.6570222177930205,-94.0139817362896,4.177497802522947,6.079754578356158,-6.558337822649311,31.10999870300293,3.259999990463257,1598,1381,1549,90,True,13
18.336,28.869,17.087528228759766,18.21623992919922,-30.914529013744914,5.763173602778774,-94.53496807561066,4.197829568134782,6.043496519147145,-6.501383863368337,32.59000015258789,2.9800000190734863,1596,1383,1548,90,True,13
18.387,28.901,17.1417179107666,18.22456932067871,-30.78672592909022,5.834592195174543,-94.87970821358871,4.211943727167791,6.019369729677721,-6.46844655675642,32.59000015258789,3.009999990463257,1595,1383,1547,90,True,13
18.439,28.951,17.1417179107666,18.238391876220703,-30.596552972029553,5.942928386921054,-95.39281934479675,4.222010572230743,5.9978341432246705,-6.411109253108279,34.0099983215332,2.75,1594,1385,1547,90,True,13
18.490,28.986,17.190271377563477,18.24716567993164,-30.471345359259466,6.015058599650974,-95.7313440106301,4.233598841931316,5.970798120055645,-6.377967467708085,34.02000045776367,2.7799999713897705,1593,1385,1546,90,True,13
18.542,29.04,17.190271377563477,18.258203506469727,-30.282063741885487,6.125168506147572,-96.23656627334677,4.24683147967457,5.929939501553806,-6.32971986518476,35.38999938964844,2.5399999618530273,1591,1387,1545,90,True,13
18.593,29.077,17.227495193481445,18.26425552368164,-30.154738770472694,6.199528348754678,-96.57146410873084,4.2607684806759805,5.916079340180557,-6.291959164358345,35.39999771118164,2.559999942779541,1590,1388,1545,90,True,13
18.644,29.136,17.227495193481445,18.273670196533203,-29.963288568037235,6.312582066783552,-97.07034112570857,4.278449706003028,5.877172875120872,-6.236682870292255,36.71999740600586,2.3499999046325684,1589,1389,1544,90,True,13
18.697,29.178,17.218555450439453,18.27923583984375,-29.83603531361073,6.388434732611128,-97.40016413053931,4.289432650188409,5.851157538345939,-6.206924162965333,36.72999954223633,2.369999885559082,1587,1390,1543,90,True,13
18.748,29.242,17.218555450439453,18.285537719726562,-29.64276828085605,6.503863648923875,-97.89253880742719,4.309804543161618,5.810780875067409,-6.1612301974179475,38.0,2.169999837875366,1586,1391,1543,90,True,13
18.799,29.287,17.21750831604004,18.288368225097656,-29.51230825261422,6.582323739467104,-98.21939067996898,4.3317136555849025,5.800673902643083,-6.125907447238403,38.0099983215332,2.190000057220459,1585,1392,1542,90,True,13
18.851,29.357,17.21750831604004,18.29237174987793,-29.315578313950343,6.701288132448978,-98.70634901684504,4.352903036824398,5.754875349824031,-6.078239983907707,39.21999740600586,2.0,1583,1394,1541,90,True,13
18.902,29.405,17.209095001220703,18.294204711914062,-29.184257681873092,6.781065595728373,-99.02834462488696,4.365622129719431,5.725392838271672,-6.042074986026136,39.22999954223633,2.0299999713897705,1582,1394,1541,90,True,13
18.952,29.481,17.209095001220703,18.294921875,-28.98516449775639,6.902459828507479,-99.50910114999664,4.3923166434299565,5.685555759937572,-5.991324972945649,40.39999771118164,1.8600000143051147,1580,1396,1540,90,True,13
19.004,29.533,17.201265335083008,18.294158935546875,-28.850889808863112,6.9841407801311925,-99.8276475125077,4.415872685216861,5.667609437893364,-5.960593817435646,40.39999771118164,1.8799999952316284,1579,1397,1539,90,True,13
19.056,29.615,17.201265335083008,18.289400100708008,-28.6470837942191,7.107884597984783,-100.30309015044311,4.453451105369802,5.623424090378905,-5.917063741194685,41.52000045776367,1.71999990940094,1577,1398,1538,90,True,13
19.109,29.671,17.215303421020508,18.283031463623047,-28.505741567082147,7.19326580459135,-100.62044806003858,4.473980519580745,5.589900668158836,-5.877170740686756,41.52000045776367,1.75,1576,1399,1538,90,True,13
19.159,29.758,17.215303421020508,18.272550582885742,-28.291729542270847,7.322438342174631,-101.09365039592623,4.499648797368476,5.549505221860088,-5.831158317569319,42.56999969482422,1.6100000143051147,1574,1400,1537,90,True,13
19.209,29.817,17.228788375854492,18.26490592956543,-28.147728663999466,7.40960607013598,-101.40741562601828,4.527923646098213,5.529057343032362,-5.79943891906378,42.57999801635742,1.6299999952316284,1573,1401,1536,90,True,13
19.261,29.908,17.228788375854492,18.2511043548584,-27.929915638915055,7.541167466381474,-101.8748874331923,4.561027865457972,5.483697629867485,-5.753159691681889,43.56999969482422,1.5099999904632568,1571,1403,1535,90,True,13
19.312,29.971,17.201168060302734,18.239641189575195,-27.78117802445427,7.630633552998532,-102.18581813477878,4.586820367311233,5.4509601062887905,-5.719848859099737,43.57999801635742,11.829999923706055,1570,1384,1535,90,True,13
19.364,30.069,17.201168060302734,18.22185516357422,-27.559488867015876,7.7959394988384725,-102.66468269748837,4.62783437261669,6.227661471059138,-5.675042818144453,44.529998779296875,9.869999885559082,1569,1374,1534,90,True,13
19.416,30.136,17.182214736938477,18.20929527282715,-27.412383667766726,7.918986210509899,-102.98807166412098,4.654036258933329,6.3476192296784255,-5.645666174524228,44.53999710083008,9.869999885559082,1567,1372,1533,90,True,13
19.468,30.309,17.202356338500977,18.156028747558594,-27.04277139592607,8.23937587032321,-103.79392470315575,4.724073018682639,6.421943213792388,-5.5579592885052715,45.45000076293945,10.739999771118164,1564,1368,1532,88,True,13
19.520,30.309,17.202356338500977,18.156028747558594,-27.04277139592607,8.23937587032321,-103.79392470315575,4.724073018682639,6.421943213792388,-5.5579592885052715,45.45000076293945,10.739999771118164,1564,1368,1532,88,True,13
19.570,30.488,17.16348648071289,18.078561782836914,-26.66962962383181,8.565998931527805,-104.59009253394747,4.810739154626815,6.362715655291446,-5.489435415657119,46.29999923706055,11.269999504089355,1561,1366,1530,86,True,13
19.622,30.488,17.16348648071289,18.078561782836914,-26.66962962383181,8.565998931527805,-104.59009253394747,4.810739154626815,6.362715655291446,-5.489435415657119,46.29999923706055,11.269999504089355,1561,1366,1530,86,True,13
19.672,30.674,17.142282485961914,17.977663040161133,-26.29204652122975,8.891550506806354,-105.37358353363963,4.90948191879722,6.267394389008394,-5.426129380448033,47.06999969482422,11.699999809265137,1558,1366,1529,84,True,13
19.723,30.674,17.142282485961914,17.977663040161133,-26.29204652122975,8.891550506806354,-105.37358353363963,4.90948191879722,6.267394389008394,-5.426129380448033,47.06999969482422,11.699999809265137,1558,1366,1529,84,True,13
19.773,30.866,17.0706729888916,17.855989456176758,-25.90758541813349,9.213088492173874,-106.14438404185391,5.018818306370315,6.1272743388460515,-5.371472499162298,47.77000045776367,12.0,1555,1365,1527,82,True,13
19.825,30.866,17.0706729888916,17.855989456176758,-25.90758541813349,9.213088492173874,-106.14438404185391,5.018818306370315,6.1272743388460515,-5.371472499162298,47.77000045776367,12.0,1555,1365,1527,82,True,13
19.876,31.064,17.0185604095459,17.714540481567383,-25.515471088072225,9.527433434571725,-106.90131926605306,5.13304937825737,5.953011880570108,-5.327420340336654,48.41999816894531,12.0,1552,1366,1526,80,True,13
19.926,31.186,17.0185604095459,17.620513916015625,-25.275311391570824,9.71198514594547,-107.3493796756059,5.214000353413538,5.852456554948711,-5.304016697145606,49.0,12.0,1550,1367,1525,78,True,13
19.977,31.269,16.942249298095703,17.555803298950195,-25.113248078039344,9.832454314978863,-107.64507905534326,5.268845064901448,5.775487153191838,-5.289757823479558,49.0099983215332,12.0,1549,1367,1524,78,True,13
20.028,31.395,16.942249298095703,17.452171325683594,-24.867477381134776,10.01051137022557,-108.08462221900109,5.347535247442342,5.669197883762215,-5.267923843137143,48.78999710083008,12.0,1547,1368,1523,76,True,13
20.079,31.479,16.805936813354492,17.38056182861328,-24.70033069931352,10.127069402185484,-108.37574537199454,5.406674013484074,5.596123397379541,-5.251257754675488,48.79999923706055,12.0,1546,1368,1523,76,True,13
20.129,31.606,16.805936813354492,17.267763137817383,-24.44593688858181,10.29779766445277,-108.80800755399714,5.50149326086313,5.44746518386786,-5.229030611568974,48.529998779296875,12.0,1544,1369,1522,74,True,13
20.180,31.69,16.683326721191406,17.1909122467041,-24.273664149788452,10.408199134649562,-109.09297670654841,5.558733661202422,5.361645991380765,-5.220669606251232,48.53999710083008,12.0,1543,1369,1521,74,True,13
20.231,31.818,16.683326721191406,17.07033920288086,-24.011331951693897,10.5690304528095,-109.5159703218473,5.657195106956387,5.20407608854951,-5.208080713837253,48.25,12.0,1540,1370,1520,72,True,13
20.281,31.905,16.529024124145508,16.988096237182617,-23.832654203006364,10.672746021582498,-109.79583732308858,5.725266479772026,5.114971575071639,-5.202178149733892,48.2599983215332,12.0,1539,1370,1519,72,True,13
20.332,32.036,16.529024124145508,16.858457565307617,-23.556658211477195,10.825823367487176,-110.21706191939244,5.827032029536985,4.966984000759088,-5.182446160108548,47.93000030517578,12.0,1536,1371,1518,70,True,13
20.383,32.123,16.389266967773438,16.772022247314453,-23.37158740572653,10.92256104424936,-110.49076125981318,5.901993355677875,4.859998478920947,-5.172349432967978,47.939998626708984,12.0,1535,1371,1517,70,True,13
20.435,32.252,16.389266967773438,16.641246795654297,-23.09035778174584,11.061994233513293,-110.89615347762094,6.008092660471207,4.706294890046742,-5.1596828471521885,47.59000015258789,12.0,1532,1372,1516,67,True,13
20.485,32.339,16.175825119018555,16.553449630737305,-22.900972003987018,11.149675079436038,-111.161950289172,6.084307753211617,4.598813752606953,-5.149629235580753,47.599998474121094,12.0,1531,1372,1515,67,True,13
20.537,32.47,16.175825119018555,16.4174861907959,-22.611730568109902,11.276517668738698,-111.55640737411856,6.194655435668697,4.456425652753342,-5.136028194509142,47.23999786376953,12.0,1528,1372,1514,65,True,13
20.588,32.557,16.004507064819336,16.325653076171875,-22.415074053979602,11.357487853801908,-111.81635754374008,6.274400455549535,4.347838451554834,-5.124476210188535,47.23999786376953,12.0,1527,1373,1513,65,True,13
20.639,32.687,16.004507064819336,16.186254501342773,-22.115392673956123,11.47240407904008,-112.20138896763204,6.385155814922699,4.182290887773004,-5.11786970971384,46.86000061035156,12.0,1524,1373,1512,63,True,13
20.691,32.774,15.790172576904297,16.092838287353516,-21.912413112201683,11.544969716329588,-112.45474117451532,6.466588318415353,4.078836573735759,-5.107760602855398,46.869998931884766,12.0,1522,1374,1511,63,True,13
20.741,32.903,15.790172576904297,15.949026107788086,-21.6010486936029,11.648027025621325,-112.83093433362129,6.589312303648496,3.902210870006991,-5.100620493851796,46.46999740600586,12.0,1519,1374,1509,61,True,13
20.792,32.988,15.572016716003418,15.852256774902344,-21.38878519721912,11.713337294464987,-113.0792253703296,6.671734330797156,3.8049280587716763,-5.088998500092196,46.46999740600586,12.0,1518,1374,1509,61,True,13
20.843,33.114,15.572016716003418,15.705604553222656,-21.064084834265884,11.805499598256908,-113.4478916609702,6.791222940797828,3.6227080032258447,-5.083698700183089,46.04999923706055,12.0,1515,1375,1507,59,True,13
20.894,33.196,15.336636543273926,15.607532501220703,-20.843471431621765,11.862739998596199,-113.69075952747751,6.8701094912773595,3.519283357822808,-5.075814527446779,46.05999755859375,12.0,1513,1375,1506,59,True,13
20.945,33.319,15.336636543273926,15.457537651062012,-20.505237048828146,11.943576994970593,-114.05207653457119,6.993906243097018,3.3530619531906733,-5.063791686960264,45.619998931884766,12.0,1510,1375,1504,57,True,13
20.996,33.399,15.129136085510254,15.356910705566406,-20.274887211522174,11.994134055207027,-114.29061406114471,7.0756943433133355,3.2503295047713348,-5.05247363661873,45.62999725341797,12.0,1508,1376,1504,57,True,13
21.047,33.517,15.129136085510254,15.206612586975098,-19.922408469214496,12.06383101304513,-114.64467057715066,7.199697281468564,3.0673231236973058,-5.038841432809031,45.16999816894531,12.0,1504,1376,1502,57,True,13
21.099,33.595,14.936298370361328,15.106914520263672,-19.682624433117443,12.10667252084039,-114.8781947448734,7.292627127768465,2.9689397982319727,-5.028536811785597,45.18000030517578,12.0,1502,1376,1501,57,True,13
21.150,33.71,14.936298370361328,14.95819091796875,-19.31552225579677,12.166458874192802,-115.22535960000681,7.4151035186441945,2.8221882747157827,-5.014804716459286,44.709999084472656,12.0,1500,1377,1500,56,True,13
21.202,33.786,14.717456817626953,14.859684944152832,-19.066290360530296,12.202808287181965,-115.45470369195749,7.4917689769830025,2.707264578958206,-5.009227440115148,44.71999740600586,12.0,1498,1377,1499,56,True,13
21.254,33.9,14.717456817626953,14.712165832519531,-18.686012748300666,12.252708795484432,-115.79593994289134,7.607328947550448,2.5686006397495458,-5.002260220274912,44.25,12.0,1494,1377,1497,56,True,13
21.306,33.975,14.48738956451416,14.613521575927734,-18.42570740884231,12.2842164581257,-116.02409558192645,7.693369694298745,2.479591962363467,-4.988042754630707,44.25,12.0,1492,1377,1496,56,True,13
21.356,34.086,14.48738956451416,14.467394828796387,-18.028398719917252,12.327977480137973,-116.36303688929915,7.812723834950133,2.3518097951631063,-4.963311066532914,43.779998779296875,12.0,1489,1378,1495,56,True,13
21.407,34.158,14.24267864227295,14.371170997619629,-17.7593234175646,12.354248949006779,-116.58668460348206,7.883708283446783,2.249476059036567,-4.946069534633686,43.779998779296875,12.0,1487,1378,1494,56,True,13
21.458,34.265,14.24267864227295,14.228126525878906,-17.349742586248325,12.389433814742453,-116.91876840092807,7.987514352226283,2.116853635592195,-4.923358728756571,43.30999755859375,12.0,1483,1378,1492,57,True,13
21.509,34.336,13.983403205871582,14.133153915405273,-17.071480679462006,12.41117089177602,-117.13957475641624,8.057567333674871,2.0367427737039385,-4.897420231609801,43.30999755859375,12.0,1481,1378,1491,57,True,13
21.560,34.441,13.983403205871582,13.993117332458496,-16.648748318898868,12.440121502346765,-117.46657689311978,8.157424699340458,1.912011139741635,-4.861784573388905,42.82999801635742,12.0,1476,1379,1488,57,True,13
21.611,34.509,13.739335060119629,13.901236534118652,-16.36309956252518,12.456613847871408,-117.68138634251667,8.233293586867314,1.8151182896192457,-4.829371483795787,42.84000015258789,12.0,1474,1379,1487,57,True,13
21.663,34.611,13.739335060119629,13.76534366607666,-15.929158861534052,12.477415188988681,-117.99870327097713,8.335305023442393,1.689030756384989,-4.790599914972209,42.369998931884766,12.0,1470,1379,1485,57,True,13
21.715,34.677,13.528218269348145,13.675683975219727,-15.635455604581626,12.489163114361103,-118.20885453136007,8.401350391395479,1.6098348196803969,-4.758662804186876,42.369998931884766,12.0,1468,1379,1484,57,True,13
21.766,34.774,13.528218269348145,13.544025421142578,-15.190033355595707,12.503567983320659,-118.51908172346205,8.49690388411031,1.494967366261767,-4.70712091604949,41.89999771118164,12.0,1463,1379,1482,57,True,13
21.817,34.838,13.3464937210083,13.457886695861816,-14.889742381188805,12.511026549894314,-118.72248475694504,8.562505289767344,1.415511668925303,-4.669904922809383,41.89999771118164,12.0,1461,1380,1481,57,True,13
21.867,34.994,13.141572952270508,13.247766494750977,-14.126812812219319,12.520766399650752,-119.22018698138552,8.707428243576674,1.2083895974392511,-4.568149191441357,41.45000076293945,12.0,1454,1380,1477,58,True,13
21.918,34.994,13.141572952270508,13.247766494750977,-14.126812812219319,12.520766399650752,-119.22018698138552,8.707428243576674,1.2083895974392511,-4.568149191441357,41.45000076293945,12.0,1454,1380,1477,58,True,13
21.970,35.146,12.928671836853027,13.046201705932617,-13.34751896377213,12.520390739246402,-119.7022890537617,8.838092323719957,1.0243794987223476,-4.452355713781661,41.0,12.0,1447,1380,1474,58,True,13
22.020,35.146,12.928671836853027,13.046201705932617,-13.34751896377213,12.520390739246402,-119.7022890537617,8.838092323719957,1.0243794987223476,-4.452355713781661,41.0,12.0,1447,1380,1474,58,True,13
22.070,35.294,12.704345703125,12.853836059570312,-12.553903062409068,12.510477573439774,-120.16768448342803,8.948624421284627,0.8491499283486126,-4.333295271264584,40.56999969482422,12.0,1439,1380,1470,59,True,13
22.121,35.294,12.704345703125,12.853836059570312,-12.553903062409068,12.510477573439774,-120.16768448342803,8.948624421284627,0.8491499283486126,-4.333295271264584,40.56999969482422,12.0,1439,1380,1470,59,True,13
22.173,35.438,12.494450569152832,12.670860290527344,-11.745853263782479,12.49107471355506,-120.61618202508775,9.055942914844806,0.6582373898668821,-4.18920090477894,40.13999938964844,12.0,1432,1381,1466,59,True,13
22.223,35.438,12.494450569152832,12.670860290527344,-11.745853263782479,12.49107471355506,-120.61618202508775,9.055942914844806,0.6582373898668821,-4.18920090477894,40.13999938964844,12.0,1432,1381,1466,59,True,13
22.274,35.577,12.340980529785156,12.498414039611816,-10.924814152901817,12.462807121901315,-121.04603315031333,9.147932756360184,0.49638485170432295,-4.037183518856082,39.73999786376953,12.0,1424,1381,1462,60,True,13
22.324,35.577,12.340980529785156,12.498414039611816,-10.924814152901817,12.462807121901315,-121.04603315031333,9.147932756360184,0.49638485170432295,-4.037183518856082,39.73999786376953,12.0,1424,1381,1462,60,True,13
22.376,35.713,12.138851165771484,12.337040901184082,-10.091376541130291,12.427754591080811,-121.45708759494305,9.223458426881246,0.34608984739107157,-3.861034220821923,39.349998474121094,12.0,1416,1381,1458,61,True,13
22.429,35.794,12.138851165771484,12.247498512268066,-9.579769759086949,12.40278000438066,-121.69634912156859,9.259176047372181,0.25621677754901573,-3.751836998353167,38.97999954223633,12.0,1410,1381,1455,62,True,13
22.481,35.847,11.966056823730469,12.191095352172852,-9.24210057444715,12.383957710575396,-121.84944098162525,9.282590789620631,0.20139207638093987,-3.6713726741753625,38.97999954223633,12.0,1408,1381,1454,62,True,13
22.532,35.925,11.966056823730469,12.110121726989746,-8.732857037856633,12.354605826390912,-122.07176363910916,9.30725631026084,0.12324167888767544,-3.5487616005069365,38.63999938964844,12.0,1402,1381,1451,64,True,13
22.583,35.976,11.863268852233887,12.057726860046387,-8.391451739740837,12.334478112680532,-122.21499270600434,9.327234613583128,0.07779378691339572,-3.462819464614782,38.63999938964844,12.0,1399,1381,1450,64,True,13
22.634,36.052,11.863268852233887,11.986162185668945,-7.877194844299529,12.302455624530573,-122.42295830585289,9.345431945079334,0.0010266628096175416,-3.3331843951586437,38.32999801635742,12.0,1394,1381,1447,65,True,13
22.684,36.102,11.706887245178223,11.940888404846191,-7.532919159185036,12.279604372888649,-122.55726714569202,9.361115766960976,-0.03849023373187095,-3.2393670511534642,38.32999801635742,12.0,1391,1381,1446,65,True,13
22.735,36.176,11.706887245178223,11.877341270446777,-7.014009197371658,12.245285233630273,-122.75075274450013,9.369967692125313,-0.10284618707727525,-3.0961968946398883,38.04999923706055,12.0,1385,1381,1443,67,True,13
22.788,36.226,11.516867637634277,11.836702346801758,-6.666349580410247,12.222490331049002,-122.87443380999073,9.380103692853611,-0.13537226827638998,-2.9964212778009305,38.04999923706055,12.0,1383,1381,1442,67,True,13
22.839,36.3,11.516867637634277,11.783007621765137,-6.1430179248829315,12.187347300221994,-123.05199140765438,9.381145296702039,-0.19587772582257273,-2.8367288936850934,37.79999923706055,12.0,1377,1380,1439,68,True,13
22.889,36.349,11.361678123474121,11.749652862548828,-5.793176489368524,12.163791685321913,-123.16576869884845,9.379558985267304,-0.19948266498195108,-2.7264081050978706,37.79999923706055,12.0,1374,1380,1437,68,True,13
22.940,36.423,11.361678123474121,11.705015182495117,-5.266590248701697,12.129544263049823,-123.32727535196257,9.370342498756017,-0.2459456671411975,-2.5546258592642883,37.59000015258789,12.0,1368,1380,1434,70,True,13
22.990,36.472,11.251798629760742,11.677207946777344,-4.91413071630106,12.10743750202743,-123.42885392529901,9.369455427937561,-0.2578423358910523,-2.4400120833403007,37.59000015258789,12.0,1365,1380,1433,70,True,13
