case_id,takeoff_success,mission_complete,land_result,max_alt_m,duration_s,exit_reason,wind_case,wind_on,wind_speed_mps,wind_dir_deg,wind_dir_z_deg,ground_roll_m,Vlof_mps,t_liftoff_s,max_TAS_mps,max_abs_p_dps,max_abs_q_dps,max_abs_r_dps,max_AoA_deg,min_L_over_Wcosg,max_throttle,load_factor_total_p95,load_factor_total_p99,load_factor_nz_p05,load_factor_nz_p01,fc_departed,fc_departed_val,fc_doublet_aborted,fc_doublet_aborted_val,fc_test_alt_floor,fc_test_alt_floor_val,fc_resettled_to_cruise,fc_resettled_to_cruise_val,fc_roll_track_error,fc_roll_track_error_val,fc_roll_overshoot,fc_roll_overshoot_val,fc_roll_recovery,fc_roll_recovery_val,fc_yaw_peak_rate,fc_yaw_peak_rate_val,fc_yaw_recovery,fc_yaw_recovery_val,fc_load_factor_max,fc_load_factor_max_val,fc_load_factor_min,fc_load_factor_min_val,fc_climb_pitch,fc_climb_pitch_val,fc_climb_rate,fc_climb_rate_val,fc_cruise_altitude,fc_cruise_altitude_val,fc_cruise_altitude_run_s,fc_cruise_speed,fc_cruise_speed_val,fc_cruise_speed_run_s,fc_pitch_rate_q,fc_pitch_rate_q_val,fc_pitch_rate_q_run_s,fc_roll_rate_p,fc_roll_rate_p_val,fc_roll_rate_p_run_s,fc_yaw_rate_r,fc_yaw_rate_r_val,fc_yaw_rate_r_run_s,fc_aoa_stall_guard,fc_aoa_stall_guard_val,fc_aoa_stall_guard_run_s,fc_elevator_limit,fc_elevator_limit_val,fc_elevator_limit_run_s,fc_elevator_oscillation,fc_elevator_oscillation_val,fc_aileron_oscillation,fc_aileron_oscillation_val,fc_rudder_oscillation,fc_rudder_oscillation_val,fc_thrust_oscillation,fc_thrust_oscillation_val,fc_verdict,fc_n_failed,fc_n_flagged,fc_failed_list,fc_flagged_list,fc_phase_source,case_seed,liftoff_speed,dt_enabled,wind_horiz_mps,wind_vert_mps,stab_settled,stab_t_settle_final_s,stab_departed,nw_n_doublets_ok,nw_n_aborted,nw_departed,nw_roll_worst_held_err_deg,nw_roll_worst_overshoot_deg,nw_roll_worst_recover_s,nw_yaw_peak_yawrate_dps,nw_yaw_worst_recover_s,nw_test_alt_min_m,nw_test_alt_max_m,nw_max_motor_diff_pwm,w_n_doublets_ok,w_n_aborted,w_departed,w_roll_worst_held_err_deg,w_roll_worst_overshoot_deg,w_roll_worst_recover_s,w_yaw_peak_yawrate_dps,w_yaw_worst_recover_s,w_test_alt_min_m,w_test_alt_max_m,w_max_motor_diff_pwm,max_motor_diff_pwm,max_roll_deg,max_pitch_deg,min_airspeed,max_airspeed,max_load_factor_nz,min_load_factor_nz,max_load_factor_total,time_to_takeoff_s,time_to_cruise_s,roll_worst_held_err_deg,roll_worst_overshoot_deg,roll_worst_recover_s,yaw_peak_yawrate_dps,yaw_worst_recover_s,test_alt_max_m,test_alt_min_m,stab_n_doublets_ok,stab_n_aborted,p_mass,p_Ixx,p_Iyy,p_Izz,p_rho,p_s,p_b,p_c,p_t_by_c,p_s_blown,p_cg_x_cg_c,p_wing_lambda_b,p_wing_S_f,p_wing_S_a,p_wing_k_fit,p_wing_cl0_camber,p_wing_k_w,p_wing_r,p_tail_a_t,p_tail_eta_t_0,p_tail_eta_t_1,p_tail_eps0,p_tail_deps_pos,p_tail_deps_neg,p_tail_k_ht,p_tail_CD_ht0,p_tail_S_ht_S,p_tail_V_H,p_tail_AR_ht,p_fuse_CD_a2,p_fuse_CD_b2,p_fuse_CD_a2_Cmyu,p_fuse_CD0,p_fuse_CDq,p_controls_tau_f,p_controls_tau_a,p_controls_Kb_f,p_controls_Kb_a,p_controls_tau_e,p_controls_CD_df2,p_controls_CD_da2,p_controls_CD_da,p_controls_CD_de2,p_controls_CD_de,p_controls_CD_dr2,p_stall_K_flat,p_stall_a0_const,p_stall_a0_Cmyu,p_stall_k,p_cl_stall_wM0,p_cl_stall_wM1,p_cl_stall_wa00,p_cl_stall_wa0mu,p_cl_stall_wa0f,p_cl_stall_wkflat,p_cl_stall_rM,p_cl_stall_ra0,p_cl_stall_rkcu,p_cl_stall_rkflat,p_lateral_theta0,p_lateral_theta_b,p_lateral_theta_aL,p_lateral_theta_aR,p_lateral_theta_r,p_lateral_theta_bcu,p_lateral_beta0,p_lateral_kv,p_lateral_kps_r,p_lateral_M,p_lateral_CYp,p_lateral_CYr,p_roll_theta0,p_roll_theta_aL,p_roll_theta_aR,p_roll_theta_aLcu,p_roll_theta_aRcu,p_roll_theta_b,p_roll_theta_b_cu,p_roll_theta_r,p_roll_Clp,p_roll_Clr,p_pitch_Cmq,p_yaw_theta0,p_yaw_theta_b,p_yaw_theta_aL,p_yaw_theta_aR,p_yaw_theta_r,p_yaw_theta_bcu,p_yaw_theta_aLcu,p_yaw_theta_aRcu,p_yaw_Cnp,p_yaw_Cnr,p_yaw_beta0,p_yaw_kcu,p_yaw_kv,p_yaw_kps_r,p_yaw_M,p_prop_cmyu_J2,p_prop_cmyu_0,p_prop_CT_1,p_prop_CT_J,p_prop_CT_JM,p_max_thrust
0,True,True,settled,98.08,293.8466377258301,settled,head,True,1.0,285.0,0.0,49.24694870497906,13.79857,6.353849999999998,17.47616,18.024679277020567,41.79154157684225,13.661032709304218,180.0,-3.6832532718303614,1.0,1.8199999999999998,2.6187000000000014,0.043500000000000004,-0.8241999999999999,ok,0.0,ok,0.0,ok,90.949,ok,1.0,ok,4.748891636765016,ok,1.7153098024949038,ok,2.947333574295044,ok,6.729987733567725,ok,0.054585933685302734,ok,1.8199999999999998,ok,0.043500000000000004,na,,na,,fail,0.51873,34.020849999999996,ok,14.43192,0.0,ok,-41.79154157684225,0.0,ok,18.024679277020567,0.0,ok,13.661032709304218,0.0,fail,-25.011127290024298,0.6092849999999856,ok,9.599907857416943,0.0,flag,2.6916875436578596,ok,0.03633767144567609,ok,0.03633767144567609,ok,0.10901301433702827,PARTIAL,2,1,cruise_altitude|aoa_stall_guard,elevator_oscillation,flight,42:0,13.489908218383789,True,1.0,0.0,True,3.1023027896881104,False,8,0,False,4.001745781193783,0.5267407736967975,2.8482959270477295,6.236697811331064,0.054585933685302734,25.803,94.793,109.0,8,0,False,4.748891636765016,1.7153098024949038,2.947333574295044,6.729987733567725,0.04924368858337402,90.949,98.09,155,155,24.75,7.31,1.7,15.22,3.228,-2.483,3.229,6.96,0.06,4.748891636765016,1.7153098024949038,2.947333574295044,6.729987733567725,0.054585933685302734,98.09,90.949,16,0,18.172673011860844,10.61891875651973,5.491657316937852,17.531433075087058,1.0752103177682695,1.6591103624896444,4.105241456529859,0.40870340537139127,0.14997479826374358,0.8352362865160559,0.5096129979118196,0.43369834748166086,0.20709481944480165,0.06125841069531309,0.5766862496841407,0.4446712019605999,2.7945622013414475,-0.006347660745722851,4.895163797763675,1.0236814064550679,0.01069060331846574,0.027241619338335212,-0.014402445377677356,0.27618971376647217,2.9092671998981263,0.003812309853420445,0.24649774677473166,0.9731447907430583,5.137577537198663,2.096580550614632,0.6151598247202362,0.010111337122048742,0.041385921458707,-0.4239983643031046,0.32811398614644627,0.10330237300767209,0.4971036244374864,0.11315880835589379,0.5391165400321626,0.24114384389373583,0.03418605089661105,0.014794071800638046,0.14657756793625945,0.010570784297475001,0.14480438095032788,5.241867356435814,21.140012478216605,-0.12044862288287513,28.586863202208225,22.127752982201212,-2.358212962967616,22.103962521717175,1.1323039119009752,-5.532556166359999,3.7125917999078175,12.802895810610075,12.61959017850846,0.5952232558005316,1.1563859717086917,0.0004924250037244646,-0.018431204582106314,-0.00015309305489132288,0.00014482469702996765,0.004857338969377468,-0.005858198025116114,13.58669447039985,-1.450373649601073,0.5596116542991215,68.57779400248155,0.15155080639573038,0.2873288208865237,-0.00012126588263805917,0.0005402315735884953,-0.0006209036960459336,0.00011056366324927017,-8.318239611960496e-05,-0.0004081305430423699,7.082320644738222e-05,0.0005488197376336278,-0.6758771809322077,0.42836722023130264,-32.40679217794802,0.0002639969781858691,0.003105962567601257,-1.918890572157077e-05,1.0811620801309303e-06,-0.0019861065184422363,-8.98125882190847e-05,-2.667639114862144e-05,2.9009390292134748e-05,-0.12389109622921601,-0.16548342003641064,11.153379210204378,8.880422683640401e-06,0.20852744300445,0.4974143446065966,46.77166382989491,0.5312255916509416,0.03671444619396414,0.6906391592175857,-0.7349289125640251,1.6506164899464475,4.846750840731457
1,True,True,settled,109.98,297.7673809528351,settled,up,True,1.0,285.0,90.0,48.54740215979743,14.17121,6.152139999999999,18.81519,18.662954260796305,44.93077733636403,20.47006314663892,180.0,-1.9775456190178653,1.0,1.7917999999999996,2.438519999999999,0.3156000000000001,-0.30072,ok,0.0,ok,0.0,ok,92.862,ok,1.0,ok,5.173186403100793,ok,1.5485900074967738,ok,3.947075605392456,ok,7.828831128560315,ok,0.04921221733093262,ok,1.7917999999999996,ok,0.3156000000000001,na,,na,,fail,0.55739,34.72522500000001,ok,14.94209,0.0,ok,-44.93077733636403,0.0,ok,18.662954260796305,0.0,ok,-20.47006314663892,0.0,fail,-24.989943595050594,0.8973100000000045,ok,-9.691581104637875,0.0,flag,2.507501608980169,ok,0.03633767144567609,ok,0.03633767144567609,ok,0.10901301433702827,PARTIAL,2,1,cruise_altitude|aoa_stall_guard,elevator_oscillation,flight,42:1,13.679804801940918,True,6.123233995736766e-17,1.0,True,3.2019331455230713,False,8,0,False,4.729674899535183,1.2356537916152384,3.947075605392456,7.05517133240474,0.04921221733093262,25.975,93.707,83.0,8,0,False,5.173186403100793,1.5485900074967738,3.553589344024658,7.828831128560315,0.04908442497253418,92.862,110.001,198,198,25.81,9.06,1.74,15.07,4.563,-1.402,4.611,6.96,0.06,5.173186403100793,1.5485900074967738,3.947075605392456,7.828831128560315,0.04921221733093262,110.001,92.862,16,0,17.78828205928291,12.205779937161724,5.388950217172148,16.63150730970232,1.213900756048071,1.6637866627539195,4.089802682020432,0.4067942757818918,0.14895533876578537,0.8857626857920874,0.5121283531810606,0.39606696483993353,0.19084703066777556,0.059435729253969,0.4792422498246342,0.4613875504657277,2.524136586471797,-0.006306446804006773,3.628375972510209,1.0949173033315838,0.009569877919461919,0.02818714454760641,-0.016861632255803356,0.26422337513464167,2.0143589523102503,0.004820121715233852,0.21829574924135015,0.9267356928538298,4.998505510437806,2.2291118579126983,0.5361106904714225,0.010748560248762295,0.05037003466541964,-0.4362981391549846,0.3104417034410296,0.08780408025972511,0.6215804620153527,0.13574504531761217,0.48766986998986933,0.25057831384297324,0.03368375748464905,0.017794031653826325,0.1583767568297418,0.011616713948650107,0.18403826158217412,5.498505160942935,21.28167544156314,-0.11975375921837841,24.394187582713297,17.141067741973742,-3.0486242176371605,22.731665357305452,1.4922059540724923,-5.1202982937994586,3.180005082160775,14.266500313827368,13.893128801178015,0.43953878284512665,1.367427328802458,0.0005227838162993653,-0.015321077215248599,-0.0001737448094841447,0.0001527602235472216,0.00501569868971871,-0.006697893117808444,15.700845656069934,-1.46040204683249,0.5409214299146627,65.65570177336977,0.12671309449037557,0.27680019565074837,-0.00010108578579325335,0.0004883584234190882,-0.0006310743047638961,0.00012921507406126617,-0.00010579488862975276,-0.0004119096905371402,8.759680787767928e-05,0.0005046504105217408,-0.5870943086776278,0.3102351188691982,-26.446846094307872,0.00023111362231892146,0.0022265180932287618,-1.532628630651702e-05,8.4278553643937e-07,-0.001936605724896988,-0.00011356108013594952,-2.7548162009153103e-05,2.673894974313543e-05,-0.10760173361051528,-0.13749200584438442,12.252818859702462,9.056405606879241e-06,0.2637099901936321,0.5418140824084194,70.07285658562135,0.5331958154129806,0.036599807450177456,0.6893906931256051,-0.7348979087743711,1.6465286913153019,4.98467788072946
2,True,True,settled,102.01,295.94349479675293,settled,cross,True,2.0,15.0,0.0,44.220658228498245,14.30256,5.748719999999999,17.90526,22.080647508751667,38.38244269581385,22.830076304782782,180.0,-4.107736280906947,1.0,1.8401999999999998,2.870720000000001,0.18680000000000002,-0.51072,ok,0.0,ok,0.0,ok,90.861,ok,1.0,fail,8.30869743971645,ok,2.8809703768167942,ok,3.845602035522461,ok,7.396977904134273,ok,0.5504560470581055,ok,1.8401999999999998,ok,0.18680000000000002,na,,na,,fail,0.54923,30.701395000000005,flag,15.27085,1.5128199999999978,ok,-38.38244269581385,0.0,ok,-22.080647508751667,0.0,ok,-22.830076304782782,0.0,fail,-25.074885205181786,0.8123799999999903,ok,9.599907857416943,0.0,flag,2.232129668351487,ok,0.037015965356017706,ok,0.037015965356017706,ok,0.11104789606805311,PARTIAL,3,2,roll_track_error|cruise_altitude|aoa_stall_guard,cruise_speed|elevator_oscillation,flight,42:2,14.01282024383545,True,2.0,0.0,True,3.1025538444519043,False,8,0,False,5.100084595961437,2.1298835020944615,3.7522082328796387,6.751794820040283,0.05462455749511719,32.111,98.175,86.0,8,0,False,8.30869743971645,2.8809703768167942,3.845602035522461,7.396977904134273,0.5504560470581055,90.861,102.037,194,194,28.88,10.4,1.73,14.85,5.335,-3.163,5.349,6.46,0.06,8.30869743971645,2.8809703768167942,3.845602035522461,7.396977904134273,0.5504560470581055,102.037,90.861,16,0,17.670773857566026,10.629005551425402,5.700973175503806,15.441249764863455,1.252669040304776,1.6730465532069607,4.037684015166781,0.40698331624482437,0.15123935094692212,0.9223657447517553,0.4951364804933702,0.39415762310173885,0.2033360774704527,0.058949207486192756,0.45823293273903143,0.44824754660627686,2.3590599420053864,-0.0060906519720456435,4.655290218991639,0.9119686351776588,0.010342372608963491,0.03691199851628011,-0.014421904808107738,0.3432436728707332,2.9541717549945625,0.003756051798503296,0.244078412746698,0.9359270601724664,4.763856376170651,1.9251440968249265,0.4666373059180034,0.013131619747769118,0.03632541545003158,-0.3506385838738889,0.32128081709326334,0.10709618850495092,0.5838549580164082,0.1327757030639927,0.6450102674788596,0.2253566592730621,0.03585338503291213,0.007058832398338267,0.19194486240445097,0.009305505011759708,0.1088023652320677,5.514306576663231,16.246946799988347,-0.1726121184253041,21.75397224971571,23.960223012871815,-2.67978798728818,23.8748988124499,1.4442594114084792,-4.829818886345584,5.584407790481295,13.286866937611261,17.342585896194848,0.5147112686575893,1.4141861272999017,0.00033997822177739826,-0.014345434579580572,-0.00013463534711645003,0.0001726765013500761,0.0037442947367095085,-0.007356625816657143,14.645149238607342,-1.7538977960891575,0.5763984451221913,60.114488586861896,0.16227988976155805,0.49258035812996703,-0.00011950789056654529,0.0004768429931683823,-0.0006621015660601444,0.00010167277209048127,-9.88593115182925e-05,-0.0004197009720550986,4.901953833746161e-05,0.0005510885865647689,-0.5275015800449954,0.4752572806622023,-30.46031406196267,0.0002789204914318513,0.0033990107886990497,-1.2705403011651521e-05,1.0939207128064073e-06,-0.001998083154791217,-0.00010215485004997293,-3.374539564496496e-05,2.3781492181496783e-05,-0.13045547565805696,-0.16779548114990375,9.553029072597838,8.79163178589072e-06,0.24241945609207,0.6390994645585747,49.35774132231376,0.5329070648766241,0.036737563529484006,0.6933824378250393,-0.7343276387547601,1.6468730222028127,4.813854473702508
3,True,True,settled,113.47,344.76584482192993,settled,tail+up,True,1.8027756377319946,105.0,33.690067525979785,46.56969823554885,14.20185,5.950430000000001,19.23655,26.13375095150711,57.65273221944882,30.57531977936125,180.0,-3.0771281241022423,1.0,1.8285,2.573800000000002,0.3635,-0.4016,ok,0.0,ok,0.0,ok,91.207,ok,1.0,fail,19.999746119372396,ok,4.045503969925626,ok,5.548332452774048,ok,7.381101129408578,ok,0.6499664783477783,ok,1.8285,ok,0.3635,na,,na,,fail,0.60117,33.115915,ok,14.89845,0.0,ok,-57.65273221944882,0.0,ok,-26.13375095150711,0.0,ok,30.57531977936125,0.0,flag,-22.749685194175225,0.4985100000000102,ok,-9.656057721339765,0.0,flag,2.3564451594789704,ok,0.03674163429728685,ok,0.03674163429728685,ok,0.11022490289186056,PARTIAL,2,2,roll_track_error|cruise_altitude,aoa_stall_guard|elevator_oscillation,flight,42:3,13.644010543823242,True,1.5,0.9999999999999998,True,3.201486349105835,False,8,0,False,19.999746119372396,4.045503969925626,3.448896646499634,7.381101129408578,0.6499664783477783,-0.516,93.366,57.0,8,0,False,7.555860329019307,2.7752569777115674,5.548332452774048,6.775388854754446,0.6492712497711182,91.207,113.502,202,202,44.02,29.29,1.32,17.24,4.541,-3.031,4.546,6.56,0.06,19.999746119372396,4.045503969925626,5.548332452774048,7.381101129408578,0.6499664783477783,113.502,91.207,16,0,17.419336340858322,12.557088077267178,4.652747623322803,17.32902887809567,1.1196416109301772,1.7231138342776826,4.0844724331898865,0.40720197922550405,0.15149534952468585,0.8546727789664612,0.49573201859927896,0.40428434997595,0.1979479355429496,0.06017656644961914,0.40523776658966143,0.46871039434495826,2.4242282572445752,-0.006246982993238203,4.251318229825271,1.0388532156693828,0.010165150493413258,0.031116695379936214,-0.015883794834475246,0.25557696601877505,2.544427627583779,0.004348948904155043,0.23061228123361444,1.1007273826135655,5.382734032591233,2.106058988723822,0.5022249121655442,0.008342013247793587,0.052539476084005596,-0.4262304765104155,0.24436640656597167,0.06623531670946708,0.47957535797285883,0.10943443568569639,0.4125646640684033,0.1779641640899458,0.02743544106454466,0.013228375566893455,0.19078668714193847,0.010098253471988705,0.1138101825744717,5.420186591934388,24.362255404572956,-0.10351764549876012,29.69687602644723,15.298254876650978,-2.4379026328960416,23.74533505384878,1.6703017262655186,-4.5103857432835985,4.046016848976879,15.723486817262534,11.73788247204358,0.5567212377174784,1.4367896210538669,0.00040383875511674594,-0.01148701086037801,-9.070633745348734e-05,0.0001443230041815341,0.005041569440681944,-0.007161332754427771,13.947583445827537,-1.3742965858509175,0.4658204947756305,64.30623359436622,0.16602862257100096,0.3134590190974942,-0.00011840191092257361,0.0006690705242381663,-0.0006333901900722564,0.00013085620954207482,-0.00013299991801288524,-0.0003659208501574842,7.184716145767739e-05,0.0005879268947826441,-0.48591774924813524,0.41873324094217984,-30.517001794466765,0.00036706428766225476,0.00390309042736804,-1.349235360621942e-05,1.169635023462025e-06,-0.0022222028087696237,-8.27782863595534e-05,-3.5134857923247065e-05,2.5645421764601704e-05,-0.11749573852210418,-0.17851478864200768,11.02906487218871,9.072138886861566e-06,0.3036443884536375,0.6563539918144574,64.84846180846544,0.5315098160981674,0.036696371521411704,0.6908821844089206,-0.7366159368697041,1.6451668139041846,5.002494701372109
4,True,True,settled,94.72,417.8036046028137,settled,cross+down,True,1.8027756377319946,15.0,-33.690067525979785,50.36942594944653,14.23865,6.253,20.12872,15.688730346272202,34.11333416429408,45.837769526056114,180.0,-4.593510808830545,1.0,2.001899999999999,2.6676499999999996,-0.12654999999999994,-1.12028,ok,0.0,ok,0.0,fail,-0.484,ok,1.0,fail,33.42200357436374,ok,1.744010257387302,ok,6.353192567825317,ok,7.218040608258279,ok,5.851522922515869,ok,2.001899999999999,ok,-0.12654999999999994,na,,na,,fail,0.60152,31.706715,flag,15.0043,0.30256499999999953,ok,-34.11333416429408,0.0,ok,15.688730346272202,0.0,ok,45.837769526056114,0.0,fail,-25.05997025440342,0.6092799999999841,ok,-9.613085886704953,0.0,flag,2.3600073160226893,ok,0.036471339544888744,ok,0.036471339544888744,ok,0.10941401863466622,FAIL,4,2,test_alt_floor|roll_track_error|cruise_altitude|aoa_stall_guard,cruise_speed|elevator_oscillation,flight,42:4,13.653216361999512,True,1.5,-0.9999999999999998,True,3.102614164352417,False,8,0,False,33.42200357436374,0.5215037261506907,6.353192567825317,5.54612812020234,0.04929399490356445,-0.455,94.55,95.0,8,0,False,15.400402600217944,1.744010257387302,4.5512731075286865,7.218040608258279,5.851522922515869,-0.484,94.724,144,144,54.11,19.0,1.82,17.24,3.887,-4.781,4.781,6.76,0.06,33.42200357436374,1.744010257387302,6.353192567825317,7.218040608258279,5.851522922515869,94.724,-0.484,16,0,16.645271128329924,11.242249209486376,5.62094228239972,16.54364771337024,1.1581429028756924,1.6736137721914264,4.0982567912983265,0.40787215644900954,0.14925584011538306,0.9364424434637628,0.5075220316277237,0.43479230723659745,0.19686645538466713,0.0587804913751214,0.5409192163624157,0.35379849195722485,3.057536978556353,-0.006757194837439224,3.814518541400899,1.0612118891578213,0.010908849478221721,0.024183756631402056,-0.019182658849872473,0.297839668720435,3.7544281626189586,0.0025121617038837345,0.22436488002737795,0.9214925286257531,5.239751588665209,1.8918915757661126,0.4417789157996209,0.011831581044180464,0.04204157657732673,-0.4945418925080789,0.3268392025312271,0.09155261432911437,0.4585675737053832,0.14313716615171962,0.5712801275249534,0.21277641980281348,0.0277069880338072,0.013048457241644298,0.21670509691327153,0.008475006917678267,0.16647474131974058,4.613058580599575,10.773709482711762,-0.11470300463372284,31.95421262555598,21.819904579838166,-2.332922837563515,20.01464247024462,1.1467507266205712,-4.555650037846183,3.565195371036646,10.486871223792585,10.24205781092476,0.3648479649101268,1.6005326550286254,0.0004083230463842402,-0.016452825236731316,-0.00012878199093517085,0.00014135196179683947,0.00503239105063345,-0.006405326468725063,11.622024567193764,-1.3687337554386219,0.5273622021974459,64.3610097739785,0.14826426671517973,0.4030788526166894,-0.00011964976432898332,0.0005799471992104209,-0.000616980544650649,0.00012846347089910274,-8.813239841237067e-05,-0.0004292631622904138,7.566642443849229e-05,0.0006224933864611131,-0.6378472999460306,0.3871178431488383,-25.553498053705983,0.0002704964797167634,0.0038356046617678656,-1.6180362629906335e-05,8.996678227578393e-07,-0.0014740059904751295,-4.5e-05,-2.388966081859898e-05,2.499619453775745e-05,-0.15875663541694873,-0.15753213562021792,10.465975610808783,6.037246145853252e-06,0.2811321401745945,0.63676864683411,59.76280404712666,0.5338459879586288,0.03664695382343119,0.6905008226386335,-0.7352950703229105,1.6443124303223704,4.85896808342961
5,True,True,settled,208.84,300.0761206150055,settled,up,True,2.0,285.0,90.0,16.30093932618768,9.85965,3.5299200000000006,18.2903,15.09457311272154,45.09177847679579,28.59231285041347,180.0,-3.5787593017449053,1.0,2.0577999999999994,2.7267600000000005,-0.058599999999999965,-0.83724,ok,0.0,ok,0.0,ok,102.653,ok,1.0,ok,5.336045433670577,ok,2.236739250338376,ok,6.951414108276367,ok,5.349218035299104,ok,0.04938983917236328,ok,2.0577999999999994,ok,-0.058599999999999965,na,,na,,fail,0.50289,32.31601500000001,ok,13.93492,0.0,ok,-45.09177847679579,0.0,ok,15.09457311272154,0.0,ok,-28.59231285041347,0.0,fail,36.30415105316015,0.7108299999999872,ok,-9.726531530140855,0.0,ok,0.36002476970415564,ok,0.04000275218935063,ok,0.04000275218935063,ok,0.12000825656805188,PARTIAL,2,0,cruise_altitude|aoa_stall_guard,,flight,42:5,13.501673698425293,True,1.2246467991473532e-16,2.0,True,3.102038860321045,False,8,0,False,4.190156549448584,1.487271984222982,3.553751230239868,5.349218035299104,0.04938983917236328,33.004,102.864,169.0,8,0,False,5.336045433670577,2.236739250338376,6.951414108276367,4.34557637827909,0.04908895492553711,102.653,208.853,281,281,26.07,9.72,1.74,15.22,3.731,-1.853,3.732,4.66,0.06,5.336045433670577,2.236739250338376,6.951414108276367,5.349218035299104,0.04938983917236328,208.853,102.653,16,0,17.763358448859137,13.692,5.468754033859348,16.976799154713206,1.1044702320889495,1.7013182144961196,4.103840492018355,0.4074834548168935,0.15024799703565453,0.9687014169151379,0.5218620147787908,0.4215621017713583,0.21102719199489856,0.06003337836827154,0.7337973100615274,0.6345902916923227,2.1134444426346475,-0.004386985348763385,3.6456536156259003,1.0347387084521018,0.011617515342624818,0.03440723457293938,-0.012587031270957155,0.3209154533277162,3.769191502997465,0.002725684313133054,0.20120728230879065,0.8162326540124281,4.879132149429281,2.2038103523996946,0.4903566528216201,0.012820522398487567,0.03433224897892024,-0.36683918306470686,0.3603105588550842,0.09280612926990008,0.5582233326427912,0.12941927527055305,0.4317865927666454,0.17357806558141328,0.036666218326046496,0.012787412244962168,0.1637916816551713,0.010909896266461527,0.14409187525532624,4.609701534758798,14.131316570868135,-0.09684096019129976,22.35495824149693,18.654598601886306,-3.0309609703240454,20.34145037968692,1.3841559965935526,-5.755499051769206,4.051386982559325,18.35709323728444,15.395043952171278,0.37055044658000563,1.2053097981679952,0.00045337761025976864,-0.014890932820869418,-0.000125415381695346,0.00018227580320024313,0.003358051687595185,-0.006177874519678298,13.81906720359006,-1.6576840535735833,0.786529019521876,77.66072376001887,0.1959670091384706,0.44026960176721885,-0.00010001957359165885,0.0007406278727916224,-0.0006109653164562598,0.00011247639635515012,-7.431519664996119e-05,-0.00036839062224920406,7.183838864505011e-05,0.0004683197034197848,-0.6927241959290712,0.4328559049456307,-26.78205789935192,0.0003738067137810202,0.002132042437065001,-1.6216901646181408e-05,5.075137517718581e-07,-0.0015175380412821595,-6.495100510112834e-05,-3.179817842677142e-05,2.4676411046139982e-05,-0.15219035034315576,-0.19766867437691238,10.598638690535182,1.0475030759416895e-05,0.33530311751282676,0.6324603209878638,43.291792964508716,0.5310826679764311,0.03662438104304715,0.691998216904233,-0.7333217755655552,1.6491441429631593,4.914730422909222
