time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon
11.56,CLIMB,4.60,7.77,-0.05,8.08,0.26,90,8.95,28.5599441,77.1165827
11.87,CLIMB,4.66,7.74,-0.05,7.43,0.19,90,8.40,28.5599496,77.1165588
12.16,CLIMB,4.71,7.79,-0.05,6.93,0.14,90,8.04,28.5599552,77.1165345
12.47,CLIMB,4.74,7.85,-0.05,6.60,0.13,90,7.92,28.5599610,77.1165097
12.76,CLIMB,4.78,7.96,-0.05,6.51,0.14,90,8.00,28.5599669,77.1164844
13.06,CLIMB,4.82,8.19,-0.05,6.67,0.18,90,8.27,28.5599727,77.1164591
13.27,CLIMB,4.86,8.24,-0.05,6.88,0.22,90,8.55,28.5599766,77.1164421
13.56,CLIMB,4.94,8.31,-0.04,7.32,0.30,90,9.07,28.5599825,77.1164167
13.86,CLIMB,5.05,8.38,-0.03,7.87,0.39,90,9.65,28.5599885,77.1163911
14.07,CLIMB,5.13,8.48,-0.03,8.28,0.45,90,10.03,28.5599925,77.1163739
14.36,CLIMB,5.28,8.42,-0.04,8.90,0.54,90,10.65,28.5599984,77.1163482
14.57,CLIMB,5.39,8.37,-0.04,9.30,0.59,90,11.04,28.5600024,77.1163311
14.86,CLIMB,5.58,8.29,-0.04,9.90,0.66,90,11.56,28.5600084,77.1163054
15.16,CLIMB,5.79,8.29,-0.04,10.47,0.71,90,11.93,28.5600142,77.1162802
15.37,CLIMB,5.94,8.30,-0.03,10.81,0.74,90,12.08,28.5600181,77.1162637
15.66,CLIMB,6.17,8.11,-0.03,11.19,0.75,90,12.31,28.5600238,77.1162392
15.97,CLIMB,6.40,7.99,-0.03,11.42,0.74,90,12.32,28.5600294,77.1162150
16.26,CLIMB,6.62,7.82,-0.03,11.48,0.71,90,12.20,28.5600350,77.1161910
16.57,CLIMB,6.82,7.72,-0.03,11.34,0.66,90,11.87,28.5600405,77.1161671
16.86,CLIMB,7.01,7.79,-0.03,11.05,0.59,90,11.33,28.5600460,77.1161434
17.16,CLIMB,7.17,7.78,-0.03,10.64,0.51,90,10.76,28.5600515,77.1161198
17.37,CLIMB,7.27,7.73,-0.03,10.32,0.45,90,10.37,28.5600551,77.1161043
17.66,CLIMB,7.39,7.58,-0.04,9.79,0.37,90,9.83,28.5600605,77.1160812
17.97,CLIMB,7.49,7.66,-0.04,9.24,0.30,90,9.26,28.5600659,77.1160579
18.26,CLIMB,7.58,7.68,-0.04,8.71,0.24,90,8.80,28.5600714,77.1160344
18.57,CLIMB,7.64,7.70,-0.04,8.25,0.20,90,8.47,28.5600770,77.1160105
18.87,CLIMB,7.69,7.86,-0.04,7.91,0.17,90,8.27,28.5600826,77.1159864
19.16,CLIMB,7.74,7.88,-0.03,7.73,0.17,90,8.24,28.5600882,77.1159620
19.37,CLIMB,7.78,7.93,-0.03,7.71,0.18,90,8.31,28.5600920,77.1159458
19.66,CLIMB,7.83,8.04,-0.03,7.81,0.21,90,8.51,28.5600977,77.1159213
19.97,CLIMB,7.91,8.05,-0.03,8.02,0.26,90,8.84,28.5601034,77.1158967
20.26,CLIMB,8.00,8.03,-0.03,8.35,0.32,90,9.26,28.5601091,77.1158718
20.57,CLIMB,8.11,8.15,-0.03,8.73,0.38,90,9.68,28.5601149,77.1158469
20.86,CLIMB,8.25,8.19,-0.03,9.15,0.45,90,10.12,28.5601208,77.1158217
21.16,CLIMB,8.41,8.25,-0.02,9.58,0.51,90,10.52,28.5601266,77.1157965
21.37,CLIMB,8.52,8.16,-0.02,9.87,0.54,90,10.80,28.5601305,77.1157799
21.66,CLIMB,8.70,8.07,-0.03,10.29,0.58,90,11.13,28.5601362,77.1157554
21.97,CLIMB,8.88,8.00,-0.03,10.62,0.61,90,11.35,28.5601418,77.1157311
22.26,CLIMB,9.07,7.89,-0.03,10.86,0.62,90,11.48,28.5601474,77.1157070
22.57,CLIMB,9.26,7.78,-0.03,10.98,0.61,90,11.48,28.5601530,77.1156829
22.86,CLIMB,9.44,7.77,-0.03,10.96,0.58,90,11.31,28.5601586,77.1156589
23.16,CLIMB,9.61,7.82,-0.03,10.83,0.54,90,11.00,28.5601641,77.1156350
23.37,CLIMB,9.71,7.79,-0.03,10.70,0.51,90,10.78,28.5601678,77.1156192
23.66,CLIMB,9.87,7.74,-0.03,10.44,0.46,90,10.42,28.5601732,77.1155958
23.97,CLIMB,10.00,7.71,-0.03,10.10,0.41,90,10.04,28.5601786,77.1155726
24.26,CLIMB,10.11,7.69,-0.02,9.73,0.35,90,9.64,28.5601840,77.1155493
24.57,CLIMB,10.20,7.79,-0.02,9.36,0.31,90,9.26,28.5601895,77.1155258
24.86,CLIMB,10.29,7.78,-0.02,9.00,0.27,90,8.99,28.5601950,77.1155020
25.16,CLIMB,10.37,7.71,-0.02,8.71,0.25,90,8.84,28.5602006,77.1154781
25.37,CLIMB,10.43,7.72,-0.02,8.58,0.24,90,8.78,28.5602043,77.1154620
25.66,CLIMB,10.50,7.78,-0.03,8.48,0.24,90,8.77,28.5602098,77.1154380
25.96,CLIMB,10.58,7.92,-0.03,8.48,0.25,90,8.84,28.5602154,77.1154139
26.17,CLIMB,10.63,8.04,-0.02,8.53,0.27,90,8.92,28.5602192,77.1153978
26.46,CLIMB,10.71,7.97,-0.02,8.68,0.30,90,9.17,28.5602248,77.1153734
26.77,CLIMB,10.81,7.98,-0.02,8.89,0.34,90,9.45,28.5602305,77.1153488
27.06,CLIMB,10.92,8.07,-0.02,9.15,0.39,90,9.74,28.5602363,77.1153241
27.36,CLIMB,11.05,8.02,-0.02,9.44,0.43,90,10.06,28.5602420,77.1152992
27.57,CLIMB,11.14,8.06,-0.03,9.65,0.46,90,10.24,28.5602458,77.1152828
27.86,CLIMB,11.29,7.99,-0.03,9.96,0.49,90,10.53,28.5602515,77.1152584
28.17,CLIMB,11.44,7.91,-0.02,10.24,0.52,90,10.75,28.5602571,77.1152342
28.46,CLIMB,11.60,7.99,-0.02,10.45,0.53,90,10.82,28.5602627,77.1152102
28.77,CLIMB,11.76,7.95,-0.02,10.59,0.53,90,10.85,28.5602682,77.1151860
29.07,CLIMB,11.92,7.93,-0.02,10.63,0.53,90,10.80,28.5602738,77.1151619
29.36,CLIMB,12.08,7.89,-0.03,10.58,0.51,90,10.68,28.5602793,77.1151380
29.57,CLIMB,12.18,7.78,-0.03,10.52,0.49,90,10.60,28.5602830,77.1151221
29.86,CLIMB,12.32,7.73,-0.02,10.38,0.45,90,10.37,28.5602885,77.1150985
30.17,CLIMB,12.44,7.70,-0.02,10.19,0.42,90,10.11,28.5602939,77.1150751
30.46,CLIMB,12.56,7.61,-0.02,9.95,0.38,90,9.86,28.5602993,77.1150517
30.77,CLIMB,12.67,7.76,-0.02,9.69,0.35,90,9.55,28.5603048,77.1150282
31.07,CLIMB,12.78,7.71,-0.02,9.43,0.32,90,9.36,28.5603102,77.1150045
31.36,CLIMB,12.87,7.83,-0.02,9.20,0.29,90,9.16,28.5603158,77.1149806
31.57,CLIMB,12.93,7.87,-0.02,9.07,0.28,90,9.07,28.5603195,77.1149646
31.86,CLIMB,13.01,7.86,-0.02,8.95,0.28,90,9.03,28.5603250,77.1149406
32.17,CLIMB,13.09,7.93,-0.02,8.91,0.28,90,9.03,28.5603305,77.1149167
32.47,CLIMB,13.18,7.96,-0.02,8.93,0.29,90,9.11,28.5603361,77.1148927
32.76,CLIMB,13.27,7.92,-0.02,9.01,0.31,90,9.27,28.5603417,77.1148685
32.97,CLIMB,13.33,8.03,-0.02,9.09,0.33,90,9.36,28.5603454,77.1148523
33.26,CLIMB,13.43,7.99,-0.01,9.24,0.36,90,9.58,28.5603510,77.1148279
33.57,CLIMB,13.55,7.90,-0.02,9.43,0.39,90,9.83,28.5603567,77.1148033
33.87,CLIMB,13.68,7.86,-0.02,9.65,0.42,90,10.06,28.5603624,77.1147789
34.16,CLIMB,13.81,7.88,-0.02,9.88,0.45,90,10.24,28.5603679,77.1147547
34.37,CLIMB,13.90,7.95,-0.02,10.02,0.46,90,10.31,28.5603716,77.1147387
34.66,CLIMB,14.05,7.97,-0.02,10.19,0.48,90,10.42,28.5603772,77.1147147
34.87,CLIMB,14.15,7.84,-0.02,10.28,0.48,90,10.52,28.5603809,77.1146987
35.17,CLIMB,14.29,7.85,-0.02,10.37,0.48,90,10.52,28.5603864,77.1146747
35.46,CLIMB,14.43,7.87,-0.02,10.38,0.48,90,10.46,28.5603919,77.1146507
35.67,CLIMB,14.52,7.79,-0.02,10.36,0.47,90,10.43,28.5603956,77.1146346
35.87,CLIMB,14.62,7.79,-0.02,10.33,0.45,90,10.35,28.5603993,77.1146186
36.17,CLIMB,14.75,7.78,-0.02,10.24,0.43,90,10.19,28.5604048,77.1145949
36.46,CLIMB,14.87,7.77,-0.02,10.12,0.41,90,10.01,28.5604102,77.1145714
36.67,CLIMB,14.96,7.73,-0.02,10.01,0.39,90,9.91,28.5604138,77.1145557
36.96,CLIMB,15.07,7.70,-0.02,9.84,0.37,90,9.74,28.5604193,77.1145321
37.17,CLIMB,15.15,7.72,-0.02,9.71,0.35,90,9.62,28.5604229,77.1145163
37.47,CLIMB,15.26,7.70,-0.02,9.53,0.33,90,9.49,28.5604284,77.1144925
37.76,CLIMB,15.36,7.76,-0.02,9.37,0.32,90,9.36,28.5604339,77.1144685
37.97,CLIMB,15.43,7.78,-0.02,9.30,0.31,90,9.31,28.5604376,77.1144525
38.26,CLIMB,15.52,7.79,-0.02,9.23,0.31,90,9.28,28.5604431,77.1144287
38.57,CLIMB,15.61,7.82,-0.02,9.20,0.31,90,9.29,28.5604486,77.1144049
38.87,CLIMB,15.70,7.88,-0.02,9.22,0.32,90,9.33,28.5604541,77.1143810
39.17,CLIMB,15.79,7.92,-0.02,9.28,0.34,90,9.42,28.5604596,77.1143570
39.47,CLIMB,15.90,7.92,-0.02,9.36,0.35,90,9.56,28.5604652,77.1143327
39.76,CLIMB,16.01,7.90,-0.02,9.46,0.37,90,9.71,28.5604708,77.1143083
39.97,CLIMB,16.09,7.91,-0.02,9.56,0.39,90,9.81,28.5604745,77.1142921
40.26,CLIMB,16.21,7.84,-0.02,9.71,0.41,90,9.98,28.5604800,77.1142680
40.57,CLIMB,16.35,7.91,-0.01,9.87,0.43,90,10.09,28.5604856,77.1142439
40.87,CLIMB,16.48,7.89,-0.02,10.00,0.44,90,10.20,28.5604911,77.1142199
41.17,CLIMB,16.61,7.87,-0.02,10.10,0.45,90,10.26,28.5604966,77.1141959
41.47,CLIMB,16.75,7.82,-0.02,10.16,0.45,90,10.31,28.5605021,77.1141718
41.76,CLIMB,16.89,7.90,-0.02,10.18,0.45,90,10.26,28.5605077,77.1141478
41.97,CLIMB,16.98,7.89,-0.01,10.17,0.44,90,10.23,28.5605114,77.1141317
42.27,CLIMB,17.12,7.68,-0.01,10.15,0.43,90,10.24,28.5605169,77.1141078
42.57,CLIMB,17.26,7.65,-0.02,10.09,0.42,90,10.15,28.5605223,77.1140841
42.87,CLIMB,17.38,7.80,-0.02,10.00,0.40,90,9.97,28.5605277,77.1140605
43.17,CLIMB,17.51,7.78,-0.02,9.89,0.39,90,9.85,28.5605332,77.1140369
43.47,CLIMB,17.62,7.75,-0.02,9.75,0.37,90,9.74,28.5605386,77.1140130
43.76,CLIMB,17.73,7.77,-0.01,9.61,0.36,90,9.62,28.5605441,77.1139891
43.97,CLIMB,17.80,7.67,-0.01,9.53,0.35,90,9.60,28.5605478,77.1139731
44.27,CLIMB,17.90,7.66,-0.02,9.44,0.34,90,9.53,28.5605533,77.1139492
44.57,CLIMB,18.00,7.83,-0.02,9.38,0.33,90,9.45,28.5605588,77.1139254
44.87,CLIMB,18.10,7.89,-0.02,9.36,0.34,90,9.44,28.5605642,77.1139016
45.16,CLIMB,18.20,7.94,-0.02,9.36,0.34,90,9.46,28.5605697,77.1138777
45.37,CLIMB,18.27,7.88,-0.01,9.37,0.35,90,9.52,28.5605734,77.1138617
45.66,CLIMB,18.38,7.76,-0.01,9.41,0.36,90,9.65,28.5605789,77.1138375
45.87,CLIMB,18.45,7.88,-0.01,9.45,0.37,90,9.67,28.5605826,77.1138214
46.17,CLIMB,18.57,7.87,-0.01,9.53,0.38,90,9.79,28.5605882,77.1137969
46.46,CLIMB,18.69,7.88,-0.01,9.64,0.40,90,9.90,28.5605937,77.1137728
46.67,CLIMB,18.77,7.89,-0.01,9.73,0.41,90,9.97,28.5605974,77.1137568
46.97,CLIMB,18.90,7.91,-0.01,9.84,0.42,90,10.05,28.5606029,77.1137329
47.27,CLIMB,19.03,7.92,-0.01,9.94,0.43,90,10.12,28.5606084,77.1137089
47.57,CLIMB,19.16,7.99,-0.01,10.01,0.44,90,10.14,28.5606139,77.1136849
47.87,CLIMB,19.30,7.84,-0.01,10.04,0.44,90,10.21,28.5606194,77.1136608
48.17,CLIMB,19.42,7.79,-0.01,10.06,0.44,90,10.21,28.5606249,77.1136366
48.46,CLIMB,19.55,7.79,-0.01,10.06,0.43,90,10.16,28.5606304,77.1136127
48.67,CLIMB,19.64,7.81,-0.02,10.05,0.42,90,10.10,28.5606341,77.1135969
48.97,CLIMB,19.76,7.80,-0.02,10.00,0.41,90,10.03,28.5606395,77.1135732
49.27,CLIMB,19.89,7.69,-0.02,9.93,0.40,90,9.98,28.5606449,77.1135496
49.57,CLIMB,20.01,7.82,-0.01,9.85,0.39,90,9.84,28.5606503,77.1135259
49.86,CLIMB,20.13,7.85,-0.01,9.75,0.38,90,9.75,28.5606558,77.1135020
50.07,CLIMB,20.20,7.74,-0.01,9.67,0.37,90,9.73,28.5606594,77.1134860
50.37,CLIMB,20.31,7.67,-0.01,9.58,0.36,90,9.68,28.5606649,77.1134620
50.67,CLIMB,20.41,7.82,-0.02,9.52,0.35,90,9.58,28.5606704,77.1134382
50.97,CLIMB,20.50,7.83,-0.02,9.48,0.35,90,9.55,28.5606758,77.1134144
51.26,CLIMB,20.60,7.86,-0.02,9.46,0.35,90,9.54,28.5606812,77.1133905
51.47,CLIMB,20.67,7.77,-0.01,9.45,0.35,90,9.58,28.5606849,77.1133746
51.77,CLIMB,20.77,7.76,-0.01,9.46,0.36,90,9.63,28.5606904,77.1133505
51.97,CLIMB,20.85,7.78,-0.01,9.48,0.36,90,9.67,28.5606941,77.1133343
52.27,CLIMB,20.96,7.77,-0.01,9.52,0.37,90,9.74,28.5606996,77.1133100
52.56,CLIMB,21.07,7.93,-0.01,9.59,0.38,90,9.77,28.5607051,77.1132857
52.77,CLIMB,21.15,7.95,-0.01,9.65,0.39,90,9.82,28.5607088,77.1132697
53.07,CLIMB,21.27,7.83,-0.01,9.74,0.40,90,9.94,28.5607143,77.1132457
53.37,CLIMB,21.39,7.84,-0.01,9.82,0.41,90,10.00,28.5607197,77.1132218
53.67,CLIMB,21.52,7.87,-0.01,9.89,0.42,90,10.04,28.5607252,77.1131978
53.97,CLIMB,21.64,7.82,-0.01,9.93,0.42,90,10.09,28.5607307,77.1131736
54.27,CLIMB,21.77,7.83,-0.01,9.95,0.42,90,10.08,28.5607362,77.1131495
54.56,CLIMB,21.88,7.78,-0.01,9.96,0.42,90,10.08,28.5607417,77.1131254
54.77,CLIMB,21.97,7.79,-0.01,9.97,0.41,90,10.05,28.5607453,77.1131095
55.07,CLIMB,22.09,7.69,-0.01,9.96,0.41,90,10.05,28.5607507,77.1130858
55.37,CLIMB,22.21,7.69,-0.01,9.93,0.40,90,9.99,28.5607561,77.1130621
55.67,CLIMB,22.32,7.76,-0.02,9.88,0.39,90,9.88,28.5607615,77.1130383
55.97,CLIMB,22.43,7.68,-0.01,9.81,0.38,90,9.83,28.5607669,77.1130145
56.27,CLIMB,22.54,7.80,-0.01,9.72,0.37,90,9.72,28.5607723,77.1129905
56.56,CLIMB,22.65,7.84,-0.01,9.64,0.36,90,9.65,28.5607778,77.1129663
56.77,CLIMB,22.72,7.84,-0.01,9.61,0.36,90,9.62,28.5607814,77.1129504
57.07,CLIMB,22.83,7.82,-0.01,9.56,0.35,90,9.60,28.5607868,77.1129265
57.37,CLIMB,22.94,7.83,-0.02,9.54,0.35,90,9.58,28.5607922,77.1129027
57.67,CLIMB,23.05,7.73,-0.01,9.52,0.35,90,9.63,28.5607976,77.1128789
57.97,CLIMB,23.16,7.74,-0.01,9.52,0.36,90,9.66,28.5608031,77.1128548
58.27,CLIMB,23.27,7.89,-0.01,9.53,0.36,90,9.65,28.5608086,77.1128307
58.56,CLIMB,23.39,7.95,-0.01,9.56,0.37,90,9.69,28.5608141,77.1128064
58.77,CLIMB,23.46,7.82,-0.01,9.59,0.38,90,9.77,28.5608177,77.1127902
59.07,CLIMB,23.59,7.84,-0.02,9.66,0.39,90,9.84,28.5608232,77.1127663
59.37,CLIMB,23.71,7.85,-0.01,9.73,0.40,90,9.90,28.5608286,77.1127424
59.67,CLIMB,23.83,7.85,-0.01,9.80,0.40,90,9.95,28.5608340,77.1127185
59.97,CLIMB,23.95,7.83,-0.01,9.85,0.41,90,10.00,28.5608394,77.1126945
60.27,CLIMB,24.08,7.80,-0.01,9.88,0.41,90,10.04,28.5608448,77.1126704
60.56,CLIMB,24.21,7.75,-0.02,9.90,0.42,90,10.07,28.5608503,77.1126462
60.77,CLIMB,24.30,7.75,-0.01,9.90,0.42,90,10.07,28.5608539,77.1126300
61.07,CLIMB,24.43,7.74,-0.01,9.91,0.41,90,10.06,28.5608593,77.1126061
61.37,CLIMB,24.55,7.86,-0.01,9.91,0.41,90,9.99,28.5608647,77.1125823
61.67,CLIMB,24.68,7.68,-0.01,9.89,0.40,90,10.02,28.5608701,77.1125585
61.97,CLIMB,24.80,7.62,-0.02,9.86,0.40,90,9.99,28.5608755,77.1125347
62.27,CLIMB,24.91,7.82,-0.01,9.81,0.39,90,9.85,28.5608809,77.1125107
62.56,CLIMB,25.03,7.74,-0.01,9.74,0.38,90,9.84,28.5608863,77.1124867
62.77,CLIMB,25.11,7.69,-0.01,9.70,0.38,90,9.83,28.5608899,77.1124706
63.07,CLIMB,25.22,7.66,-0.01,9.66,0.37,90,9.80,28.5608953,77.1124467
63.37,CLIMB,25.33,7.77,-0.01,9.63,0.37,90,9.73,28.5609007,77.1124229
63.67,CLIMB,25.45,7.72,-0.02,9.61,0.37,90,9.74,28.5609061,77.1123991
63.97,CLIMB,25.56,7.83,-0.01,9.59,0.37,90,9.70,28.5609114,77.1123753
64.17,CLIMB,25.64,7.77,-0.01,9.59,0.37,90,9.73,28.5609150,77.1123593
64.47,CLIMB,25.74,7.67,-0.01,9.59,0.37,90,9.79,28.5609205,77.1123352
64.67,CLIMB,25.82,7.70,-0.01,9.59,0.38,90,9.80,28.5609241,77.1123191
64.97,CLIMB,25.93,7.80,-0.01,9.61,0.38,90,9.80,28.5609295,77.1122949
65.27,CLIMB,26.05,7.86,-0.02,9.66,0.39,90,9.82,28.5609349,77.1122709
65.47,CLIMB,26.12,7.79,-0.01,9.69,0.39,90,9.87,28.5609385,77.1122549
65.77,CLIMB,26.23,7.75,-0.01,9.74,0.40,90,9.92,28.5609439,77.1122310
66.07,CLIMB,26.35,7.76,-0.01,9.78,0.40,90,9.96,28.5609492,77.1122071
66.37,CLIMB,26.48,7.81,-0.01,9.81,0.40,90,9.97,28.5609547,77.1121830
66.67,CLIMB,26.59,7.81,-0.01,9.83,0.41,90,9.98,28.5609601,77.1121588
66.97,CLIMB,26.72,7.86,-0.01,9.84,0.41,90,9.97,28.5609655,77.1121346
67.27,CLIMB,26.84,7.76,-0.01,9.85,0.41,90,10.00,28.5609709,77.1121105
67.47,CLIMB,26.92,7.71,-0.01,9.86,0.41,90,10.01,28.5609745,77.1120946
67.77,CLIMB,27.05,7.69,-0.01,9.86,0.40,90,10.00,28.5609798,77.1120708
68.07,CLIMB,27.16,7.76,-0.01,9.85,0.40,90,9.94,28.5609852,77.1120470
68.37,CLIMB,27.28,7.64,-0.02,9.82,0.39,90,9.94,28.5609905,77.1120230
68.67,CLIMB,27.39,7.76,-0.01,9.77,0.39,90,9.86,28.5609959,77.1119990
68.97,CLIMB,27.51,7.80,-0.01,9.72,0.38,90,9.81,28.5610013,77.1119748
69.27,CLIMB,27.63,7.79,-0.01,9.69,0.38,90,9.78,28.5610067,77.1119508
69.47,CLIMB,27.71,7.71,-0.01,9.68,0.38,90,9.80,28.5610103,77.1119349
69.77,CLIMB,27.82,7.84,-0.02,9.66,0.37,90,9.74,28.5610156,77.1119111
70.07,CLIMB,27.93,7.82,-0.01,9.65,0.37,90,9.73,28.5610209,77.1118873
70.27,CLIMB,28.00,7.88,-0.01,9.64,0.37,90,9.71,28.5610245,77.1118714
70.57,CLIMB,28.11,7.83,-0.01,9.63,0.37,90,9.73,28.5610298,77.1118474
70.77,CLIMB,28.18,7.84,-0.01,9.62,0.37,90,9.74,28.5610334,77.1118313
71.07,CLIMB,28.29,7.77,-0.01,9.62,0.38,90,9.78,28.5610388,77.1118070
71.37,CLIMB,28.41,7.76,-0.01,9.64,0.38,90,9.81,28.5610442,77.1117828
71.57,CLIMB,28.48,7.75,-0.01,9.66,0.38,90,9.83,28.5610478,77.1117668
71.87,CLIMB,28.60,7.79,-0.01,9.70,0.39,90,9.85,28.5610531,77.1117429
72.17,CLIMB,28.71,7.87,-0.01,9.74,0.39,90,9.85,28.5610584,77.1117190
72.47,CLIMB,28.83,7.86,-0.01,9.77,0.40,90,9.88,28.5610638,77.1116950
72.77,CLIMB,28.95,7.82,-0.01,9.79,0.40,90,9.92,28.5610692,77.1116709
73.07,CLIMB,29.08,7.91,-0.01,9.79,0.40,90,9.90,28.5610746,77.1116467
73.37,CLIMB,29.19,7.80,-0.01,9.81,0.40,90,9.94,28.5610800,77.1116225
73.57,CLIMB,29.27,7.80,-0.01,9.82,0.40,90,9.93,28.5610835,77.1116066
73.87,CLIMB,29.39,7.78,-0.01,9.83,0.40,90,9.94,28.5610888,77.1115828
74.17,CLIMB,29.51,7.73,-0.01,9.84,0.40,90,9.94,28.5610941,77.1115590
74.47,CLIMB,29.64,7.78,-0.02,9.83,0.39,90,9.91,28.5610994,77.1115351
74.77,CLIMB,29.76,7.72,-0.01,9.80,0.39,90,9.91,28.5611048,77.1115112
75.07,CLIMB,29.88,7.81,-0.01,9.76,0.39,90,9.86,28.5611101,77.1114871
75.37,CLIMB,30.00,7.85,-0.01,9.73,0.39,90,9.82,28.5611155,77.1114629
75.57,CLIMB,30.08,7.81,-0.01,9.72,0.38,90,9.83,28.5611190,77.1114470
75.87,CLIMB,30.20,7.77,-0.01,9.71,0.38,90,9.82,28.5611243,77.1114232
76.17,CLIMB,30.31,7.84,-0.02,9.69,0.38,90,9.78,28.5611296,77.1113993
76.47,CLIMB,30.43,7.76,-0.01,9.68,0.38,90,9.80,28.5611349,77.1113755
76.67,CLIMB,30.50,7.83,-0.01,9.67,0.38,90,9.78,28.5611385,77.1113594
76.97,CLIMB,30.61,7.79,-0.01,9.65,0.38,90,9.79,28.5611438,77.1113353
77.27,CLIMB,30.72,7.76,-0.01,9.64,0.38,90,9.80,28.5611492,77.1113110
77.47,CLIMB,30.79,7.85,-0.01,9.65,0.38,90,9.78,28.5611528,77.1112948
77.77,CLIMB,30.91,7.88,-0.01,9.67,0.38,90,9.79,28.5611581,77.1112708
78.07,CLIMB,31.02,7.83,-0.01,9.70,0.39,90,9.84,28.5611634,77.1112469
78.37,CLIMB,31.14,7.81,-0.01,9.72,0.39,90,9.86,28.5611687,77.1112230
78.67,CLIMB,31.25,7.81,-0.01,9.75,0.39,90,9.88,28.5611740,77.1111990
