wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.379,-1,0,0,0,0,0,0,0,0.00208,0.00189,-1.30617,0.00026,0.00034,0.00034,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.379,-1,285597410,771174500,236990,-52,0,1,0,0.00209,0.00191,-1.30615,0.00024,0.00039,0.00023,0.007,0.011,0.103,0.010,0.016,0.000,0.38,0.02,285,4,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,-41.40,0.00
12.379,-1,285597410,771174500,236990,-50,1,1,0,0.00211,0.00192,-1.30612,0.00028,0.00028,0.00029,0.007,0.012,0.100,0.010,0.017,-0.000,0.56,0.02,285,14,0.00,0,0,0,0,0,0,0.00,4.99,100.06,258.98,0.00
12.379,-1,285597410,771174500,237000,-48,1,1,0,0.00212,0.00194,-1.30610,0.00026,0.00033,0.00023,0.007,0.012,0.099,0.011,0.013,-0.000,0.74,0.02,285,24,0.00,0,0,0,0,0,0,0.00,4.99,100.05,1943.87,0.00
12.380,-1,285597410,771174500,237000,-47,1,-1,0,0.00214,0.00194,-1.30607,0.00032,0.00033,0.00025,0.008,0.011,0.098,0.019,-0.013,-0.001,0.56,0.02,285,34,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2926.31,0.00
12.380,-1,285597410,771174499,237000,-46,3,-8,0,0.00215,0.00195,-1.30605,0.00032,0.00035,0.00025,0.010,0.005,0.097,0.037,-0.081,-0.001,0.98,0.09,285,44,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2943.86,0.00
12.380,-1,285597411,771174498,237000,-46,7,-20,0,0.00216,0.00193,-1.30603,0.00027,0.00036,0.00031,0.014,-0.011,0.096,0.073,-0.210,-0.001,0.57,0.22,285,54,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2902.21,0.00
12.381,10,285597412,771174495,237000,-46,12,-41,0,0.00217,0.00192,-1.30601,0.00027,0.00033,0.00029,0.024,-0.044,0.096,0.130,-0.419,-0.002,0.35,0.44,285,64,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2943.31,0.00
12.381,10,285597413,771174489,237000,-46,21,-72,0,0.00217,0.00186,-1.30601,0.00031,0.00034,0.00023,0.040,-0.102,0.096,0.213,-0.726,-0.002,0.70,0.76,285,74,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2965.21,0.00
12.381,10,285597415,771174479,237000,-46,32,-115,0,0.00218,0.00179,-1.30601,0.00030,0.00026,0.00024,0.066,-0.200,0.096,0.328,-1.151,-0.003,0.98,1.20,285,84,0.00,0,0,0,0,0,0,0.00,4.99,100.05,2929.89,0.00
