wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.374,-1,0,0,0,0,0,0,0,0.00209,0.00190,-1.30615,0.00028,0.00028,0.00029,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.374,-1,285597410,771174500,237160,118,0,1,-1,0.00211,0.00192,-1.30612,0.00026,0.00033,0.00023,0.007,0.011,-0.069,0.010,0.016,-0.012,0.74,0.02,285,4,0.01,0,0,0,0,0,0,0.00,4.99,99.89,-56.13,0.00
12.375,-1,285597410,771174500,237170,121,1,1,-1,0.00212,0.00193,-1.30610,0.00032,0.00033,0.00025,0.007,0.012,-0.072,0.010,0.017,-0.012,0.56,0.02,285,14,0.01,0,0,0,0,0,0,0.00,4.99,99.88,222.89,0.00
12.375,-1,285597410,771174500,237170,123,1,1,-1,0.00214,0.00194,-1.30607,0.00032,0.00035,0.00025,0.007,0.012,-0.073,0.011,0.013,-0.012,0.98,0.02,285,24,0.01,0,0,0,0,0,0,0.00,4.99,99.88,1943.87,0.00
12.375,-1,285597410,771174500,237170,124,1,-1,-1,0.00215,0.00195,-1.30605,0.00027,0.00036,0.00031,0.008,0.011,-0.075,0.019,-0.013,-0.012,0.58,0.02,285,34,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2902.15,0.00
12.376,10,285597410,771174499,237170,125,3,-8,-1,0.00216,0.00196,-1.30603,0.00027,0.00033,0.00029,0.010,0.005,-0.076,0.038,-0.081,-0.012,0.28,0.09,285,44,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2942.49,0.00
12.376,10,285597411,771174498,237170,126,7,-20,-1,0.00217,0.00194,-1.30601,0.00031,0.00035,0.00023,0.014,-0.010,-0.076,0.073,-0.210,-0.012,0.64,0.22,285,54,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2971.73,0.00
12.376,10,285597412,771174495,237170,126,12,-41,-1,0.00218,0.00192,-1.30599,0.00030,0.00027,0.00024,0.024,-0.044,-0.077,0.130,-0.419,-0.012,0.81,0.44,285,64,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2935.50,0.00
12.376,10,285597413,771174489,237170,127,21,-72,-1,0.00219,0.00186,-1.30599,0.00031,0.00029,0.00028,0.040,-0.102,-0.077,0.213,-0.726,-0.013,1.13,0.76,285,74,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2919.03,0.00
12.377,10,285597415,771174479,237170,127,32,-115,-1,0.00219,0.00180,-1.30599,0.00029,0.00037,0.00031,0.066,-0.200,-0.078,0.328,-1.151,-0.013,1.01,1.20,285,84,0.01,0,0,0,0,0,0,0.00,4.99,99.88,2887.13,0.00
12.377,10,285597419,771174464,237170,128,47,-170,-1,0.00219,0.00167,-1.30603,0.00027,0.00029,0.00025,0.105,-0.345,-0.078,0.480,-1.709,-0.014,1.46,1.77,285,94,0.01,0,0,0,0,0,0,0.00,6.06,99.88,2898.81,0.00
12.377,10,285597424,771174442,237170,128,66,-239,-1,0.00219,0.00154,-1.30608,0.00032,0.00027,0.00028,0.162,-0.560,-0.078,0.665,-2.394,-0.015,1.21,2.48,285,100,0.01,0,0,0,0,0,0,0.00,8.66,99.88,2854.12,0.00
12.378,10,285597431,771174413,237170,128,85,-308,-1,0.00218,0.00122,-1.30626,0.00024,0.00030,0.00022,0.238,-0.842,-0.078,0.852,-3.084,-0.015,1.89,3.20,285,100,0.02,0,0,0,0,0,0,0.00,9.41,99.88,2878.62,0.00
12.378,10,285597440,771174377,237170,128,103,-377,-1,0.00218,0.00096,-1.30641,0.00021,0.00027,0.00022,0.334,-1.200,-0.079,1.039,-3.777,-0.015,2.28,3.92,285,100,0.02,0,0,0,0,0,0,0.00,9.42,99.88,2810.74,0.00
12.378,10,285597450,771174333,237170,129,122,-447,-1,0.00218,0.00057,-1.30673,0.00025,0.00024,0.00018,0.449,-1.626,-0.079,1.226,-4.470,-0.015,2.91,4.64,285,100,0.01,0,0,0,0,0,0,0.00,9.43,99.88,2771.59,0.00
12.378,10,285597462,771174282,237170,129,140,-514,-1,0.00218,0.00026,-1.30699,0.00031,0.00014,0.00018,0.584,-2.127,-0.079,1.407,-5.146,-0.013,3.67,5.33,285,100,0.01,0,0,0,0,0,0,0.00,9.49,99.88,2709.24,0.00
12.379,10,285597475,771174225,237170,129,157,-577,-1,0.00218,-0.00010,-1.30742,0.00025,0.00023,0.00021,0.734,-2.685,-0.080,1.576,-5.778,-0.012,4.28,5.99,285,100,0.01,0,0,0,0,0,0,0.00,8.68,99.88,2633.30,0.00
12.379,10,285597491,771174160,237170,129,174,-640,0,0.00219,-0.00036,-1.30776,0.00028,0.00019,0.00020,0.903,-3.315,-0.080,1.743,-6.404,-0.010,4.95,6.64,285,100,0.01,0,0,0,0,0,0,-0.05,8.55,99.88,2572.48,0.00
12.379,10,285597507,771174090,237170,129,190,-702,0,0.00219,-0.00070,-1.30819,0.00032,0.00017,0.00020,1.088,-4.003,-0.080,1.908,-7.022,-0.008,5.54,7.28,285,100,0.01,0,0,0,0,0,0,-0.04,8.45,99.88,2505.38,0.00
12.379,10,285597525,771174013,237170,128,207,-764,0,0.00221,-0.00093,-1.30852,0.00033,0.00018,0.00009,1.290,-4.758,-0.079,2.073,-7.648,-0.005,6.04,7.92,285,100,0.01,0,0,0,0,0,0,-0.04,8.59,99.88,2445.50,0.00
12.380,10,285597545,771173929,237170,128,224,-827,0,0.00222,-0.00108,-1.30885,0.00029,0.00017,0.00013,1.509,-5.576,-0.079,2.241,-8.279,-0.003,6.70,8.58,285,100,0.00,0,0,0,0,0,0,-0.03,8.73,99.88,2395.93,0.00
12.380,10,285597566,771173840,237170,127,240,-890,0,0.00224,-0.00115,-1.30911,0.00035,0.00020,0.00015,1.742,-6.446,-0.078,2.406,-8.903,-0.001,7.38,9.22,285,100,0.00,0,0,0,0,0,0,-0.02,8.81,99.88,2329.51,0.00
