time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon,load_factor_nz,load_factor_total
67.67,APPROACH,65.60,11.01,-0.03,-2.20,-1.51,45,-0.99,28.5611019,77.1115665,1.003,1.004
67.97,APPROACH,65.13,10.90,-0.03,-1.99,-1.58,45,-1.10,28.5611082,77.1115394,1.006,1.007
68.27,APPROACH,64.67,10.93,-0.03,-2.08,-1.55,45,-1.07,28.5611146,77.1115121,0.976,0.977
68.57,APPROACH,64.20,10.98,-0.03,-1.96,-1.57,45,-1.02,28.5611209,77.1114847,1.028,1.028
68.87,APPROACH,63.72,10.88,-0.02,-1.70,-1.60,45,-1.12,28.5611273,77.1114572,0.999,1.000
69.07,APPROACH,63.41,10.94,-0.02,-1.81,-1.55,45,-1.06,28.5611316,77.1114389,1.010,1.011
69.37,APPROACH,62.93,10.88,-0.03,-1.82,-1.57,45,-1.12,28.5611379,77.1114118,0.997,0.998
69.67,APPROACH,62.47,10.92,-0.03,-1.92,-1.57,45,-1.08,28.5611441,77.1113848,1.003,1.004
69.97,APPROACH,61.99,10.99,-0.03,-1.76,-1.56,45,-1.01,28.5611504,77.1113578,1.029,1.029
70.27,APPROACH,61.52,10.95,-0.03,-1.88,-1.56,45,-1.05,28.5611566,77.1113308,0.980,0.981
70.57,APPROACH,61.05,10.91,-0.03,-1.78,-1.60,45,-1.09,28.5611629,77.1113037,0.969,0.970
70.87,APPROACH,60.57,10.94,-0.02,-1.85,-1.54,45,-1.06,28.5611692,77.1112764,1.020,1.021
71.07,APPROACH,60.25,10.88,-0.02,-1.89,-1.58,45,-1.12,28.5611734,77.1112582,0.961,0.962
71.37,APPROACH,59.78,10.94,-0.02,-1.93,-1.56,45,-1.06,28.5611797,77.1112309,0.957,0.958
71.67,APPROACH,59.30,10.94,-0.03,-1.61,-1.58,45,-1.06,28.5611859,77.1112040,1.000,1.000
71.97,APPROACH,58.83,10.93,-0.03,-1.82,-1.56,45,-1.07,28.5611921,77.1111771,0.988,0.989
72.27,APPROACH,58.36,10.95,-0.03,-1.77,-1.60,45,-1.05,28.5611983,77.1111503,0.973,0.974
72.47,APPROACH,58.04,10.81,-0.02,-1.58,-1.60,45,-1.19,28.5612024,77.1111323,0.997,0.998
72.77,APPROACH,57.55,10.79,-0.02,-1.64,-1.58,45,-1.21,28.5612087,77.1111052,1.007,1.007
72.97,APPROACH,57.24,10.77,-0.03,-1.78,-1.59,45,-1.23,28.5612128,77.1110871,0.950,0.951
73.27,APPROACH,56.76,10.74,-0.03,-1.77,-1.60,45,-1.26,28.5612191,77.1110599,1.010,1.010
73.57,APPROACH,56.27,10.81,-0.03,-1.71,-1.61,45,-1.19,28.5612253,77.1110330,0.983,0.984
73.77,APPROACH,55.95,10.89,-0.03,-1.81,-1.57,45,-1.11,28.5612294,77.1110152,0.993,0.994
74.07,APPROACH,55.47,10.85,-0.02,-1.74,-1.64,45,-1.15,28.5612355,77.1109885,0.915,0.916
74.37,APPROACH,54.98,10.91,-0.02,-1.62,-1.58,45,-1.09,28.5612417,77.1109617,1.024,1.024
74.67,APPROACH,54.52,10.77,-0.02,-1.84,-1.59,45,-1.23,28.5612479,77.1109348,1.009,1.009
74.97,APPROACH,54.05,10.90,-0.02,-1.73,-1.59,45,-1.10,28.5612541,77.1109078,0.977,0.978
75.27,APPROACH,53.57,10.82,-0.03,-1.78,-1.59,45,-1.18,28.5612603,77.1108807,0.995,0.996
75.57,APPROACH,53.10,10.76,-0.02,-1.71,-1.58,45,-1.24,28.5612665,77.1108538,1.002,1.002
75.77,APPROACH,52.79,10.85,-0.01,-1.59,-1.60,45,-1.15,28.5612706,77.1108359,1.008,1.008
76.07,APPROACH,52.32,10.83,-0.02,-1.73,-1.55,45,-1.17,28.5612767,77.1108092,1.057,1.057
76.37,APPROACH,51.84,10.83,-0.03,-1.84,-1.53,45,-1.17,28.5612828,77.1107824,1.073,1.073
76.67,APPROACH,51.37,10.94,-0.02,-1.95,-1.58,45,-1.06,28.5612890,77.1107555,0.978,0.979
76.97,APPROACH,50.89,10.84,-0.02,-1.66,-1.61,45,-1.16,28.5612951,77.1107285,1.007,1.007
77.27,APPROACH,50.42,10.87,-0.02,-1.68,-1.58,45,-1.13,28.5613014,77.1107013,0.981,0.982
77.57,APPROACH,49.95,10.90,-0.03,-1.67,-1.59,45,-1.10,28.5613076,77.1106742,0.969,0.970
77.77,APPROACH,49.63,11.00,-0.02,-1.50,-1.58,45,-1.00,28.5613117,77.1106563,1.041,1.041
78.07,APPROACH,49.16,10.86,-0.02,-1.68,-1.55,45,-1.14,28.5613178,77.1106296,1.018,1.018
78.37,APPROACH,48.69,10.78,-0.02,-1.64,-1.54,45,-1.22,28.5613239,77.1106029,1.047,1.047
78.67,APPROACH,48.23,10.93,-0.03,-1.78,-1.55,45,-1.07,28.5613300,77.1105761,0.988,0.989
78.97,APPROACH,47.74,10.75,-0.02,-1.30,-1.62,46,-1.25,28.5613361,77.1105491,1.030,1.030
79.27,APPROACH,47.27,10.80,-0.02,-1.61,-1.53,45,-1.20,28.5613423,77.1105222,0.997,0.997
79.57,APPROACH,46.80,10.79,-0.02,-1.64,-1.60,45,-1.21,28.5613484,77.1104952,0.987,0.987
79.77,APPROACH,46.48,10.80,-0.02,-1.65,-1.56,45,-1.20,28.5613525,77.1104775,0.994,0.994
80.07,APPROACH,46.01,10.86,-0.02,-1.63,-1.59,45,-1.14,28.5613585,77.1104509,1.016,1.016
80.37,APPROACH,45.53,10.95,-0.02,-1.72,-1.58,45,-1.05,28.5613646,77.1104244,0.971,0.972
80.67,APPROACH,45.06,10.92,-0.02,-1.63,-1.57,45,-1.08,28.5613707,77.1103977,1.043,1.043
80.97,APPROACH,44.59,10.82,-0.03,-1.73,-1.56,45,-1.18,28.5613768,77.1103710,1.000,1.000
81.27,APPROACH,44.12,10.85,-0.02,-1.67,-1.58,45,-1.15,28.5613829,77.1103441,1.024,1.024
81.57,APPROACH,43.64,10.75,-0.02,-1.59,-1.60,45,-1.25,28.5613890,77.1103170,1.013,1.013
81.77,APPROACH,43.33,10.76,-0.02,-1.62,-1.58,45,-1.24,28.5613931,77.1102991,0.978,0.978
82.07,APPROACH,42.85,10.86,-0.02,-1.57,-1.56,45,-1.14,28.5613992,77.1102724,1.060,1.060
82.37,APPROACH,42.38,10.81,-0.03,-1.56,-1.58,45,-1.19,28.5614052,77.1102459,1.030,1.030
82.67,APPROACH,41.91,10.81,-0.02,-1.77,-1.57,45,-1.19,28.5614112,77.1102193,0.993,0.993
82.97,APPROACH,41.44,10.69,-0.03,-1.71,-1.58,45,-1.31,28.5614173,77.1101925,0.994,0.994
83.27,APPROACH,40.97,10.82,-0.02,-1.75,-1.57,45,-1.18,28.5614234,77.1101656,0.972,0.973
83.57,APPROACH,40.50,10.70,-0.02,-1.77,-1.55,45,-1.30,28.5614295,77.1101386,1.002,1.002
83.77,APPROACH,40.19,10.70,-0.02,-1.72,-1.59,45,-1.30,28.5614336,77.1101207,0.975,0.976
84.07,APPROACH,39.71,10.77,-0.02,-1.48,-1.59,45,-1.23,28.5614396,77.1100940,1.021,1.021
84.37,APPROACH,39.24,10.81,-0.01,-1.65,-1.55,45,-1.19,28.5614457,77.1100675,0.983,0.983
84.67,APPROACH,38.77,10.83,-0.02,-1.42,-1.60,45,-1.17,28.5614517,77.1100409,0.986,0.986
84.97,APPROACH,38.28,10.79,-0.02,-1.39,-1.61,45,-1.21,28.5614577,77.1100143,1.010,1.010
85.27,APPROACH,37.81,10.80,-0.02,-1.63,-1.58,45,-1.20,28.5614637,77.1099875,0.938,0.939
85.57,APPROACH,37.34,10.75,-0.02,-1.71,-1.57,45,-1.25,28.5614698,77.1099607,1.027,1.027
85.77,APPROACH,37.03,10.79,-0.02,-1.89,-1.57,45,-1.21,28.5614738,77.1099427,1.003,1.003
86.07,APPROACH,36.54,10.84,-0.02,-1.49,-1.63,46,-1.16,28.5614798,77.1099161,0.984,0.984
86.37,APPROACH,36.05,10.81,-0.02,-1.45,-1.57,45,-1.19,28.5614858,77.1098895,1.075,1.075
86.67,APPROACH,35.59,10.83,-0.02,-1.89,-1.57,45,-1.17,28.5614918,77.1098630,0.951,0.952
86.97,APPROACH,35.12,10.91,-0.02,-1.68,-1.56,45,-1.09,28.5614979,77.1098363,1.037,1.037
87.27,APPROACH,34.64,10.72,-0.02,-1.53,-1.59,45,-1.28,28.5615039,77.1098094,1.017,1.017
87.57,APPROACH,34.18,10.78,-0.02,-1.69,-1.53,45,-1.22,28.5615100,77.1097825,1.020,1.020
87.77,APPROACH,33.88,10.79,-0.02,-1.84,-1.55,45,-1.21,28.5615140,77.1097645,0.934,0.935
87.97,APPROACH,33.56,10.78,-0.02,-1.52,-1.61,45,-1.22,28.5615181,77.1097465,1.025,1.025
88.27,APPROACH,33.08,10.83,-0.02,-1.64,-1.54,45,-1.17,28.5615241,77.1097199,0.982,0.982
88.47,APPROACH,32.77,10.77,-0.02,-1.58,-1.60,45,-1.23,28.5615281,77.1097022,0.958,0.959
88.77,APPROACH,32.28,10.80,-0.01,-1.41,-1.61,45,-1.20,28.5615340,77.1096757,0.978,0.978
89.07,APPROACH,31.80,10.67,-0.02,-1.42,-1.59,45,-1.33,28.5615400,77.1096490,1.013,1.013
89.37,APPROACH,31.32,10.68,-0.03,-1.47,-1.63,45,-1.32,28.5615461,77.1096222,0.984,0.984
89.67,APPROACH,30.84,10.83,-0.02,-1.62,-1.55,45,-1.17,28.5615521,77.1095954,1.007,1.007
89.97,APPROACH,30.37,10.63,-0.02,-1.83,-1.58,45,-1.37,28.5615581,77.1095685,1.023,1.023
90.27,APPROACH,29.89,10.72,-0.02,-1.70,-1.60,45,-1.28,28.5615641,77.1095419,1.004,1.004
90.47,APPROACH,29.57,10.72,-0.02,-1.59,-1.60,45,-1.28,28.5615681,77.1095243,1.024,1.024
90.77,APPROACH,29.09,10.74,-0.02,-1.72,-1.58,45,-1.26,28.5615740,77.1094977,1.027,1.027
91.07,APPROACH,28.62,10.73,-0.02,-1.78,-1.55,45,-1.27,28.5615800,77.1094711,1.008,1.008
91.37,APPROACH,28.15,10.83,-0.03,-1.66,-1.59,45,-1.17,28.5615860,77.1094444,0.994,0.994
91.67,APPROACH,27.67,10.77,-0.02,-1.48,-1.59,45,-1.23,28.5615920,77.1094175,1.021,1.021
91.97,APPROACH,27.19,10.74,-0.02,-1.42,-1.59,45,-1.26,28.5615980,77.1093904,1.053,1.053
92.27,APPROACH,26.72,10.74,-0.02,-1.70,-1.58,45,-1.26,28.5616040,77.1093637,0.990,0.990
92.47,APPROACH,26.40,10.78,-0.02,-1.71,-1.57,45,-1.22,28.5616080,77.1093460,0.976,0.977
92.77,APPROACH,25.91,10.79,-0.02,-1.36,-1.61,45,-1.21,28.5616139,77.1093194,1.015,1.015
93.07,APPROACH,25.43,10.73,-0.02,-1.53,-1.58,45,-1.27,28.5616198,77.1092929,1.011,1.011
93.37,APPROACH,24.94,10.80,-0.02,-1.41,-1.61,46,-1.20,28.5616258,77.1092662,1.005,1.005
93.67,APPROACH,24.46,10.80,-0.02,-1.66,-1.59,45,-1.20,28.5616318,77.1092394,0.962,0.963
93.97,APPROACH,23.98,10.79,-0.02,-1.67,-1.55,45,-1.21,28.5616378,77.1092125,1.045,1.045
94.27,APPROACH,23.51,10.84,-0.02,-1.53,-1.62,45,-1.16,28.5616438,77.1091857,1.047,1.047
94.47,APPROACH,23.19,10.76,-0.02,-1.63,-1.56,45,-1.24,28.5616478,77.1091680,1.016,1.016
94.77,APPROACH,22.71,10.76,-0.03,-1.51,-1.63,45,-1.24,28.5616537,77.1091415,0.960,0.961
95.07,APPROACH,22.23,10.65,-0.02,-1.51,-1.60,45,-1.35,28.5616596,77.1091150,0.984,0.984
95.37,APPROACH,21.75,10.76,-0.02,-1.83,-1.56,45,-1.24,28.5616655,77.1090884,0.977,0.977
95.67,APPROACH,21.26,10.71,-0.01,-1.64,-1.61,45,-1.29,28.5616715,77.1090616,0.971,0.971
95.97,APPROACH,20.78,10.79,-0.02,-1.49,-1.59,46,-1.21,28.5616775,77.1090347,1.005,1.005
96.27,APPROACH,20.31,10.75,-0.02,-1.78,-1.58,45,-1.25,28.5616835,77.1090077,0.952,0.953
96.47,APPROACH,19.99,10.79,-0.02,-1.63,-1.59,45,-1.21,28.5616875,77.1089899,1.032,1.032
96.77,APPROACH,19.52,10.75,-0.02,-1.62,-1.58,45,-1.25,28.5616934,77.1089633,1.053,1.053
97.07,APPROACH,19.04,10.85,-0.01,-1.66,-1.55,45,-1.15,28.5616993,77.1089368,1.002,1.002
97.37,APPROACH,18.57,10.81,-0.01,-1.70,-1.59,45,-1.19,28.5617052,77.1089101,0.945,0.946
97.67,APPROACH,18.09,10.82,-0.02,-1.49,-1.59,45,-1.18,28.5617112,77.1088833,1.011,1.011
97.97,APPROACH,17.62,10.79,-0.02,-1.63,-1.56,45,-1.21,28.5617171,77.1088564,0.982,0.982
98.27,APPROACH,17.14,10.78,-0.02,-1.48,-1.58,45,-1.22,28.5617231,77.1088295,1.049,1.049
98.47,APPROACH,16.83,10.77,-0.01,-1.56,-1.57,45,-1.23,28.5617271,77.1088117,0.999,0.999
98.77,APPROACH,16.34,10.71,-0.01,-1.30,-1.61,46,-1.29,28.5617330,77.1087852,1.029,1.029
99.07,APPROACH,15.88,10.73,-0.01,-1.52,-1.58,45,-1.27,28.5617389,77.1087587,1.001,1.001
99.37,APPROACH,15.41,10.73,-0.02,-1.73,-1.56,45,-1.27,28.5617447,77.1087322,0.979,0.979
99.67,APPROACH,14.95,10.79,-0.01,-1.86,-1.56,45,-1.21,28.5617507,77.1087055,0.970,0.971
99.97,APPROACH,14.47,10.76,-0.01,-1.48,-1.63,46,-1.24,28.5617566,77.1086788,1.024,1.024
100.27,APPROACH,13.99,10.75,-0.01,-1.55,-1.58,45,-1.25,28.5617626,77.1086519,0.966,0.966
100.47,APPROACH,13.67,10.79,-0.01,-1.63,-1.58,45,-1.21,28.5617665,77.1086340,1.012,1.012
100.77,APPROACH,13.18,10.77,-0.01,-1.46,-1.62,45,-1.23,28.5617724,77.1086074,0.977,0.977
101.07,APPROACH,12.69,10.78,-0.02,-1.46,-1.59,45,-1.22,28.5617783,77.1085809,1.023,1.023
101.37,APPROACH,12.21,10.82,-0.01,-1.63,-1.62,45,-1.18,28.5617842,77.1085543,0.960,0.961
101.67,APPROACH,11.73,10.77,-0.01,-1.49,-1.61,45,-1.23,28.5617901,77.1085276,0.991,0.991
101.97,APPROACH,11.24,10.74,-0.02,-1.53,-1.60,45,-1.26,28.5617960,77.1085008,0.999,0.999
102.27,APPROACH,10.77,10.73,-0.02,-1.59,-1.60,45,-1.27,28.5618020,77.1084739,1.008,1.008
102.47,APPROACH,10.45,10.76,-0.02,-1.68,-1.58,45,-1.24,28.5618060,77.1084559,1.026,1.026
102.77,APPROACH,9.97,10.77,-0.01,-1.66,-1.61,45,-1.23,28.5618119,77.1084292,0.960,0.961
103.07,APPROACH,9.49,10.82,-0.01,-1.66,-1.56,45,-1.18,28.5618178,77.1084027,1.032,1.032
103.37,APPROACH,9.02,10.72,-0.01,-1.51,-1.61,45,-1.28,28.5618237,77.1083761,1.024,1.024
103.67,APPROACH,8.54,10.78,-0.02,-1.47,-1.59,45,-1.22,28.5618296,77.1083494,1.036,1.036
103.97,APPROACH,8.07,10.86,-0.01,-1.46,-1.62,45,-1.14,28.5618355,77.1083226,1.017,1.017
104.27,FLARE,7.59,10.82,-0.01,-1.32,-1.65,46,-0.12,28.5618414,77.1082957,1.015,1.015
104.47,FLARE,7.27,10.82,-0.01,-1.30,-1.56,47,0.90,28.5618454,77.1082778,1.062,1.062
104.77,FLARE,6.80,10.78,-0.02,-0.87,-1.57,47,2.39,28.5618512,77.1082512,1.072,1.072
105.07,FLARE,6.35,10.73,-0.01,-0.57,-1.48,47,3.00,28.5618571,77.1082247,0.994,0.994
105.37,FLARE,5.92,10.70,-0.01,-0.33,-1.37,47,3.00,28.5618629,77.1081982,1.028,1.028
105.67,FLARE,5.51,10.63,-0.02,0.06,-1.34,47,3.00,28.5618687,77.1081719,1.035,1.035
105.97,FLARE,5.13,10.64,-0.02,0.03,-1.24,46,3.00,28.5618745,77.1081455,1.012,1.012
106.27,FLARE,4.75,10.67,-0.02,0.52,-1.26,47,3.00,28.5618802,77.1081192,1.026,1.026
106.47,FLARE,4.49,10.57,-0.02,0.85,-1.24,48,3.00,28.5618841,77.1081016,1.052,1.052
106.77,FLARE,4.12,10.59,-0.02,0.99,-1.25,48,3.00,28.5618898,77.1080756,0.988,0.988
107.07,FLARE,3.76,10.47,-0.02,1.13,-1.17,48,3.00,28.5618954,77.1080500,1.000,1.000
107.37,FLARE,3.40,10.32,-0.02,1.23,-1.19,49,3.00,28.5619010,77.1080247,1.019,1.019
107.67,FLARE,3.06,10.23,-0.02,0.96,-1.12,48,3.00,28.5619065,77.1079995,0.975,0.975
107.87,FLARE,2.83,10.28,-0.03,1.06,-1.17,49,3.00,28.5619101,77.1079827,0.975,0.975
108.17,FLARE,2.48,10.15,-0.03,1.43,-1.18,50,3.00,28.5619157,77.1079575,1.007,1.007
108.47,FLARE,2.12,10.20,-0.03,1.74,-1.16,50,3.00,28.5619212,77.1079323,1.054,1.054
108.77,FLARE,1.79,10.26,-0.02,1.67,-1.10,50,3.00,28.5619266,77.1079073,1.015,1.015
109.07,FLARE,1.46,10.10,-0.02,1.77,-1.10,51,3.00,28.5619320,77.1078826,1.008,1.008
109.27,FLARE,1.25,10.03,-0.03,1.83,-1.09,51,3.00,28.5619356,77.1078663,0.970,0.970
109.57,FLARE,0.92,10.08,-0.04,2.03,-1.07,52,3.00,28.5619409,77.1078419,1.031,1.031
109.87,FLARE,0.60,10.02,-0.04,2.15,-1.07,52,3.00,28.5619462,77.1078174,1.023,1.023
110.17,ROLLOUT,0.28,10.01,-0.04,2.41,-1.18,0,-2.00,28.5619515,77.1077930,0.694,0.695
110.47,ROLLOUT,-0.20,9.90,0.00,-1.78,-1.96,0,-2.00,28.5619567,77.1077688,0.742,0.743
110.77,ROLLOUT,-0.15,9.70,-0.04,-1.04,0.80,0,-2.00,28.5619620,77.1077450,0.590,0.596
111.07,ROLLOUT,-0.08,9.51,-0.05,0.46,-0.15,0,-2.00,28.5619671,77.1077221,0.992,0.993
111.27,ROLLOUT,-0.09,9.42,-0.05,1.68,-0.01,0,-2.00,28.5619704,77.1077071,1.072,1.072
111.57,ROLLOUT,-0.08,9.23,-0.05,2.19,0.02,0,-2.00,28.5619752,77.1076851,0.988,0.988
111.87,ROLLOUT,-0.07,9.06,-0.05,1.55,0.01,0,-2.00,28.5619800,77.1076636,1.004,1.004
112.17,ROLLOUT,-0.07,8.87,-0.05,0.90,0.02,0,-2.00,28.5619847,77.1076424,1.001,1.002
112.47,ROLLOUT,-0.06,8.74,-0.05,0.51,0.01,0,-2.00,28.5619893,77.1076216,1.001,1.002
112.77,ROLLOUT,-0.06,8.65,-0.05,0.23,0.02,0,-2.00,28.5619938,77.1076012,1.001,1.002
113.07,ROLLOUT,-0.06,8.45,-0.05,-0.05,0.01,0,-2.00,28.5619983,77.1075812,1.001,1.003
113.27,ROLLOUT,-0.05,8.39,-0.05,-0.08,0.01,0,-2.00,28.5620011,77.1075683,1.000,1.002
113.57,ROLLOUT,-0.05,8.28,-0.05,-0.08,0.01,0,-2.00,28.5620053,77.1075494,1.001,1.003
113.87,ROLLOUT,-0.05,8.10,-0.05,-0.07,0.01,0,-2.00,28.5620094,77.1075311,1.000,1.002
